File:,"../Sentiment/Sentiment_train_set_2.csv"
TEXT,VALUE,PRED,CORRECT
"@Siddiqah thanks i hope i do well ",-1,-1,MATCH
"Now going - any replies appreciated - thank you in advance ",1,1,MATCH
"@ohmnom But the chalk is also expensive.  ",-1,1,FAIL
"i got a happy face from cute boy  lmfao",1,-1,FAIL
"Just done a hell of a lot of revision  pooped now, and still got fuckin food tech",-1,1,FAIL
"@h0ney_ I'm so tired I think imma go to bed ",1,-1,FAIL
"@douglasmartini It's not work, it's because I fell over in the street and am all sore ",-1,-1,MATCH
"@iSinclair Okey doke ",1,1,MATCH
"OMFG I hate my parents, I hate my home life, I hate life away from my luv &amp; friends ",-1,-1,MATCH
"@Dannymcfly i really love ya  i just wanna hold you, and say how much i love you, but i did the best to see you, but its ok ;)",-1,1,FAIL
"(cont.)And is going to bed after this LifeTime movie. So ima say Goodnightttt now  &lt;33",1,1,MATCH
"@EPMorgan it means a lot! *sniff* got to go to a tutorial and to town to get queue jumps for tonight before i get rid of it though. ",-1,-1,MATCH
"Got stood up tonight...   Oh well",-1,1,FAIL
"UP comes out today!!!!! Everyone go see it........and stay for the credits ",1,1,MATCH
"@gerardway - and other band members, hurry up with recording  i need cheering up ;P",-1,-1,MATCH
"@Meteora20 your english is pretty good  and it's not my first language either so no worries, ohhh holidays, can't wait to have one hehe",1,-1,FAIL
"should be going nfg tonight ",-1,1,FAIL
"Losing poker tourney on a bubble ",-1,1,FAIL
"@cocoapod Just vegetarian, I can't keep away from chocolate and other goodies! Which is going to make this diet a little hard! ",1,-1,FAIL
"Thank you for the good times, love! I especiallyenjoyed ghost stories last night ",1,-1,FAIL
"Seven and a half hours of sleep. I dreamt about New York. I really miss it there ",-1,-1,MATCH
"Stevey? Please don't let go of Boom Blox ",-1,1,FAIL
"OMG! The re-make of The Lonely Island's songs just made my night! ",1,1,MATCH
"@wordsonnapkins Perhaps.  Sounds good!! Wasn't he saying that it was close to his house? St. Elmo?",1,1,MATCH
"@Ash1r that happened to me this morning so I couldn't vote until tonight as I was out all day ",-1,-1,MATCH
"@Gavinluvbeyonce Im soooo jealous u met B!!!!  I have been a HUGE fan since she popped out the womb and I have never met her!!! ",-1,-1,MATCH
"two thumbs way down for the HTC Touch Pro ",-1,-1,MATCH
"Lemon berry slush ftw!  beach hoe!",1,1,MATCH
"Workin all weekend. Paintin @ the ren faire probably. ",-1,1,FAIL
"@annwillmott wow you guys just keep going, sorry couldn't stay longer  fun meeting you tho ",-1,1,FAIL
"workin at la bootay... wheres the warm weather at??? ",-1,1,FAIL
"Layover in germany at least I can go shopping and have a wiener schitzel... I miss my doggies ",-1,1,FAIL
"@loevet what's your &quot;delicious&quot; username? (No pawn intended  )",1,1,MATCH
"@momebie I woke up, lay in bed for an hour, then looked at the clock.  It was 5:54.  ",-1,-1,MATCH
"Home is where your heat is - The sounds ",1,1,MATCH
"@janinaz What happened? ",-1,1,FAIL
"@Abduljr not on my phone but on the internet it totally is!! ",1,-1,FAIL
"boredum kicks in too easy ",-1,-1,MATCH
"@StarSlay3r *sigh*It's just not the same without all your Tweets. I just wish I knew what I could do to make it so you could tweet again. ",-1,-1,MATCH
"@nicauwww kom daarna langs dan  of is you scared?",1,1,MATCH
"@howlieT HA got it on my own! 37 ",1,1,MATCH
"@rebeccawalker Thank you  you have to follow me though for me to send you a DM",1,1,MATCH
"@vInTaGeVioLeT oh I haven't checked that in ages!  Off to go see ",1,-1,FAIL
"I couldn't begin with the games, cuz I'm the last person on the list... that'S bad ",-1,-1,MATCH
"gotta revise for maths but i cant be arsed! ",-1,-1,MATCH
"Can't figure out why the kitty doesn't want to play with me.   But there's lots and lots of grass to run through here!",-1,1,FAIL
"@jofez congrats!! Now you're an uncle too  what sex is it? Neice of nephew?",1,-1,FAIL
"@macmuso *sets fire to some cam trolls* there ya go  warm yr little paws",1,1,MATCH
"@devinjay i think it is but it also means you have to come pick them up yourself!  ",1,1,MATCH
"Lost $90 in cash at the mall today. Fell out of my pocket. That puts a damper on the weekend. ",-1,1,FAIL
"Gonna do some more sign making then going to bed. Goodnight! ",1,1,MATCH
"@absolutegiftzy Get well soon ",1,1,MATCH
"Is off to the beach today (at some point) nice chilled day ",1,1,MATCH
"@Diligent1 ahhh that's not cool  sorry to hear it",-1,-1,MATCH
"I'm downloading Sims! I love getting new sims to play with ",1,1,MATCH
"Should be sleeping, instead of watching Iron Bowl '08 highlights and Rammer Jammer on youtube  ",1,1,MATCH
"What a wasted night; culd hav gone bed early bt insistd on styin up to do wrk, bt culdnt actualy concentrate  *sigh* up again in 3hrs....",-1,1,FAIL
"I also miss, @herlastdownfall. ",-1,-1,MATCH
"The gums around the ring connected to my upper right molar is swelling  Can't bite, can't chew..super irritating and painful.",-1,-1,MATCH
"Lovely day today BUT..eugh..I've got a cold  It's the sore throat I hate the most, feels like barbed wire.",-1,-1,MATCH
"@RRRockstarSteph ok, ok.  U might like 2 check out the New Moon movie teaser. http://bit.ly/mc8bg",1,1,MATCH
"@MUChakotay OOC: Awww, goodnight ",-1,1,FAIL
"is going away bye all ",1,1,MATCH
"@ssensibleheart I think it's gonna rain tomorrow! ",-1,-1,MATCH
"Italians square the match, Rossi 58' ",-1,1,FAIL
"@ThinkReferrals What time does the small biz expo start today?  I have called them 5-6 times, no calls back ",-1,-1,MATCH
"@panhype German cup finale? Shit. So I need to watch that stuff. ",-1,-1,MATCH
"@Jessicaveronica Yay good luck! I love you ",1,1,MATCH
"@bizychic cool...it's crazy over there isn't it ",-1,-1,MATCH
"@richtucker Glad golf was gr8! Sorry @93octane is making u work so long!! LOL!! ",1,-1,FAIL
"@bingofuel LOL thanks for stealing away my cheerful pic title when I've only had it for a few minutes ",-1,1,FAIL
"Work... ",-1,1,FAIL
"@__beatnikSTEEZE  sucks. Welcome back tho.",-1,1,FAIL
"@acidicfizz No, I definitely think Charlie the Unicorn is HORRIBLE.  At least there is another one besides me that exists ",1,-1,FAIL
"OMG I just found out that Keith Andes (Akuta in Star Trek: The Apple) died in 2005.   http://is.gd/15UjN",-1,-1,MATCH
"KSD! @ShiShi429 @canu_diggit @SimoneKail (even though shes tryna 2 b a J.T. &amp; Bobby Brown solo hybrid, but shes more of a Nick Carter) ",1,1,MATCH
"@gemma_kiely: I LIKE LOVE YOU, or whatever. tell me more about the hell. ",-1,-1,MATCH
"having a down day ",-1,-1,MATCH
"http://twitpic.com/6dp8n - my current mani ",1,1,MATCH
"THE LICENSE PLATE I WANT IS AVAILABLE!! KLSABBY, how cute is that?! eek. PS i start driving again august 17 ",1,-1,FAIL
"Apparently Obama thinks Bush set aside principles in terrorism fight. I feel so smart. ",1,-1,FAIL
"http://bit.ly/17wcK4  Holy crap!!!! Just look at her closet!! Extreme jealousy!!! ",-1,1,FAIL
"I dont believe in my eyes or should I say on my browser? OMG OMG OMG ",-1,-1,MATCH
"MN no longer feels like home to me  Missing Chicago real bad!!!",-1,-1,MATCH
"missed the deadline  if only they had publicized when it was....",-1,1,FAIL
"ok i'm sooo having baseball withdrawls today... been weeks since i've been able to see my Braves play ",-1,-1,MATCH
"says YESS CHAT LAGI  http://plurk.com/p/wlcep",1,1,MATCH
"Summer cold?  This really stinks! ",-1,-1,MATCH
"Aaaahhh...yummy... nice mee goreng with fried egg and light nescafe for breakfast.. good start for today.. ",1,1,MATCH
"@rosellealteria Lucky you, I still need that Bracket B certification thing. I have to go back tomorrow... ",-1,-1,MATCH
"@Emily185 i did it  i own twitter, win for simon!  xxx",1,-1,FAIL
"I HAVE SUCH A LETHARGIC DAY ",-1,-1,MATCH
"austin is so amazing. i love my neighborhood  and all the crazy people here! ",1,1,MATCH
"Had a fabulous weekend... but now I think I have a case of the Mondays... ",-1,-1,MATCH
"Looking forward to Mini Ninjas  - http://bit.ly/16OqCk",1,1,MATCH
"@redallisonblack Hey Allison! Just wanted to say you did an awesome job on AI! Girl power! Lol. Rock on! ",1,1,MATCH
"is happy.  i'm gonna so swimming! i love summer!&lt;33",1,1,MATCH
"back on twitter ",1,1,MATCH
"@Lint1 @nickkkg yeah i am still sick  sore throat husky voice a bit of a chesty cough - not cool",-1,-1,MATCH
"is sad that she just took the Universal Studios tram tour and Conan wasn't her guide ",-1,-1,MATCH
"@Twilightish ",1,1,MATCH
"my back hurt ",-1,1,FAIL
"@TheSUPERGIRL i didnt read all the dms yet btw so ill get back on them later on, gonna drive home now ",1,-1,FAIL
"Is wondering who stole the cookies from the cookie jar. ",-1,1,FAIL
"Remembering that people will never change No matter how dumb it is and how stupid they are for being that way ",-1,-1,MATCH
"I need food god i feel so sad am sleepy n going 2 sleep hungry again like a poor gur with no food ",-1,-1,MATCH
"@nomorelayoffs thanx for the info ",1,1,MATCH
"trigonometry gives me a headache. ",-1,1,FAIL
"@drilbu was that u? ",1,1,MATCH
"@ButtercupD well, at least you'll be comfy. ",1,1,MATCH
"I am so in trouble! Not good. Here's a family row in the making! ",-1,-1,MATCH
"@maggiephilbin they use leprechauns for posties....and they have quite a few ",-1,1,FAIL
"@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time. ",-1,1,FAIL
"new day.... NEW TRACK!!!! ",1,1,MATCH
"@misstwinkle have yet to figure that out as well ",-1,1,FAIL
"yay weekend pass for supanova is on its way, and Avenue Q is here is Aug ",1,1,MATCH
"In so much pain....hoping if goes away before work ",-1,-1,MATCH
"hey @zappos, congrats on the #drupal installation. good to see you joining the in-crowd ",1,1,MATCH
"@Meganfriend Sounds like my day ",-1,1,FAIL
"@daniellemhicks haha my OJD is kinda low right now ",-1,1,FAIL
"@NathanKoehler  I miss my resident Aussie.    How U B?",-1,-1,MATCH
"@Demo_Vinicci i cant stop scratching my hair ",-1,-1,MATCH
"@rorschachsgirl Any time! Thank you as well! ",1,1,MATCH
"@stephenfry Ye Gods I don't even understand the question.  I'm feeling like a feminine Alan Davies... ",-1,-1,MATCH
"@morethanfine  i'm sorry to hear that.",-1,1,FAIL
"got the kids to bed. could have some german comedy now ",1,1,MATCH
"bacc to the money` zt work til 2pm ",1,-1,FAIL
"...bet Obama sets the record for saying &quot;UH&quot; the most when he talks...  ...that was for ga_jack...my democratic twitter friend.  ",1,1,MATCH
"damn... drop by 1  29. 1888pressrelease.com",-1,1,FAIL
"Apple asks UPS to delay delivery of iPhone. Earlier, the tracker inidcated that it would arrive on Thursday: http://tr.im/oKUw ",-1,1,FAIL
"@tinaseamonster It must be that they just seemed like that belong there and not strange or unexpected...kind of like your suggested! ",1,-1,FAIL
"@urbanvox  why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress ",1,-1,FAIL
"'Time Is An Illusion and All Time Is Now'... &quot;You ready to have some fun?  I thought so...&quot; Read Ariel's full article @ http://tr.im/jFd7",1,-1,FAIL
"Meh...I'm sooo gonna fail my math G.C.S.E tomorrow ",-1,1,FAIL
"bored and cold ",1,-1,FAIL
"@karleigh lucky you. here in Canada we have two more weeks, well one and then exams. ",-1,1,FAIL
"@mttyoung6 oh shit, i didn't even realize   i am now :-D",-1,-1,MATCH
"says pulang duluuuu  http://plurk.com/p/vh2i1",1,1,MATCH
"@Brandi88 Well, you asked. ",1,1,MATCH
"first fun video is postponed due to jury duty sorry ",-1,1,FAIL
"@MsRDM  hi  ohh idk yet, im going to smoke and figure it out tonight ha-ha",1,1,MATCH
"@Chalmes another its taking ages anaw and Av no had nuhin to eat all day ",-1,-1,MATCH
"I do not want to make boring tasks  ",-1,-1,MATCH
"@dollyboox3 bahaha ;) i dont blame you! woa, what time is it there?? and cool, ive always wanted to learn french  haha &lt;33",1,-1,FAIL
"@Jamesashton20 lol, teaching job am guessing? and dont talk to me about jobs as my mum telling me i need one for over summer and nxt yr ",-1,-1,MATCH
"@yogadork You're making me laugh!  I know I'll be paying for a long time - but I thought that the 1st time round, too, and I managed",1,-1,FAIL
"Going to have a tooth out... ",-1,1,FAIL
"@C3D_white Thanks.  I can only hope our gap in employment is short, but with this market it's hard to say ",-1,1,FAIL
"i don't like multiply 4.0 IT SUCKS ",-1,-1,MATCH
"@llJessicall Aah, don't worry.. I'm fine  There was just a stupid friend.",1,1,MATCH
"I fully hate driving ",-1,-1,MATCH
"Hostel breakfast, then off to buy that crazy hat I liked, then Reykjavik 871 +/- 2 and National Museum. Then airport  hopefully back soon.",-1,-1,MATCH
"@GiaBFreer welcome back to the twamily ",1,1,MATCH
"@cookiesfordan - my pleasure ",1,1,MATCH
"can't wait for cornerstone! ",1,-1,FAIL
"@jacobrgrey got a grade of 77/100 on @grader.  Check it out:  http://twitter.grader.com/jacobrgrey.. I'm Just a C student ",-1,1,FAIL
"i love twilight! can't beleive i have to wait till november till new moon is out  edward cullen i love yooou!!! Robert Pattinson = YUMMY",-1,1,FAIL
"Dad's southern white trash accent is par for this course. ",1,1,MATCH
"@CanadaCool thx for the connection ",1,1,MATCH
"@mingxun88 @bbeccaa yah man. what do you mean by true colours? we've always been as real as we are ",1,-1,FAIL
"@1CloudStrife all gone! It was so good ",1,1,MATCH
"@NJATB gratz  your article is funny !",1,1,MATCH
"@blumarten Ah but getting a promo would mean no artwork  Can't wait for the real thing!",-1,-1,MATCH
"@morgansp12  ticets for it. LOL. maybe mean, but i couldnt stand it! She know one song i mean  so annoying, and she said she was just as",-1,-1,MATCH
"is working with her new Bitless Bridles today !!! Thank you for your donation NUTURAL HORSE Bitless Bridles ",1,1,MATCH
"@dan_jf It's very handy but unfortunately it appears to have borked my Facebook status column ",-1,1,FAIL
"@sixfeet that is too funny...i'm glad you have a new one ",1,-1,FAIL
"woo back to uni 2morro! ahh exams ",-1,1,FAIL
"wow only got 3 weeks (14 days) left of school! thats come quickly ",1,1,MATCH
"just watched mtv movie awards ",1,1,MATCH
"@M641 Good to hear you're busy!! Has spring finally arrived over there or are you doing egg hunt in snow? ",1,1,MATCH
"Take a good look at http://bit.ly/2qCVr and send my your money  Maybe it will work on my exam lol",1,-1,FAIL
"oh the joys of menstration...ouch ",-1,1,FAIL
"tomorrow, i have a psychology test for model class  i hate that!",-1,-1,MATCH
"@Frannywill oh pickle  ... anything I can do?",-1,1,FAIL
"@jamiandsean I only wish that our phone's bluetooth worked with it ",-1,-1,MATCH
"The school performance went great! The kids are happy, the parents are even more.. So proud of my lil girl..  *terharu mode : on*",1,1,MATCH
"I'm in charlotte now awaiting boarding. I'm sleepy ",-1,1,FAIL
"@joeymcintyre NECTAR, SUCK, COOTER...Its all linked! ",1,1,MATCH
"round 1 disaster - round 2 recovered  retiring for the night while ahead - zain bhikras turn",1,1,MATCH
"@lexieness You going...? No waaayyy! I am sooooo jealous ",-1,-1,MATCH
"sooooo tired and not have a very good day  and i have to work 2morrow ",-1,-1,MATCH
"Watching the original 1974 version of the taking of pelham 1 2 3 lol. ",1,1,MATCH
" you are amazing bby.",1,1,MATCH
"maybe go out and have fun ! ",1,1,MATCH
"@iGrace driving has become a bare necessity now.. So you need to take classes.. ",1,1,MATCH
"Once again bored @ work! Smelly people present ",-1,1,FAIL
"@davesnyder that sounds like an awesome plan  enjoy the trip, you and @jordankasteler tear up Seattle ",1,1,MATCH
"@SuzanaCarvalho nothing, boring times  x",-1,1,FAIL
"@babybriz i'm glad you had a good prom. ",1,1,MATCH
"20 days 15 hours 56 minutes 25 seconds until vacation ",1,1,MATCH
"argh i'm so bored. no one is online today. come online people ",-1,-1,MATCH
"Happy Fathers Day to everyone - but mostly my Jonny!!  Thinking of my dad today   Killer headache 6th day in a row......must see Dr soon",-1,1,FAIL
"@derekleeinkc OK so then I get the silver iPod ",1,-1,FAIL
"Tidying up and I found a old passport photo from when I was 19. Why the fuck didn't anybody who knew me then tell me how bad I looked? ",1,-1,FAIL
"thanks 2 become my friend,twitter..  selalu ada ruang untuk sahabat ",1,1,MATCH
"@zomgcupcakes my text messages aren't getting to you ",-1,1,FAIL
"@sashagrey Sounds great! Set the blog up with Wordpress. It's easy to use but powerful. Just a tip from a tech nerd! ",1,1,MATCH
"Lakers won again! ",1,1,MATCH
"waaaaah! in maths  5 mins til bell though  3. 2. 1 RUN!",-1,1,FAIL
"Going to bed!  Hope you all have a marvelous Monday ",1,1,MATCH
"im so cold! like.,  im freezing ha",-1,-1,MATCH
"@jamiebball haha not so much anymore  shhh don't tell.",-1,-1,MATCH
"Dear Flickr, Why do you have a MONTHLY limit to upload? All my pics from new Nikon are too big to upload. ",-1,1,FAIL
"i hate when my lips chap up! ",-1,-1,MATCH
"@plmogan Thanks for trying to answer my question about trouble sending Twitter DMs from IE, but the link you provided didn't work. ",-1,1,FAIL
"yaaaaaaaayy i have vacation! only 4 days ",-1,-1,MATCH
"@WarrenWhitlock whoever that mike morgan is, he's not on twitter. Please stop using @mikemorgan because it's not him, it's me. Thanks ",1,-1,FAIL
"@RedAntiques   Poor you.  being un-grumpy is so much more fun x",-1,-1,MATCH
"@MGiraudOfficial http://twitpic.com/6f5nf - That's very cool! Photography is my favorite hobby  Can't wait until it's warm enough to g ...",1,1,MATCH
"Looks like hartal has been postponed ",-1,-1,MATCH
"@KayATM i cant help it ",-1,-1,MATCH
"Now tweeting from my new iPhone wheeee ",1,1,MATCH
"@AdaQmm IT'S NOW OR NEVER! ",1,1,MATCH
"@vodkaprincess77 They usually show a lot more of them leaving. Shame ",-1,1,FAIL
"is sorting out some kick ass moves for the Britney Spears dance tonight with Sarah, woo ",1,1,MATCH
"@msscladylion follow me  plz",-1,1,FAIL
"@tookute914 yes all tha time . but the same person ruins ma day  thats not cute tho he really needs 2 stop tho . &amp; whoo made u upset ?",-1,-1,MATCH
"@Stephanie24 hehehe, it drove me crazy the whole ride home! I looked up and down the isles, but found no greased stained boxes in sight ",-1,-1,MATCH
"ugh you wake up at 4 am ok its sunday morning church is not for 4 more hours . now what you cant sleep so . . . you twitt ",-1,-1,MATCH
"Having the worst weekend of my life just sitting here recaping all the drama ",-1,1,FAIL
"were out of orange juice ",-1,1,FAIL
"bye for now! ",1,1,MATCH
"COD time ! ",1,1,MATCH
"something/someone is definitely missing ",-1,-1,MATCH
"@sanasaleem lucky  its very hot in #Lahore",-1,1,FAIL
"I miss my friends!!! ",-1,-1,MATCH
"status: BRB. i just want to take a bath while my internet still in mode on like now  lmao =P",1,-1,FAIL
"@Aprilsunincuba STOP FLAUNTING YOUR VIEWING! I HAVE TO STUDY ",-1,-1,MATCH
"@moanasaves don't count out Kris just yet.  http://dan0608.blogspot.com/",1,1,MATCH
"@buddario it's old age mate, I can hardly sleep beyond 7am, even at weekends ",-1,1,FAIL
"@ramsey awesome...I couldn't get that to cooperate  share your secrets, oh wise one",-1,1,FAIL
"so bored, sad &amp; frustrated... coz i haven't maximized my weekend ",-1,-1,MATCH
"@kaijuisme I watched it, but I didn't get to tweet at all.  I put ur guy Philip in my bottom three.   #sytycd",-1,-1,MATCH
"@beauknows Come home! We missed you last night. ",-1,-1,MATCH
"doesn't feel very good and misses her roommate. why did you have to graduate and leave me?? ",-1,1,FAIL
"@photocall_music  @wade1der  and I don't know what you are talking about?? ",-1,-1,MATCH
"@supersense ooooo,  an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!  ",1,1,MATCH
"@fudgecrumpet Whatever rocks your  ark ",1,1,MATCH
"http://twitpic.com/5cubr - I compared the meerkats yesterday  I liked Loki best...",1,-1,FAIL
"Nooo im loosin followers  aweee",-1,1,FAIL
"LOL facebook is awesome ",1,1,MATCH
"@stinson Was the 1st time I used the lightbox, so a bit rough, but wanted to do it before she got too big! ",1,-1,FAIL
"@aulia bos, ajarin gue make twitter dongg...gaptek nih...hehehe trims ",1,1,MATCH
"@aarnih LOL well I just balanced it out with some Sun ",1,-1,FAIL
"much better  ilove that song ;D",1,-1,FAIL
"Just missed out of a Long trade on Cable by 1 pip  @ 1.49pm GMT ...I call CABLE higher from here back up to the 1.5150 Level",-1,1,FAIL
"funnest time of the week  ... scanning film on a pokey slow KM scanner... but haste makes waste",-1,1,FAIL
"@ClaireMcKenna1 thanks claire you rule ",1,1,MATCH
"@jenniferjunipr Sent it to the email addy on your website ",1,1,MATCH
"All Time Low i love you  so excited for tomorrow,whos going?",1,1,MATCH
"@itsmeary melbourne when?  and thanks for uploading those fojp photos.",1,1,MATCH
"@punkful haha oo nga pala. magalang kasi ang parents mo hehe.  i have around 15 songs to rehearse by Friday. different genres. haha. ",1,-1,FAIL
"Morning Twitterverse! Tgif!   ",1,1,MATCH
"Sleep over at Josh's house because he INSISTS on us watching I Am Legend   work at 7 yuck... more money yay! :]",-1,-1,MATCH
"@alicemercer I always lose at those games. I'm too slow. ",-1,-1,MATCH
"time to school see u later ",1,1,MATCH
"@dawnwanderer kalo mau microblogging yang banyak anak SITH nya di www.plurk.com fer ",1,1,MATCH
"@starbucksterp and the benefits of said shoes. ",1,1,MATCH
"ok guys, have to turn this Laptop off to pack.   tweet u guys on the road! bbl......",-1,1,FAIL
"@JohnnyJonas just my luck. i'm NEVER gonna see her.. ever ",-1,1,FAIL
"I finally got around to trying on the replica 16th c. Venetian gown I purchased for the vampire ball in New Orleans...and it's GORGEOUS! ",1,-1,FAIL
"13 tweets from 1,600! ",1,1,MATCH
"Just got out the GMAT. D@MN!!!!! ",-1,1,FAIL
"It's 20+ years since I last heard &quot;Incantations&quot; ... and as soon as it started, it was shivers-up-the-spine time! Love it! ",1,-1,FAIL
"Can anyone recommend a good sci-fi or fantasy book? I'm at a bookstore now ",1,1,MATCH
"Just woke up I'm smell and there are too many things to do at the same time I'm so confused ",-1,-1,MATCH
"with john!! ",1,1,MATCH
"damn playstation refuses to play the dvd, lame ",-1,1,FAIL
"lily bit my boob and made a mark.... ",-1,1,FAIL
"@stephaniepratt Ha,if i was homelesss i be like noo but ill have your autograph ",1,-1,FAIL
"http://bit.ly/afDfu  im so poor US-AU dollar is so stupid. buy me this and i will love you for life ",1,1,MATCH
"so unentertained .... ",-1,-1,MATCH
"I think I am alone blipin by myself,  o well having fun though",-1,-1,MATCH
"still can't finish my homework. ",-1,-1,MATCH
"Chris Martin and the boys left me two voicemails tonight while I was at work. ",1,-1,FAIL
