File:,"../Sentiment/Sentiment_test_set.csv"
TEXT,VALUE,PRED,CORRECT
"Voting for @mileycyrus for the MTV Movie Awards ",1,1,MATCH
"@officialnjonas http://twitpic.com/6gwaw - go nick  , you ate the best !",1,1,MATCH
"is going to watch michael mcintyre 2nite-what a legend    ",1,1,MATCH
"@lifelivedfully what happened?! ",-1,1,FAIL
"@joeymcintyre You need to tile your background so we can actually see the picture - it's being blocked by the twitter screen ",1,1,MATCH
"My head still hurts  off to work",-1,-1,MATCH
"@MaggieDammit I'm so sorry for your loss.  ",-1,-1,MATCH
"had a good workout today...i got to keep my body looking good ",1,1,MATCH
"@jessiibean omg, you do know him! oh can you say hi to him for me pleaseee and tell me what he says back! ",1,1,MATCH
"@anahi_0716 neither do I... ",-1,1,FAIL
"this is the first time I am annoyed with ONTD!! ",-1,1,FAIL
"@wvk are you feeling better? I'm sick now ",-1,-1,MATCH
"is FAST, FUN, AND FRIENDLY. AND CAN NOW CHECK U OUT. I'm like a &quot;check-it-out-girl&quot;  not rly. hahah I love Target.",-1,1,FAIL
"Seniors make me sad ",-1,-1,MATCH
"@ratties http://twitpic.com/6ozy1 - Looks real good ",1,1,MATCH
"@lijeyeshaveit  I want to come out but I can't. Next year though should be so fun.",-1,-1,MATCH
"Out of Hello Kitty band-aids.  ",-1,1,FAIL
"@nrcha I had heard this but didn't believe until I saw it.. I won't compain anymore, looks like the sun is back ",1,-1,FAIL
"finished setting up his 24-inch LED monitor and MacBook Pro 15&quot; for work.  YAY. Now of course I want a 24-inch LED monitor for home ",-1,-1,MATCH
"Wearing my fingers off playing the keyboard. Stumbled my way through Give In by Tina Dico  Pretty good seeing as there's no sheet music.",1,-1,FAIL
"@harpydora Ah. I'm at a party in Alabama with good friends. Good times ",1,1,MATCH
"@CampWildGirls Thanks for the #followfriday. Due to an unusual alignment of work inconvenience I was unable to join in the fun ",-1,-1,MATCH
"2 More Hours... 2 More Hours... 2 More Hours of Work... WANNA GO HOME NOW!  ",-1,1,FAIL
"@ Thedzer Oh those darn goodyear blimps making tons of noise lol... Im sad you were in Tampa when I wasnt there. ",-1,-1,MATCH
"didn't bitch slap him but definitely thought about it. ",1,1,MATCH
"Amazing number of Turkish spam in theaquarium's comments. Cleaning up... ",-1,1,FAIL
"Get Your Back Off the Wall (3OH!3) - Family Force 5 ",1,1,MATCH
"@chetanbhawani i have seen few such freeware directories while stumbling, but cannot recollect the urls now ",-1,-1,MATCH
"i really miss my soulmate ",-1,-1,MATCH
"@featureBlend you too ",1,1,MATCH
"Why does the Sims 3 have to come out the first week of school? I'm not going to be able to play it until Friday ",-1,-1,MATCH
"IF YOU GOOD AT IT?! THEN DO IT!, i'm good at sleep then i'm going to do it soon  ",1,1,MATCH
"@AlexAllTimeLow N'aww  Poor thing &lt;3",-1,1,FAIL
"@OAR_Richard oartv was amazing last night.  thanks for answering questions   can't wait to hear the recording!!!",1,1,MATCH
"Ew going to the dentist tomorrow ",-1,1,FAIL
"Are you tellin me I cant have you forever ",-1,-1,MATCH
"@ohsnapitsalyssa your not going?!?!?!?!  AWWWW",-1,-1,MATCH
"@chermayneugenia yes baby! hehe im so happy!!!  now u know i'm available for u at all times yeah? Hehehe...",1,-1,FAIL
"im sorry my blog, you look horrible now ",-1,1,FAIL
"ZOMG! Caught up from three days backlog of Tweets, including some...enthusiastic...Twitterers. Now I'm all relaxed. ",1,1,MATCH
"Trying Pandora/Dora.FM thing...what will this look like...we will see  — Train: Drops Of Jupiter http://dora.fm/xv #dora",1,1,MATCH
"Co-worker just said that I like to flirt with the delivery guys...lol...I didn't know it was obvious  ",1,-1,FAIL
"goodnight to all ",1,1,MATCH
"@nevrothwen I´m going to do exactly the same thing now ",1,1,MATCH
"I missed my irish boys so much! So glad to be back with them ! I love you c.j.!  thanks for a great show!",1,1,MATCH
"is not happy about this traffic ",-1,-1,MATCH
"@alyssamichaela  haha jk. howd you end up getting to work that?",-1,-1,MATCH
"Already 12:30 pm. Great  3 hours to go.",1,1,MATCH
"@laurastaniford I dont know which Twitter post you are replying  but in reply to your reply :",1,-1,FAIL
"slightly sad moment  no letter...",-1,-1,MATCH
"outdoor working on my tan. goodbye to winter blah, hello summer tan ",1,1,MATCH
"@Roqayah good morning ",1,1,MATCH
"Havent had cereal in ages. Perfect time ",1,1,MATCH
"http://twitpic.com/4hcqo - Nice sculptures ",1,1,MATCH
"damn it! i forgot to do my homework in English... now, i have to do it plus with parent's signature ",-1,-1,MATCH
"@1nationchris awwwe..I'm sorry. They been doing ppl bad as long as I've lived in dc. U need a new spot ",1,-1,FAIL
"Twitter will be down for us brits at 4am. Just a heads up ",1,-1,FAIL
"soo sick  I want cuddles so bad",-1,-1,MATCH
"How do you attach a picture? Tree fell on my truck ",-1,1,FAIL
"I swear I'm kinda ready to have another baby  &quot;/ can't wait",-1,1,FAIL
"listening to Danny Gokey's version of &quot;P.Y.T&quot; on repeat. ",1,1,MATCH
"@KatVonD89 Ummm... more like a really yag song ",-1,-1,MATCH
"Ashley= getting sick... Ugh I'm losing my voice! Nooo ",-1,1,FAIL
"@jordanknight  Good morning Jordan! I have been up for 2 hours already! must be nice to sleep in, lol ",1,-1,FAIL
"mmm, I love chocolate mousse. and I love this sunshine, but I missed the rain  #yeg",-1,1,FAIL
"@missjuiciij thank you  it was quick and good... it was literally 5 minutes cause she was busy and alone. she said she would call soon.",1,1,MATCH
"@manachar HA! I like that...but no. NOLA = New Orleans Louisiana.  ",1,-1,FAIL
"Well yall...off to work...holla later on tonight, after the gym!  Gotta go hoop it up. ",1,1,MATCH
"going to the mall...lake was cancelled...bummer dude ",-1,1,FAIL
"@lil_ms_tina84 aww well thats good to hear  I'm great thanks, u been up to much? x",1,1,MATCH
"@libbyvoegeli Yes   I can't risk homelessness and falling more behind in life.  So I need to shape up back in KC...",-1,-1,MATCH
"Patch Day!   http://tinyurl.com/oq8sxe",1,1,MATCH
"Just sitting at the house without my baby ",-1,1,FAIL
"at whole foods Oakland. This will cheer me up! ",1,1,MATCH
"@ryangraves I got hit with some fraudulent charges as well a few days ago.... super lame ",-1,-1,MATCH
"Turning my phone off, going for a drive. Another day, another hospital visit. Boo ",-1,1,FAIL
"@mirl Ok if you say it's normal then ",1,1,MATCH
"I can't pay the bills yet..cause I have no skills yet ",-1,-1,MATCH
"bye cincy ",-1,1,FAIL
"Had an amazing Beltane with the 'family'! Stayed up til dawn working with the new energy - true divine magic  Loved feedin the lamas too!",1,1,MATCH
"maybe.... i do.... because no one would give me this much money for my car ",-1,-1,MATCH
"I'm in the mood for a Love Game ",1,1,MATCH
"@far1983 @Sharanya  LOL! I know it sounds funny. I actually let out a muffled laughter when the female called me and told me this",1,-1,FAIL
"Only half an hour overtime today!  See, I am not completely japanized, yet!",1,-1,FAIL
"Well that was fun.  now playing: Stars Go Cold.",1,1,MATCH
"i'm finally on a phone where I can use BAK2u software. ",1,-1,FAIL
"Jesus phone has yet to ship...Jesus hates me ",-1,1,FAIL
"Pack your mud boots for Glastonbury... Thunderstorms forecast    http://bit.ly/xwfsq",-1,1,FAIL
"@DaydreamLily I would have thought so, but obviously not enough. They were asking for 20 million rupees for her &quot;adoption&quot; ",-1,-1,MATCH
"Back home.. Gonna go Moodhings in a while.. ",1,1,MATCH
"Got the job at pacsun! Woohoo! I can't wait for jackie's party tomorrow ",1,1,MATCH
"@lexinaima i agree! time is going by so fast now. ",-1,-1,MATCH
"@Berlybugg  really?? GOOD LUCK!!! Doing well...work is calling  Have fun and again Good Luck!!",-1,1,FAIL
"now- Pretty Girl by Jon B is playin- what happened to Jon B? Hmm... I got his last album- It's ooookkkkkkaaaaayyyy like- so-so ",-1,-1,MATCH
"I don't know HOW but I seriously messed up my ankle at Disneyland.  Icing it right now ",-1,-1,MATCH
"@giusoares i'm still alive \o/ hahahaah mas fui mal, anyway. ",-1,-1,MATCH
"@Damita_Dunk66 mmhmm like my 2 of my favs Living Single and The Cosby Show  miss them like crazy",-1,-1,MATCH
"@meganmcdonald They were talking all day onthe raido about National Donut Day, I find this amusing and awesome at the same time. ",1,-1,FAIL
"@rybakontwit even thought I can't buy it for the moment -i'm in France  I love it (listened on your myspace !!!!) favorite : 13 horses.",-1,1,FAIL
"Ugh this is crap ",-1,1,FAIL
"@tommcfly i was there at the show you guys were brill, best concert i have ever been to ",1,-1,FAIL
"goodnight tweeties ",1,1,MATCH
"i forgot my notes for my history test on the cold war! oh poo. omg 42 more days til i see @madinalake !! ",1,-1,FAIL
"Baby i sorry i didn't go last night! I threw up twice and i hecka knocked out after cuz i couldn't move ",-1,-1,MATCH
"Rainy. Dreary. Hubbie going out of town. ",-1,1,FAIL
"It's so boring. Heading to Malaysia tomorrow with Mum and Boyfriend. ",1,1,MATCH
"@railroad_man09 Well there u r  I was wondering who u were @ first. Looks like ur twitter account was truly messed up huh...",1,-1,FAIL
"LotR on Blu Ray on Nov 3rd.  Not the extended version unfortunately   http://tinyurl.com/n5hkur",-1,1,FAIL
"@sinclairexoh ugh no! i have so many projects and tons &amp; tons of homework, plus studying for finals ",-1,-1,MATCH
"I'm in the drive thru line at Starbucks &amp; the lady in the car behind me is already drinking coffee. Must be a rough morning! ",1,1,MATCH
"It's Monday but I don't mind a bit because who cares about Mondays during Summer Vacation!  (ps: it's already 4:13. HA! XD)",1,-1,FAIL
"@gfalcone601 well at least you had a great time and thats what's important! ",1,1,MATCH
"@TwiCapucine Happy Birthday ",1,1,MATCH
"Alpha mc listening party on Tuesday. Hit me up for details. I will be performing.  ",1,-1,FAIL
"@Killer_Rabbit - I also got it out of nowhere few years ago  miracle I don't have any now.",-1,-1,MATCH
"pore guinea pig's teeth are loose! ",-1,1,FAIL
"@kenogreen be easy shawty. good isht ",1,1,MATCH
"@RealBillBailey wahaaay! I was there great show  can't eat a chicken kiev without giggling to myself.",1,-1,FAIL
"I am NOT looking forward to school tomorrow. The weekends are just so much cooler. ",1,1,MATCH
"@MissKitty1923 Im in bed right now, had to lay down after feeding kids. Im hurting quite a bit.  ",-1,-1,MATCH
"I still cant stop listening to Adam Lambert, Mad World!!  he should of won ",-1,-1,MATCH
"@Airy88 lol @ 35lb person under the comforter. Awwww  Go mommy do your thing!!",1,1,MATCH
"Cops stopped the party ",-1,1,FAIL
"Sis said that David Cook and David Archuleta's talent fee for the Manila concert was around 29,000,000 Php.. IDK how true it is ",1,1,MATCH
"@DanWarp thats awesome!!! do you have the audtions of the D&amp;J &amp; iCarly cast? would love to see that! ",1,1,MATCH
"@Kdedeaux you too huh? I hope we get ours soon ",-1,-1,MATCH
"OMG baby rob pattinson is the cuteeessst ",1,1,MATCH
"@famousmontana wowzer. so u not gonna come see me?  i could bowl!",-1,-1,MATCH
"@belikejoshx it hurt like a mother fucker ",-1,1,FAIL
"@sarahrosex3 hey love, hope you're doing okay. I'm about to sign onto AIM.  miss you much.",1,-1,FAIL
"@ItsTangieBaby yeah! definitely the crackberry charger ",1,1,MATCH
"@twinkle47 LOL Morning, raining here ",-1,1,FAIL
"@madwin yes, you did miss it  lol",-1,-1,MATCH
"@green49 your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/15657/ ",1,1,MATCH
"@JGDemas that's hard...when you're 5'3...hehe ",1,1,MATCH
"quite a few check-ins about to go in, the next few days.... lots of lines of code to read through ",-1,1,FAIL
"@NBA President Obama chose #Lakers  Wrong move to make it public. Too divisive, imho. #NBA",-1,1,FAIL
"hanging out with the goddaughters ",1,1,MATCH
"@jaypii oh no!  dont stress, its ok. Just relax and work on it some other time.",-1,-1,MATCH
"@Emilienne_a  I'd even say we've been raped by poker project",1,1,MATCH
"i have a cold! ",-1,-1,MATCH
"might bring food and shit to eat on the way to singing lesoon ",1,1,MATCH
"off to iowa again. spent the night in a hotel room cuz we're homeless. hopefully we'll get everything figured out today ",1,1,MATCH
"Internet seems to be down today  Oh and mep camp tomorrow! Can't wait ",-1,-1,MATCH
"woo lærling plass hos hotell union !! ",1,1,MATCH
"@lostbutyourfool Hi Niks  :&gt;",1,1,MATCH
"@CianaCalhoun haha yah im kinda nervous but i heard it doesnt really hurt. ",1,-1,FAIL
"I dont want to work ",-1,-1,MATCH
"got to get twitter in the cell, oh dad just came in with snacks, hah thanks dad !  oh where were i.. i need twitter in cell!",1,1,MATCH
"@JesHamer FU.  We're poor and out of liquor ",-1,-1,MATCH
"@stales yeah I have 2 buddies working on that ",-1,-1,MATCH
"@sassinthefras yes, we will only be separated for critique sessions, u missed the fair  @ottergirl2 Thursday @sasperwillow touché",-1,1,FAIL
"CCR: Run Through The Jungle  http://bit.ly/FUaho   Every time I walk through the family room. Grand kids you gotta Love em! ",1,-1,FAIL
"i just used the word yet twice   i'm dumb",-1,-1,MATCH
"@mivox And it's easy. There were no leftovers last night. ",1,-1,FAIL
"@regs18 nope they dont ask for your billing info or make you buy anything! They just need you to be 18+ n from USA. Oh n they pay weekly ",1,1,MATCH
"@exmouthjournal I am lost. Please help me find a good home. ",-1,1,FAIL
"@1misanthrope you make me miss my best friend ",-1,-1,MATCH
"damn I can't believe I gotta spend the day in bed (hates being sick) ",-1,-1,MATCH
"I &lt;3 the killers  drummer reminds me sooo much of earl from my name is earl :'D",1,-1,FAIL
"@TwilightBree &quot; I start my new job&quot; Wishing all the best on your new job! ",1,-1,FAIL
"There is a lot of rain coming down today. The Cult would be pleased! ",1,-1,FAIL
"what will i do when i go home? lightening strike fried our comcast line, so no tv, internet, or phone. guess its 'breaking dawn' tonight ",1,-1,FAIL
"@roemon21 I'd come all the way from Austria to see you guys.  Have fun! ",1,1,MATCH
"tomorrow is definitely a pool day ",1,1,MATCH
"@GeckoKid October  Bit of a bummer, really.",-1,1,FAIL
"@natalieox Aww, why is she taking a friend that dont like them?  x",1,-1,FAIL
"Never been to a zoo.  Feeling sad about that today. ",-1,-1,MATCH
"@fwump ooh can't wait to see the results ",1,-1,FAIL
"@nnicksmith have you tried contacting @TweetDeck? Maybe they can help you get it working! ",1,1,MATCH
"hmm some revision i think is needed  x",1,-1,FAIL
"Lissy is baaaack!! Horrible day.. Show me some love ",-1,1,FAIL
"i want more sleep. work is being a drag queen. ",-1,-1,MATCH
"@webhostinghelp You're probably right, but I wanted to see how it is, and since it's cheap and refundable it's not going to do any harm ",1,-1,FAIL
"@mileycyrus Hey it's also my last night in Los Angeles too  I'm off to New York for a few days &amp; then I'll be in Nashville, Tennesee ",-1,-1,MATCH
"Finally back online.  My IP profile is stuck at 2000 at the moment though ",-1,1,FAIL
"i can't believe that Archie and Cook are already leaving the Philippines  will miss them! ArchuCook forever! &lt;3",-1,-1,MATCH
"@karinb_za too busy now  but I'll def watch it 2day. Couldn't convince dh to watch it  - did you get my sms re watching with sound?",-1,1,FAIL
"at the Suolahti, Finland.. Wow, wow, wow!  me&amp;my car...",1,1,MATCH
"Happy birthday nathan ",1,1,MATCH
"Annoyed ",-1,1,FAIL
"@MudMoosher I'm in ",1,1,MATCH
"Ohhh man last night was a shit show to say the least... But it's all good now  y'all don't mess with me though... LMAO!",1,1,MATCH
"@DylanJobe You will send me a copy of Infamous *waves hand non-chalantly* #force powers, hah ",1,1,MATCH
"Argh! iPhone 3.0 is great but why won't voice memos sync with iTunes and what's with O2's extortionate tethering bolt on? ",-1,1,FAIL
"@wouh Yeah, I'm getting aware of that... ;) ",1,1,MATCH
"@Sosa87 I didnt get a text..... i think u prob sent it to the wrong no. I always have my phone wit me.... yeah man I work today ",-1,-1,MATCH
"@peteslilprncess hahah. True.   very mysterious..",1,1,MATCH
"@makeupblogger Don't count on it ",-1,1,FAIL
"Mmm... what a day... sunshine, shopping with wifey... and icecream ",1,1,MATCH
"@AP_DeltaDiva ok..so I saw ur lake pix on FB! u know the lake's one of my fave vacay spots! i'm sad i wasnt invited ",-1,-1,MATCH
"@edawkins Hi E...I'm good could be worse where r u lol...I got into a car accident ugggh I got hit by a coca cola fleet truck ",-1,1,FAIL
"@ilyChrisBreezy :'( Graffitti Breezy lied us :'( Urghh but anyway I'm glad that we finally learned the truth  Thnx 2 Bow ",1,1,MATCH
"@siewkumhong welcome to Twitter! ",1,1,MATCH
"@mrsktj Hello! Thanks for reaching out  Did your husband make it out of Houston? Really pretty today!",1,1,MATCH
"lost,family guy,american dad,king of the hill,24,simpsons,fringe have all had their season finales. only mentalist &amp; reaper to go! me sad ",-1,-1,MATCH
"I'm eating triscuit (if u know what's that) lols ",1,1,MATCH
"Nothing to do today ",-1,1,FAIL
"my stomach hurts and it feels like i'm gonna puke  this isn't good",-1,1,FAIL
"@franniiee_xx LOL at the cat in kiki's delivery service. reminded me of salem from sabrina the teenage witch lol. but i loved the movie ",1,-1,FAIL
"@EmmaRhoyds 2&quot; ? it would bloody fall off mine! ",-1,1,FAIL
"My church is going 2 Indy tomorrow I'd love 2 come but I have to work.  The New registers are nice I need to work on Doing it opposite way",-1,1,FAIL
"all the girls flown away again?...alone again... ",-1,1,FAIL
"@striderpaul How's Louie...? As the man with the syrup used to call him ",1,1,MATCH
"is beginning to miss my dreads again ",-1,-1,MATCH
"My excitement over my Flip video camera was short lived as the editing software keeps giving me errors. No word from customer support ",-1,-1,MATCH
"superman beat 'the king' he is now dethrowned. oh well MVP aka kobe bryant isnt  superman vs. mvp!! ",1,1,MATCH
"New beta seems only slightly faster. The photo frame widget no longer wants to work for me though. ",-1,-1,MATCH
"@Trekkygeek Read it this morning matey, your spot on ",1,1,MATCH
"@fiddlehead I'm going to stop.  Fresh eyes in the morning.   Will look for your tweets tomorrow.  It's 7pm here. what time is it there?",1,1,MATCH
"@dextraordinaire http://bit.ly/SD3YI  ",1,1,MATCH
"@xDemiLovato Im speechless right now.I am so happy, believe me  hope Taylor Swift could reply too. But, Im still happy, because of you! ",1,-1,FAIL
"Slightly dressed up for my dance recital. I feel like an adult. Ew ",-1,-1,MATCH
"@mousebudden you are awesome !! ",1,1,MATCH
"trying to study but i have to deal with all this stress!! i don't need this right now ",-1,-1,MATCH
"@216cowgirl sorry to hear that ",-1,1,FAIL
"@snedwan good luck love ",1,1,MATCH
"@SilentClown eesh, that IS scary. I'm glad I've never really ever had a nightmare like that. Sorry ",-1,-1,MATCH
"It was raining most of the day till late afternoon. The river Inn floaded parts of my evening bike tour ",-1,1,FAIL
"Mum's properly gutted that her big envelope of my card and loads of goodies hasn't arrived. I feel so bad for her ",-1,-1,MATCH
"@jdaraz You want that #squarespace iPhone don't you Jason  LOL",1,1,MATCH
"@gryphusnick nopes yaar.. am going on a trek...  sme other day",-1,1,FAIL
"@kennethlim Too many men wouldn't want to be shown up by their non couch-potato girlfriends! ",1,1,MATCH
"@marksvoice @fjkeogh thanks guys.siobhan went to the show last night and she said it was &quot;class&quot; ",1,1,MATCH
"@the_ween Me! I do! I don't have anything after French. ",1,-1,FAIL
"@StevenAL Yes  I REMEMBER WHY I STOPPED PLAYING THIS GAME NOW",-1,-1,MATCH
"-was just told by Dan to NOT say anything anymore...  -now im super sad =(",-1,-1,MATCH
"good old jenson  no idea what's happening at ferarri... maybe they should give me a job  x x",1,-1,FAIL
"Happy Monday!! ",1,1,MATCH
"Chillin wit no make up on that's when I'm the prettiest of course I Dnt take it wrong ",1,-1,FAIL
"@JuliaMielczarek  I AM BORED. AND YOU KNOW WHAT. WE GOTTA HANG. CALL MY CELL! PRONTO! unless you hate me and dont want to hang  CALL ME!!",-1,-1,MATCH
"@MarisRelins nav v?rts. t?l?t z/s vairs neeksist?s. visi b?s sia ",-1,1,FAIL
"Just watched the video for Halo Reach! ",1,1,MATCH
"@Woodyseafm NKOTB aka New Kids on the Block Tour Australia August THIS YEAR!! check ticketek for listings ",1,1,MATCH
"watching some man cry on tv !! its sad ",-1,-1,MATCH
"Last chance to sleep in my own bed for awhile ",-1,1,FAIL
"HAHAHA i just passed a road sign saying turn right to Middlesex. ",1,-1,FAIL
"http://matsj.net - 2 new photos.. My camera don't work.. Err 99  #canonfail",-1,1,FAIL
"I was visiting the ATL and other parts of GA.  Now I am back home and near my computers.  Thank goodness.   I loved visiting family though",1,1,MATCH
"Not looking forward to today ",-1,1,FAIL
"My freakin twitberry crashed again lastnight, megga pissed off! ",-1,1,FAIL
