"vacation to israel canceled due to history of israel",2
"8 famous women who popped the question",0
"after a string of accidents, u-haul announces closure of aircraft division",2
"area dad off to bad start with waitress",2
"every single kid who was orphaned by ebola in guinea has a home",0
"thousands march in washington, d.c. heat to demand trump act on climate change",0
"ryan seacrest catches up with 'captain phillips' star maersk alabama on red carpet",2
"giddy thom yorke goes to bed early to make grammy day get here sooner",2
"the unwinnable afghanistan war",0
"loud squawking crow forces faa to ground all flights indefinitely",2
"president's american manufacturing council down to ceo of shoe carnival",2
"mitt romney still thinking about running for president in 2012",2
"everyone in coffee shop can tell trainee a goner",2
"compromising company's values for advertising revenue referred to as 'partnering'",2
"area mom off thinking about princess diana again",2
"embarrassed whale panicking about huge barnacle outbreak before date",2
"china to send elite army unit to ebola-hit liberia",0
"household death toll climbs to one",2
"milo ventimiglia strips down to raise awareness for breast cancer on 'ellen'",0
"the sugar industry paid scientists to be on its side as early as the 1960s",0
"22-year-old gets job at website",2
"world will miss goal for universal education by 50 years: un",0
"bananas again sweep primates' choice awards",2
"dallas is where i finally get to see the famous french "déjeûner sur l'herbe" painting by monet",0
"evidence linking alleged florida shooter to white supremacist group is really thin",0
"public outraged as price of fast-depleting, non-renewable resource skyrockets",2
"retro-crazed youths re-elect carter",2
"hpps social shares - test 2",0
"new omnigrain cheerios made with every existing grain on earth",2
"dozens of knockoff internets flood market after patent expires",2
"8 stats that prove social anxiety needs to be taken seriously",0
"walnuts improve area chicken salad",2
"area desk doesn't mind if people sit on it like a chair every once in a while",2
"hillary clinton hints at presidential ambitions by concealing information from american people",2
"mom sleeps in past sunrise",2
"geologists say continents may have drifted apart after emotional falling-out",2
"an easy way to shop small businesses this black friday",0
"'the sheer beauty of montana just intrigues me': meet the people of livingston",0
"weekend roundup: victory in myanmar for democracy -- on a leash",0
"prick veterinarian keeps dachshund waiting in empty lobby for 45 minutes",2
"donald trump casts doubt on russian election interference ahead of vladimir putin meeting",0
"missing just 2 hours of sleep quadruples your risk of a car accident",0
"readin' researchin' writin' and the tools to make it happen",0
"the key to finding your spiritual partnership",0
"donald trump to bring adviser with russia ties to classified briefing",0
"universal remote latest step in area man's plan for total living room domination",2
"man accused of shooting and burning 2 people after refusing to pay cab fare",0
"donald trump and america's blood sport of choice",0
"30-year-old has earned $11 more than he would have without college education",2
"gregg popovich goes full throttle on 'soulless coward' donald trump",0
"steven spielberg recalls coming to blows with e.t. on film set",2
"watch: carl reiner professes his love for tina fey: 'she's still sexy'",0
"company encourages women who have been sexually harassed to come forward with resignation letter",2
"deadly tornadoes rip through texas as floods threaten midwest",0
"west virginia flooding kills 24 and submerges towns",0
"horrifying police body camera footage clearly shows current state of america",2
"democrats should focus scotus fight on gorsuch's backing of big donors",0
"experts say breakfast now sixth most important meal of the day",2
"sudafed introduces new sinus drill for immediate congestion relief",2
"sex life embellished during doctor visit",2
"how to get your home guest ready for the holidays",0
"nytimes.com's plan to charge people money for consuming goods, services called bold business move",2
"will the atlanta falcons rise up or shrink down?",0
"chris hughes throws in the towel, puts 'new republic' up for sale",0
"vital info on iraqi chemical weapons provided by u.s. company that made them",2
"barber just latest in string of humans to feign interest in what area man says",2
"top 5 bagel spots in nyc",0
"megyn kelly on donald trump: 'i have done my level best to not make this story about me'",0
"war criminal a grandpa",2
"where you live may add to why you smoke",0
"parents don't remember enough colors to help with kindergartner's homework",2
"why i'm stonewalling 'stonewall'",0
"darren sharper faces 20 years in prison under plea deal",0
"the 20 funniest tweets from women this week",0
"as scott pruitt flies first class, epa barely gets off the ground",0
"billy ray cyrus to speak out on single-payer health-care issue on politically incorrect",2
"2 killed, 4 injured in mishap at florida coal power plant",0
"nation horrified to learn about war in afghanistan while reading up on petraeus sex scandal",2
"what if you couldn't protect your children?",0
"the great republican revolt",0
"the olympic committee awards the 2024 games to macron, not trump",0
"reporter leads rescuers to truck driver trapped in 10 feet of water",0
"kirk franklin blasts creflo dollar's $65 million private jet campaign",0
"state department warns americans traveling abroad to avoid lame amsterdam windmill tour",2
"offbeat squirrel in park garnering cult following",2
"nation's substitute teachers would like to know who threw that",2
"what i learned about love from my boyfriend's depression",0
"u.s. ethics chief ordered gushing responses to trump's tweets",0
"patti lupone says madonna 'couldn't act her way out of a paper bag'",0
"humanitarians shouldn't have to risk their own lives in order to save others",0
"'the world of postsecret' reveals what lurks in the hearts of man",0
"brad pitt goes completely gray for new movie",0
"how to get out of a bad mood",0
"man turns vegetarian for 36 hours",2
"obesity swept the nation and now healthy schools are taking it back... with your help",0
"extravagant new window blinds inspired by the latest styles from venice",2
"obama to cancel debts owed by defrauded for-profit college students",0
"the next water crisis is looming ─ how can tech help?",0
"fan disappointed to learn l. ron hubbard scientologist",2
"bill clinton takes his time getting on air force one -- and president obama is not having it",0
"ferguson shop owner 'overwhelmed' by community support after looting",0
"congress raises livestock minimum wage to $6.50 per hour",2
"good guy with gun, bad guy with gun both excited to unload firearm in crowd outside arena",2
"what happened when a black reporter crashed a white nationalist event",0
"veteran brita filter's tour of duty extended another 3 months",2
"ben & jerry's releases 'cake my day' as its newest flavor",0
"the edge still introducing self as such",2
"friday's morning email: inside trump's presser for the ages",0
"report: it pretty incredible that americans entrusted with driving cars",2
"'dotard' vs. 'rocketman': the nuclear standoff that rattled 2017",0
"lakers fan is like 'screw this' and puts on a warriors jersey mid-game",0
"how a broken taillight can be a death sentence in america",0
"child's last steps captured on video",2
"no, outraged liberals, sean spicer should not be fired for hitler comments",0
"business innovation: what market leaders can learn from video games",0
"2015 mix queer experimental film festival coming to nyc",0
"this may explain why you can't stop hitting the snooze",0
"'100 years of italian beauty' is a bellissima trip back in time",0
"the judge stands in shock when he sees who's singing on stage... wow!",0
"petition to censure trump gains momentum",0
"sxsw as cool and as real as it gets, reports marketing associate",2
"last remaining ivory-billed woodpecker really squandering species' final weeks",2
"mccain late to debate due to greyhound delays",2
"tina fey and amy poehler's squad puts taylor swift's to shame on 'snl'",0
"fighting and airstrikes continue throughout yemen as dialogue remains distant",0
"man in suit makes decision affecting thousands of non-suited individuals",2
"culinary world stunned as horse meat found at 3-star michelin restaurant the horse & pony",2
"aviva sees the light",0
"what selma blair's 'outburst' teaches us about mixing pills and alcohol",0
"should we pay the staggering economic and human costs of nuclear weapons?",0
"woman in commercial doing yoga to narration of drug's fatal side effects",2
"george clooney on why he'll never dye his hair",0
"beginning or ending? when our kids go off to college",0
"iman shumpert helped deliver his baby, and headphones were involved",0
"why eating salmon is so damn good for your skin",0
"live: south korea vs. algeria",0
"'chapter 1: clark,' reports awful manuscript",2
"man who bought 34th anniversary reissue of fleetwood mac's 'rumours' feeling like real idiot after passing display for 35th anniversary edition",2
"look at it: it's goddamn beautiful",2
"rightist critics of pope francis",0
"shake it off: what i learned from a negative review",0
"zeke thomas wants gay men to stop staying silent about assault",0
"the bible could become tennessee's official state book",0
"kobe bryant feuds with michael b. jordan in spot-on apple tv ad",0
"texas mom outraged because her daughter's school won't allow sunscreen",0
"the nixonization of donald trump",0
"singapore airlines flight catches fire, no casualties",0
"advertising manager working hard to teach son value of an impression",2
"evangelical haggard claims he was molested by republican congressman",2
"trevor noah mocks republican conspiracy theories on russian probe",0
"new film only stars one eddie  murphy",2
"the perfect to keep a sexy bod and still enjoy your vacation",0
"emma stone ruled the red carpet in a jumpsuit",0
"employee worries coworker's computer screen may be larger",2
"unlikely team of allies unite to take on airport gate agent",2
"colbert's mcdonald's all-day breakfast prophecies are coming true",0
"the long fight for justice",0
"cooking off the cuff: a simple sicilian way with swordfish - with a light sauce as equal partner",0
"the world cup winners selfie is the best ever",0
"'98 camaros test higher than owners",2
"sushi-themed kitkats are coming to japan for valentine's day",0
"royal baby already making new friends",2
"meet the trans woman who wants to change romantic comedies",0
"sarah byrne's gps guide for happiness",0
"6 ways to reduce plastic waste this summer",0
"trump rebuffs his opioid task force, declines to declare state of emergency",0
"hbo's new streaming service is now live",0
"ukraine begins to cut off transportation to crimea",0
"paleontologists determine dinosaurs were killed by someone they trusted",2
"person sitting in parked car at 2:00 a.m. probably upstanding member of community",2
"it's 2016. do you know where your bombs are falling?",0
"why it's hard to be a woman",0
"parking lot attendant seemingly unaware new day a gift from god",2
"enrique iglesias and anna kournikova share first photos of newborn twins",0
"how can businesses build trust?",0
"astronomers celebrate 300th anniversary of discovering sky",2
"man wearing low-cut swimsuit as though public pool a sun-kissed sardinian cove",2
"trump court pick says he was joking when he compared gay marriage to marrying bacon",0
"dinner recipe ideas to cook with your roommate",0
"cop takes cinnamon bun into own hands",2
"latest bin laden tape for completists only",2
"woman bids farewell to former self before beginning new skin care regimen",2
"report: someone needs to get chips and dip away from area man",2
"our nation's truckers: are we meeting their pancake needs?",2
"pabst drinker celebrates pabst purchase with pabst",2
"algerian dies of natural causes",2
"renowned ornithologist always secretly wanted to be a bird",2
"woman with furrowed brow on airplane carefully studies article about which actress wore dress better",2
"man thinks receptionist is hitting on him",2
"middle manager follows proper procedure",2
"nothing going right for area surgeon today",2
"queer aussie men strip down for intimate indie magazine pictorial",0
"national defense strategy",0
"hillary clinton gets a clean bill of health from her doctor",0
"this octogenarian took in dozens of abandoned dogs and built them a mini-train",0
"meatless monday: robin asbell gets juiced",0
"boardroom hokey pokey: that dance that women do",0
"'dawn of the planet of the apes' owns weekend box office",0
"dad's tough exterior hides angry, resentful center",2
"cultivating the 4 c's of mindfulness for greater peace, poise and personal power",0
"man hopes hot woman in next apartment can hear how well he's fucking his girlfriend",2
"hilarious video shows 'how to bake easter cookies like a toddler'",0
"judge schedules hearing in reopened 'serial' case",0
"sony exec's apology following prejudicial emails is just not enough, and here's why",0
"what everyday iranians have to say about the nuclear deal now that it's a reality",0
"gop congressman who once tried to unseat john boehner blasts colleagues for trying to do the same",0
"we aren't doing enough to help syrian refugees, but how much more can we do?",0
"state's abortion waiting period allows women to explore alternatives to making their own decisions",2
"aunt on facebook casually advocates war crime",2
"dry, flavorless cupcake disappointing to last bite",2
"trump's deadly embrace of israel",0
"out of respect for families, horrific disaster footage repeated hourly",2
"mother only wants one bite",2
"waiting for a grown-up in the white house",0
"area cow doesn't suspect a thing",2
"parents finally tell 2-year-old about 9/11",2
"jason priestley praises shannen doherty's bravery amid cancer battle",0
"anderson cooper throws another box of letters from gay children into dumpster",2
"the downside of the boom",0
"7 infections athletes could get from rio's contaminated waters",0
"a st. paddy's day green juice crawl is a thing that exists",0
"christian science pharmacist refuses to fill any prescription",2
"liberals, it's time to look at ourselves in the mirror",0
"ex-girlfriend flashback leaves man paralyzed in produce aisle",2
"peta complains as revised sat tested on chimpanzees",2
"trump surrogate shot down while trying to spin on sexual assault claims",0
"nurses endure a shocking amount of violence on the job",0
"man hates it when trailer gives away entire premise of movie",2
"tesla's elon musk is thinking about designing an electric plane",0
"dad reaches age where it's no longer enjoyable to make fun of how old he is",2
"8-bit versions of famous art and pop icons are all kinds of yes",0
"kevin pierre-louis is tackling depression stigma by sharing his own experience",0
"leno's voicemail message pauses for laughter",2
"twitter is way more brutal than the nfl",0
"suicide bomber reacts poorly to surprise birthday party",2
"the nfl should release the details of its johnny manziel investigation",0
"war-torn, blood-soaked kosovo: would bombing it help?",2
"long story short, they had to cut off area guy's arm",2
"colorado congressman hangs on after splitting with donald trump",0
"royal baby spits up on great-grandmother",2
"the oldest of the old are actually fine with dying, study finds",0
"guys' night out to include several key non-guys",2
"donald trump voted least desirable neighbor of the year",0
"woman tragically succumbs to natural hair color",2
"indian casino uses every part of the dollar",2
"girl whose speech about charlotte went viral finds a fan in hillary clinton",0
"pope francis says his time as pope will be short, misses pizza",0
"behind the scenes of an intricate fbi sting",0
"here's where you can find paradise in italy",0
"your favorite 'game of thrones' actor, peter dinklage, might be in 'avengers'",0
"how these psychologists are prioritizing mental health care for black america",0
"harper's index: percentage of harper's readers who only read index: 98",2
"intergalactic law enforcement officers place energy shackles on hillary clinton",2
"wednesday's morning email: kim jong un visits china",0
"tv commercial for beverage features woefully reckless pouring technique",2
"republican running for open montana house seat doubles down on creationist stance",0
"gallup poll: rural whites prefer ahmadinejad to obama",2
"magnificent sunset loses out to home improvement, judge judy hour",2
"chrissy metz says she was physically abused by her stepfather as a teen",0
"wisconsin students trumped the rest with their pumpkin decorating",0
"eating enthusiast acquires chocolate eclair",2
"crate & barrel introduces line of disgusting couches you can put on your porch",2
"university of tulsa off the hook in sexual assault lawsuit",0
"should you marry that guy?",0
"hellmann's introduces new meat-on-the-bottom mayo cups",2
"obama caves to girl scout lobby, wears tiara in photo",0
"your weight is just a symptom",0
"the easiest step-by-step guide to start traveling",0
"japanese family puts aging robot in retirement home",2
"walmart limits opioid prescriptions in bid to curb epidemic",0
"scientist has nagging feeling he left particle accelerator on",2
"justice kennedy out for rest of session with tear in adjudicatory tendon",2
"khloe kardashian poses braless for women's health and looks amazing",0
"white house quietly retracts entire state of the union address",2
"overweight man receives 'lose weight fast' spam e-mail featuring his picture",2
"america gets set to enjoy month or so of libya seeming like symbol of freedom",2
"hemmed-in seattle mayor calls for emergency deforestation",2
"healthy aging tips for 30-somethings",0
"snoop dogg helps give out 1,500 turkeys to families in need",0
"apparently werewolf was allergic to peanuts",2
"police department deploys fancyclothes cop",2
"report: syria running dangerously low on civilians to oppress",2
"dad shoots daughter while teaching her about gun safety",0
"aol instant messenger to sign off forever after 20 years",0
"u.s-russian plan calls for syria ceasefire starting saturday",0
"john kelly hoping prejudiced anti-immigrant comments got him back on trump's good side",2
"benedict cumberbatch prepares for battle in magical new 'doctor strange' trailer",0
"biting argument over trump may cost man his ear",0
"pringles level at six inches and falling",2
"boy george opens up about happiness, being a u.s. politics junkie and more",0
"criminal prosecuted to fullest extent of budget",2
"octavia spencer bought out a screening of 'hidden figures' for low-income families",0
"obama's still trying to convince people his birth certificate is real",0
"kim kardashian calls out congress for failing to close the 'terror gap'",0
"'curb your enthusiasm' over rand paul's uneasy reaction to donald trump",0
"hayley kiyoko is the unapologetically queer pop star we've been waiting for",0
"new york bomber sought an isis-inspired attack with failed device, investigators say",0
"frustrated dad at restaurant just wants a normal burger",2
"marriage confession: our 50 shades are more frayed than grey",0
"huffpost hill - have *you* been injured by a federal appellate court ruling?",0
"hero teacher stops high school shooter in washington state",0
"'from mid-range he could kill you': bernie sanders' basketball days",0
"internet crashes as billions of people go online to purchase the onion's latest book, 'the trump leaks'",2
"goldman sachs reaches $5 billion settlement over mortgage securities",0
"gun dealer likely thwarted mass shooting by refusing sale: sheriff",0
"former chinese dissident has your order ready",2
"burkina faso, french troops end deadly hotel siege claimed by al qaeda group",0
"how to eat healthy around the world (bone broth, anyone?)",0
"first-grader given sticker for behavior during lockdown drill",2
"10 things you didn't know about cameron diaz",0
"man with backed-up shower drain enjoys luxurious foot soak",2
"cnn panelists warn north korea situation way too complex for them to discuss intelligently",2
"military institutes new 'don't tell, let me guess' policy",2
"texas now regretting wasting doses of pancuronium bromide on innocent guys back in 1997, 2000, 2004",2
"trump's moment of truth is coming",0
"connecticut to give its electoral college votes to national popular vote victor",0
"clarissa from 'clarissa explains it all' is all grown up in new book",0
"meet 10 inspiring people over 50 giving back to the world",0
"advice for the man who asks me to marry him",0
"coast guard drags decoy boca raton into middle of ocean in attempt to lure away hurricane irma",2
"the 'most dangerous' sex position is ....",0
"urban planner clearly depressed when she came up with street names",2
"an astronaut's suggestion on how to fix politics would be expensive but probably pretty effective",0
"getting up close to homophobia",0
"is tpp a "living" document?",0
"6 things millennials should do before buying a house",0
"toward a fairer admissions process",0
"ozone repletion project nearly finished",2
"meat industry introduces new easy-tear perforated beef",2
"trump fans the flames",0
"sharon stone auctioned off to german conglomerate",2
"boston teachers visit students' countries of origin to bridge cultural divide",0
"staples adds 'staff picks' section",2
"trump to send jared kushner and envoy to middle east for israeli-palestinian peace talks",0
"brad pitt called before congress to testify about bicep regimen",2
"australian politicians are gloating about their nation's draconian refugee policy",0
"area man has shitty fuckin' job",2
"trump supporters are stepping up their attacks on bob mueller and the fbi",0
"family knows not to interrupt dad while he's skimming pool, listening to orioles radio broadcast",2
"californian falls to his death from cliff trying to rescue his dog",0
"melissa etheridge marries linda wallem",0
"hentai message board features surprisingly close-knit, supportive community",2
"paul ryan's attempt at being a relatable 'emoji guy' backfires",0
"to hope again",0
"time magazine just six months from big cocktail-nation-craze story",2
"thousands are flocking to washington this weekend to demand climate action",0
"netanyahu provides stunning new evidence that iranians planned sacking of babylon in 539 b.c.",2
"huffpost exclusive: greece pre-election poll",0
"nick cannon responds to mariah carey's engagement in the best way",0
"the same-sex marriage decision: what to make of the dissenters",0
"the two-for-one move that tones abs and arms at the same time",0
"man's family rises to record-high fourth priority",2
"report: more companies offering paid maternity leave to mothers who complete 3 months of work ahead of time",2
"sean hannity defends withholding link to trump's attorney: 'i have a right to privacy'",0
"baseball team creates in-stadium nursing suite for moms",0
"study: majority of new marine life species now discovered while cleaning oil spills",2
"advertising firm unveils new mute-resistant commercials",2
"sean spicer quietly puts painting back over unfinished escape tunnel",2
"stephen curry thinks the warriors will lose before the panthers",0
"fridge magnet a constant reminder of arizona's existence",2
"ravens take out rival steelers in playoff grudge match",0
"facebook built censorship tool to appease china expansion",0
"nick tilsen is building a $60 million sustainable community on the pine ridge indian reservation",0
"rolling stones: is there humor to be found in their age?",2
"megan fox is white hot on the red carpet",0
"'twas hubris led me here,' thinks naked woman sitting on public toilet with romper around her ankles",2
"how much americans sleep, text and pee every day",0
"disgusted researchers can't even bring themselves to find out how much mayo the average american consumes yearly",2
"uber gave government millions of users' data",0
"college newspaper staff know exactly how they would respond if editorial freedom challenged",2
"the mid-sex realization that changed everything",0
"6 rentboys tell all: what did the rentboy bust do to the hustler economy?",0
"6-year-old cries when told mtm productions kitten dead by now",2
"oscars audience shrugging uproariously during jimmy kimmel's opening monologue",2
"ukraine ceasefire remains shaky, but still holding",0
"doctor quickly scribbles prescription that will lead to 30-year battle with painkiller addiction",2
"safeguarding america's health system from sabotage",0
"sweet briar college and the homogenization of u.s. higher education",0
"these two men share the beautiful story of how their family was created",0
"keynote speaker enlightens entire generation with theme that world is changing",2
"insiders blame rove for covering up iraq's real wmd",0
"paypal back up after suffering from temporary global outage",0
"woman mentally rifles through friends for perfect person to sympathize with current pettiness",2
"in your face: the hidden history of plastic surgery and why looks matter",0
"man at very top of food chain chooses bugles",2
"how americans get duped into buying endangered animal items",0
"rhode island votes to move 2008 primary to tomorrow",2
"man reading pynchon on bus takes pains to make cover visible",2
"paul ryan grudgingly impressed by angry protester who's matched his running pace for 9 miles",2
"woman apologizes to therapist for monopolizing conversation",2
"confused firefighters fail to rescue child wearing firefighter costume",2
"tour becoming one-on-one between guide and man who knew name of mckinley's assassin",2
"the funniest tweets from women this week",0
"ketchup crust on heinz bottle cap still dreams of one day getting onto hot dog",2
"e.t. toys forced on uninterested children",2
"who were you on 9/11?",0
"film to be made into john grisham",2
"recapping the women's college advantage",0
"the return to basics in education. did we ever leave?",0
"texas vows to reclaim title of most regressive state from arizona",2
"activists: isis militants kill over 100 in attack on syrian regime-held area",0
"louisa meets bear by lisa gornick",0
"fbi deputy director touched by heavily redacted farewell card from bureau coworkers",2
"equinox explores the fundamentals of lgbtq life in stunning new pride video",0
"when art becomes poison",0
"nurse to grab lunch right after she finishes draining bile from man's liver",2
"it took me 30 years to come to terms with half of my identity",0
"trump to violate iran nuclear deal, vows to reimpose sanctions",0
"is it ok to be rich?",0
"closeted soldiers getting in last clandestine rendezvous before 'don't ask, don't tell' repealed",2
"michele bachmann claims there's violence in israel because jesus is 'coming soon'",0
"be still our hearts: raspberry chocolate grilled cheese sandwiches",0
"in venezuela: it's time to consider new options",0
"how my non-verbal autistic son communicates using just google street view",0
"man pulling on loose hangnail slowly unravels skin from entire body",2
"arkansas plans to execute 2 convicted killers on monday",0
"aisle view: the queen takes the stage",0
"john kelly loses seat on naacp board of directors",2
"transgender troops are fighting for this country. will our country fight for them?",0
"friday's morning email: what to look for with four days to go",0
"nyc removes statue honoring 19th century surgeon who experimented on female slaves",0
"cheney to speak at republican convention from section 109, row 56, seat 3",2
"rest in peace leelah alcorn",0
"in the 'bad moms christmas' trailer, the bad moms' moms are crashing the party",0
"woman relieved soulmate turned out to be in same socioeconomic bracket",2
"clarence thomas sexually harassed me. yes, he should be impeached.",0
"marine le pen literally stole parts of a speech from her rival",0
"lifelong boise resident realizes he's never been to morrison knudsen nature center",2
"man grateful to live in society where mattress disappears if left on sidewalk for a couple days",2
"bill clinton waiting until after primaries to endorse candidate",2
"maryland gov. larry hogan says cancer is 95 percent gone",0
"man thinks going to vegas for things other than gambling somehow less sad",2
"huffpollster: voters remain very negative about donald trump and hillary clinton",0
"myanmar is picking up the pieces after earthquake damaged ancient pagodas",0
"presidential radio address pledge drive in its final day",2
"here are the latest photos from march for our lives",0
"america not sure it will have enough revulsion and horror left for cabinet, court appointments",2
"sean spicer is irreplaceable",0
"metta world peace thinks that matt barnes fight factored into derek fisher's firing",0
"no one at ad agency remembers hiring carrot top for commercial",2
"a year after a coward killed the charleston 9, bible study continues",0
"individuals unaware they constitute area man's support network",2
"black mother speaks out: african-american boys 'won't ever really be safe'",0
"obama clinches 'joe cabernet sauvignon' vote",2
"millions of kids could be at risk because of this deadly dresser",0
"sikh student shot dead at california home",0
"woman assures friend she has blackouts from drinking all the time",2
"friend wondering if you can catch him up on what happened in previous 7 seasons during 'game of thrones' title sequence",2
"wow, dad really went from zero to 60 with woodworking this summer",2
"the double and the christmas holidays",0
"clearing the aereo",0
"6 things you should never tell your divorced friend",0
"asghar farhadi wins big after boycotting oscars over trump's muslim ban",0
"unemployed man photoshops self into former company's staff photo",2
"ukraine war: shelling and hunger killing civilians",0
"man unwilling to skydive blasted for contradicting previous 'up for whatever' stance",2
"twitter goes crazy after ugandan president museveni takes mysterious roadside call",0
"struggling supreme court loses eighth consecutive case",2
"why gay marriage doesn't open the door to polygamy",0
"entire shopping mall quietly dreading whatever empty stage set up for",2
"area dad spends super bowl looking regretfully at son who wasn't allowed to play football",2
"when the sheep are watching over your mind",0
"florida woman calls 911 for wings, smokes, police say",0
"freedom caucus closing in on deal to rewrite health care bill at 11th hour",0
"these fashion grandpas could not be more adorable",0
"deceitful woman deviously alters appearance to give illusion of youth, fertility",2
"child pleads case for why family rabbit should be named aunt susan",2
"5 foolproof outfits to copy this weekend",0
"construction crew arguing over who gets to use the fun tools",2
"helping the planet, and your appetite, by dining on invasive species",0
"thomas jefferson impersonator reenacts famous cell phone shouting match with wife",2
"bob saget says mentor bill cosby has been 'tarnished' by 'despicable' acts",0
"if you want to understand the price of milk, think of it like gasoline",0
"'a rising tide lifts all boats,' but the boatless are left to suffer",0
"copycat culture: adapting to a world of adaptations",0
"has d-day arrived for cuba?",0
"michael bolton singing john bolton's scary words about war is almost soothing",0
"savage attack on oasis of calm in dhaka shakes expat community",0
"you the newest subsidiary of kraft foods",2
"france's election is about so much more than just populism",0
"fbi can't bring themselves to bust guy torrenting every season of 'picket fences'",2
"trevor noah exposes vladimir putin's sinister actions towards u.s. diplomats",0
"bette midler ruptures",2
"woman with really pointy feet finds perfect shoes",2
"winning lottery numbers so obvious in hindsight",2
"trump's cabinet picks pave the way for a nihilistic future",0
"rotating knife vortex closed pending safety investigation",2
"report: no one currently thinking about you",2
"uncertainty about hillary clinton's health is on the rise, poll finds",0
"inspired film executive has great idea for budget of film",2
"only jewish kid in class asked to talk about holocaust remembrance day",2
"bush has one of those days where he feels like 68 percent of people hate him",2
"pope benedict leaves church in helicopter with lebron james, paul feig for some reason",2
"'whoisdsharp' injects some viral vine violin into huffpost 6x60",0
"these two words are stealing your freedom",0
"bill maher lets 'impish brit' milo yiannopoulos off easy",0
"farberware releases new nonstick eggs",2
"and now, the first picture from the 'gilmore girls' revival",0
"7 ways to build a community using data-driven narratives",0
"woman 'dragged' from west virginia hearing after listing lawmakers' oil and gas donors",0
"justin timberlake wants his son to be inspired by charlottesville's strength",0
"man at adjacent urinal pretends to look straight ahead",2
"john kelly struggles to maintain believable trump impression during phone calls with parkland survivors",2
"the obamas wrest presidential portraiture from its traditional (white) trappings",0
"arizona wildfire destroys dozens of homes, raising warnings of a bad season",0
"baseball icon david ortiz slams trump for anti-mexican attacks",0
"why the teacher walkouts sweeping the country are a feminist issue",0
"homeland security finally vows to fully join investigation into 'hate-inspired attacks'",0
"why the un rejected turkey's bid for a security council seat?",0
"bette midler might have the best take on 'batman v superman'",0
"no matter what happens in the gop primary, a lot of republicans won't be happy",0
"'deadpool 2' trailer debuts josh brolin's cable and other x-citing mutants",0
"white roof, low energy",0
"teens spend wild spring break in d.c. begging lawmakers for their lives",2
"4 angels banished from heaven for attempting to unionize",2
"two years after sandy: addressing the emotional needs of survivors",0
"high school fuckup now in charge of checking airport luggage for explosives",2
"trump taps 'jumpin' jack flash' to close the deal in iowa",0
"magnanimous banker hires occupy wall street protesters",2
"'goodell must go' banners flying over nfl stadiums",0
"dog or lena dunham?",0
"10 worst states for business",0
"munich shooter planned attacks for a year, german authorities say",0
"immigrants, they get the job done in amazing new 'hamilton mixtape' video",0
"sleepover guests get story straight on what time they went to bed",2
"thoughts on 54 below, 'blood brothers' and cabaret",0
"floppy-armed robot repeatedly warns: 'danger'",2
"civilization collapses",2
"hollywood quietly shuts down after realizing that entertainment a delicate matter of subjective opinion",2
"area man seated next to lou reed on roller coaster",2
"newsweek's top editor and staffers suddenly fired",0
"best, most original idea man's ever had returns 114,000 google search results",2
