"kris kobach posted partial social security numbers of thousands of kansas officials online",0
"letters to california mosques praise donald trump, promise genocide",0
"ko'd martial artist is epitome of show-must-go-on in 'got talent'",0
"in francis' vatican, the homeless get vip treatment",0
"monday's morning email: what's next on trump's agenda",0
"theresa may, edging towards donald trump, scolds john kerry over israel",0
"parkland dad has pointed message for oliver north, nra's new president",0
"chinese for lunch",0
"last person to voluntarily write essay dies",2
"cops write super-friendly letter to wanted woman",0
"photography series spotlighting iconic women over 70 proves the best is yet to come",0
"war on string may be unwinnable, says cat general",2
"notorious b.i.g. cremation enters fifth week",2
"masturbating mom can't get bobby flay southwestern eggs demo to stop buffering",2
"joy reid mocks america's invisible man in the middle east: 'where's jared?'",0
"'nothing would surprise me at this point,' says man who will be shocked by 8 separate news items today",2
"'how do we treat the little people, joan?' i asked. and she said, 'why, we treat them better. we only s--t on people at our level or higher.'",0
"joy sucked out of room by pumped-up manager",2
"this election isn't about politics. it's about how america sees women.",0
"white house works to release republican memo despite fbi warning",0
"roy moore refusing to withdraw from alabama 13-year-old",2
"isn't she going to miss a father?",0
"how to have an eco-friendly christmas",0
"great, donald trump threatened to default on the national debt",0
"krispy kreme doughnuts described to sioux city relatives",2
"panicked keynote speaker suddenly can't remember what future of innovation is",2
"god planning to get rid of harsh shadows by adding second sun",2
"this man's proposal to his boyfriend is a musical moment you need to see to believe",0
"here are a bunch of people donald trump has criticized instead of neo-nazis",0
"is toxic algae good for you?",0
"hero soldier receives presidential thumbs-up award",2
"florence henderson wanted carol brady to have a job",0
"experts point to long, glorious history of successful u.s. bombing campaigns",2
"teen disfigured by catcaller's pipe attack",0
"'art imitates life imitates art,' remarks man trapped in art museum",2
"trapped in a cycle of harassment as a chronically ill person",0
"howard dean: democrats shouldn't just oppose everything donald trump proposes",0
"wow: erykah badu shares steamy sex tips",0
"bp's clean water act fines will be smaller than gulf states thought",0
"how to clean your grill with aluminum foil and some elbow grease",0
"breaking uniform",0
"coast guard going to let stranded yacht owner sweat it out little more",2
"president barack obama backs expanding social security",0
"where to find the duchess of cambridge's birth announcement dress",0
"how to choose a worthwhile organization",0
"new babysitter can already tell this kind of kid who gets naked for no reason",2
"cher is gifting us with a broadway musical based on her life",0
"6 things that always go on sale in june",0
"marti noxon poured her own life into 'to the bone,' a movie about anorexia",0
"font too small",2
"precocious teen able to read, write",2
"mexico expects nafta talks by late august, economy minister says",0
"5 easy breakfast bowls that are healthier than cereal",0
"'one big happy' star kelly brook on the changing definition of family",0
"everyone on defense team an equally matched romantic interest for member of prosecution",2
"helicopter mating season begins",2
"egyptian woman wishes screaming protester husband would go bonkers for her once in a while",2
"dan savage takes on ann coulter over transgender bathroom rights",0
"airline passenger arrested after allegedly saying, 'i kill white people like you'",0
"'i am not your negro' trailer shows the lasting power of james baldwin's words",0
"scott walker says he doesn't know if obama is a christian",0
"hillary clinton, bernie sanders gloss over context, disagree on details in democratic debate",0
"popular new exercise app just tells users they ran 5 miles a day no matter what",2
"wealthiest americans ominously remind nation they could easily drop another $10 billion on election",2
"npr's new format to feature soft-spoken white guys",2
"same jumbotron used for marriage proposal used to ask for divorce",2
"should you be debt-free before you retire?",0
"end of last meals for death row inmates could decimate texas restaurant industry",2
"secretary of interior announces $400 million initiative to preserve self for future generations to enjoy",2
"'religious freedom' clauses are point of contention as australia crafts marriage equality laws",0
"israeli pm debuts new road map for continued strife",2
"man purchasing pair of red pants better be ready to put up or shut up",2
"barbara bush calls white house to see if she can leave husband there for few hours",2
"biden chokes up while describing hardworking americans who can only afford shitty ditch weed",2
"half of hollywood test group screened placebo film",2
"a little gay jewish boy: 'life is a cabaret?'",0
"horrible pack of theme-restaurant waitresses alerted of patron's birthday",2
"harry reid: republicans are 'acting as puppets for the nra'",0
"8 things students with chronic stomach problems understand",0
"instead of arresting panhandlers, albuquerque's giving them jobs",0
"the one company elon musk wants to keep independent",0
"google grants $1 million to non-profit to bring more black boys to tech",0
"karl rove ensures republican elected as student body president",2
"pot products are now so potent they can trigger psychosis",0
"new history channel program explores what would have happened if history channel never existed",2
"10 super chic holiday party ideas you'll wish you thought of first",0
"man who stood and watched robbery acted on pure instinct",2
"donald trump suggests hillary clinton's bodyguards should stop protecting her",0
"florida lawmakers vote to ban marriage under the age of 17",0
"uaw, fca still negotiating under 'hour-by-hour' contract extension",0
"'i must make sure you have the skills to please my grandson,' says queen elizabeth disrobing before meghan markle",2
"the spirit that drove us to civil war is back",0
"no shave november: crowdfunding cancer research with body hair",0
"arkansas gets permission to enforce voter id law in primaries",0
"the mayor in this city goes door to door to increase student success",0
"carly rae jepsen just released her new single, 'all that'",0
"divorcing parents: 10 questions to ask before fighting over the kids",0
"jeb bush's super pac blew through $116 million in failed effort",0
"proud father teaches son how to shave eyebrows for first time",2
"here are the best kimye wedding instagrams",0
"phone-sex ad masturbated to for 0 cents a minute",2
"this police department may ban people arrested for crimes from public areas",0
"thanks to google maps, you can be at the world cup",0
"baby elephant gets (adorably) rescued from the mud",0
"'black-ish' creator: i don't want to see 'forced diversity' in hollywood",0
"area larva celebrates ascent to adulthood with bar moltzvah",2
"pete buttigieg is the future of the democratic party. but what kind of future?",0
"this u.s. district could 'demolish the glass ceiling' in november with first all-female ticket",0
"longtime reader of lib-slaves.info sick of mainstream bias on sites like wideawakepatriot.com",2
"hundreds of people will work to make sure woody harrelson's live movie goes smoothly",0
"fbi releases list of criminals it in no particular rush to track down",2
"the importance of increasing efficiency in new york city government",0
"jpmorgan chase hit with multi-million dollar fine for shady investment advice",0
"an oral history of *nsync's breakup, according to bandmates not named justin timberlake",0
"james foley, missing american photojournalist, beheaded by isis",0
"the trap of islam's eternal conflict",0
"area woman already planning party for 'mad men' series finale",2
"mom produces decorative gift bag out of thin air",2
"boy says teacher told him it will be his fault when police shoot him at age 16",0
"donald trump: what the actual f*ck?",0
"annie is not as bad as you feared, but not as good as you hoped",0
"roommate not seen for, like, five days",2
"feeling the heat in alabama's senate race, luther strange calls for filibuster change",0
"hussein family can't bear to throw out uday's favorite nutsack shocker",2
"police find adorable little skeleton",2
"janis joplin: 'who you are is what you settle for, you know?'",0
"lena dunham dings woody allen",0
"clinton questions obama's ability to greet world leaders",2
"trump outlines bold vision for nation's next mass protests",2
"here's what clinton and trump were really thinking about during the debate",0
"second-grade music student goes nuts with cowbell",2
"despite madaya aid, u.n. still fails to end country's sieges",0
"fbi tracks down elusive picture-disc version of herb alpert's 'whipped cream and other delights'",2
"cockroach worried about what kind of kitchen cupboard he leaving to children",2
"lie to cover surprise party sounds more fun than surprise party",2
"teens find this one hilarious store",2
"blogger takes few moments every morning to decide whether to feel outraged, incensed, or shocked by day's news",2
"your republican friend to explain why paul ryan is great choice",2
"obama slips 'hope' into speech for the fans",2
"the secret behind a one day project going viral",0
"climbers abandon everest amid fresh avalanches",0
"why i didn't reveal i'm deaf in my online dating profile",0
"11-year-old moron can't wait to get her first period",2
"call bulls#!t: just because they say it, doesn't mean it's true",0
"meet paddles, the most powerful cat in new zealand",0
"escape from falluja",0
"do you use someone else's netflix password? you're not alone",0
"'teddy bear' population makes an awesome recovery",0
"user experience: hygiene or strategic differentiator?",0
"nhl team makes stirring gesture to honor paris terror victims",0
"republican mississippi senator's long political past holds clues his time may be up",0
"toaster's crumb tray full of sprinkles",2
"encouraging new study indicates majority of u.s. students can now recognize math",2
"the one thing that makes steve aoki nervous",0
"the nuisance of nuance: one president's doubling down on the dumbing down of american politics",0
"man at point where thought of reince priebus controlling white house pretty comforting",2
"raid on nacho-supremacist compound uncovers guacamole-making materials",2
"the trailer for netflix's 'the discovery' has jason segel and rooney mara exploring the afterlife",0
"man from last week smacked into present day",2
"new hampshire returns to obscurity",2
"report: still a few seconds left where plane low enough to crash with everyone surviving",2
"new employee finally around long enough to be deemed incompetent",2
"daily meditation: spark creativity",0
"mexico announces plans to refry over 700 million beans",2
"polish and irish soccer fans shame hooligans with heartwarming embrace",0
"latino voters crucial to passing environmental laws: report",0
"scott pruitt nervously picks up walking pace as hundreds of whooping cranes begin silently perching around him",2
"'insane' as today's u.s.-russia situation may be, trump and putin don't matter to fx's 'the americans'",0
"area man feels even lazier when he thinks about how much isis has accomplished this year",2
"sun thinking of just collapsing now and getting this all over with",2
"struggling american airlines to shutter air passenger service to focus on 'american way' magazine",2
"why emma watson is taking a year off acting",0
"congressman lets his guitar do the talking",2
"this artist created a show just for dogs, and they loved it",0
"newborn soothed by familiar sound of parents' bickering",2
"obama requests $3.7 billion to deal with border crisis",0
"lovestruck arabian princess begs father to spare john kerry's life",2
"man needs emotional support only a woman can feign",2
"health insurance ceo reveals key to company's success is not paying for customers' medical care",2
"if hamster only knew what happened to last hamster",2
"lady gaga stuns in rocker crop top",0
"easy vol au vent appetizers with brie and jam",0
"elton john announces retirement ─ but will perform a long, long goodbye tour",0
"'girls' producers lena dunham and jenni konner have a new show in the works",0
"15 blog posts by latinos that got us talking in 2015",0
"why i've forgiven my father",0
"man's insecurities versatile enough to be projected onto any situation",2
"atlanta motel standoff ends with suspect stabbing himself",0
"donald trump reportedly approves race summit with colin kaepernick",0
"betsy devos says she's 'misunderstood,' then struggles to explain her own policies",0
"christian weightlifter bends iron bar to show power of god's love",2
"glowing ahmadinejad: 'i am the nuclear weapon we've been building'",2
"republican sen. gardner torches sessions over pot reversal",0
"study finds growing number of americans would be comfortable with female pep boy",2
"how pirates and hackers worked together to steal millions of dollars in diamonds",0
"april cruelty",0
"adele is just as bummed about the brangelina split as everyone else",0
"student snaps awake upon hearing word 'hydroponics'",2
"naacp demands less minority representation on upn",2
"pornhub expands parental controls for user accounts",2
"danny masterson's publicist suggested a woman can't be raped by a man she's in a relationship with",0
"biden's burden: loss pays another visit",0
"ganymede totalled in three-moon pileup",2
"g.o.p.'s israel support deepens as political contributions shift",0
"a bunch of stars just wrapped ava duvernay's 'a wrinkle in time'",0
"foul play suspected in destruction of world's second-largest ball of twine",2
"gay alabama couple always dreamed of getting married surrounded by hostility",2
"houseguest given entire rundown on input 1, input 2",2
"focus on one particular loophole in gop's new tax-cut plan",0
"60 years after brown: segregated schools still a fact, but don't have to be bad schools",0
"obama welcomes cleveland cavs and j.r. smith's shirt to white house",0
"activist hopes public suicide leads to more awareness",0
"social media startup looking for smug little fuck to take leadership role",2
"a state senate race tied to personal appeal",0
"bruce jenner okay following deadly car crash",0
"man can't decide whether to give sandwich to homeless or ducks",2
"massive filament snakes across sun's surface",0
"even more evidence that anxiety can be genetic",0
"20th century fox, paramount have no female directors through 2018",0
"rand paul's time on main debate stage could be running out",0
"report: puerto rico situation remains dire despite months of no help whatsoever",2
"walton foundation pledges $1 billion for charter schools",0
"someone threw the 'veep' music over that awkward trump non-signing, and it's fantastic",0
"tbs once again leads all networks in leslie nielsen ratings",2
"song of redemption: the frank morgan story",0
"mom uses face-painting skills to turn kids into 'something magical'",0
"today particularly rough day for east village junkie transvestite",2
"chuck grassley introduces donald trump at rally, but does not endorse",0
"mike pence's 'hamilton' recollection conflicts with donald trump's take",0
"trump defends gina haspel, his nominee for cia director, and her record of torture",0
"bling-bling pawned",2
"the grid: startup promises ai webdesign for the masses",0
"white house pretty sure uzbekistan diplomat stole a bunch of soap",2
"breaking: aclu hard as a fucking rock right now",2
"cheering crowd actually trying to get attention of guy behind iron maiden",2
"russian plane broke up at high altitude, official says",0
"if you trust big corporations, don't read this",0
"photos from 'ahs' set may help explain all those creepy blond children",0
"cop placed on leave after police crash pool party, pull gun on teens",0
"want to be ready for retirement? lower your expectations",0
"live updates on hurricane harvey's aftermath",0
"france's marine le pen backs trump and denounces clinton",0
"huffpollster: is bernie sanders really leading in new hampshire?",0
"the best taxi and ride-hailing apps around the world",0
"marketers -- when is 'who and why?' more important than 'where?'",0
"is the us government cooking the books?",0
"before-and-after airbrushing image alerts fashion industry to evil of its ways",2
"crowd at trump rally realizes they've been chanting 'we are frightened and helpless' for last half hour",2
"the basics of personal branding - five simple questions before you start",0
"fight white supremacy with your wallet and your voice",0
"kim cattrall's missing brother found dead at his home",0
"detective trying to get into mind of litterer",2
"factory farm chicken rounds out miserable existence by going bad in man's refrigerator",2
"why i'm still #teamlogan even after the 'gilmore girls' revival",0
"area dad concerned he's running out of family photos to digitize",2
"patton oswalt brings late wife's newly published book to her grave",0
"late-working ceo calls out for coffee in vain",2
"kathryn bigelow - first woman to win oscar for best directress",2
"gifted, passionate student really stretching limits of school's resources",2
"restoring a sense of decency to our destructive politics",0
"parents chart child's width on kitchen wall",2
"don't pay another bill until you pay this",0
"a bollywood sitcom with priyanka chopra is coming to america",0
"dear white people, let's talk about combating racism",0
"dear dad, happy father's day: a gift from your gay son",0
"trump maps out plan for first 100 days of not conceding election",2
"cool guy from middle school still sporting phat pair of jncos",2
"god unable to remember what year humanity goes extinct",2
"bill clinton resting up to sit upright at next debate",2
"new app sends dating profile straight to friends, coworkers to laugh at without ever connecting users to each other",2
"legionnaires' disease kills seven, sickens 86 in new york city",0
"peanut boss sentenced to 28 years for deadly salmonella outbreak",0
"unhrc decay needs urgent treatment",0
"bush vows to discover, legalize aliens on american, martian soil",2
"jumbled nest of cords makes move to third new apartment",2
"broken windows, broken trust",0
"my advice to high school grads",0
"piece of my heart: quick questions with leslie kritzer and teal wicks",0
"six inspiring architectural projects that have revitalized muslim communities",0
"crush on williams-sonoma employee costing man a fortune",2
"gop congressman may not vote for president at all",0
"new titanic film told from iceberg's point of view",2
"white high school football players accused of coat hanger assault on black, disabled teammate",0
"4 salads that will make you crave kale",0
"area dad needs more time with museum plaque",2
"lil jon had to tell trump why calling him an 'uncle tom' was not ok",0
"the fashion industry's modeling mystery",0
"brain-dead americans defend brain-dead florida woman",2
"john kelly hoses layer of crumbs off president before speech on troop deployment",2
"how to use photoshop for good rather than evil",0
"sleepy baby elephant picks one awful napping spot",0
"man surrounded by loved ones feels awkward being only person dying",2
"a quiz for moms: how ready are you for the school year to end?",0
"baldwin's trump boasts on 'snl' he's running country like a waffle house",0
"thomas the tank engine a little uneasy with his broad autistic following",2
"nation's older brothers recommend not being such a little bitch",2
"area man busts his ass all day, and for what?",2
"new movie taps into nation's love of rapping kangaroos",2
"leg man also an arms buff",2
"six dead, 10 hurt in baltimore commuter, school bus crash",0
"trump announces paris climate deal rejection in front of 16 running faucets",2
"lawrence taylor's wife, lynette taylor, arrested for alleged attack on the nfl legend",0
"congress may actually do something on criminal justice reform",0
"woman mentions participation in cancer walk to cancer patient",2
"overstock.com announces plans to develop original programming",2
"3-year-old terrified by sizzling fajita platter",2
"and the city with the least attractive people is...?",0
"remington debuts new split barrel murder-suicide shotgun",2
"greenspan comes out of retirement for one more interest rate hike",2
"extra strip of wrapping paper taped over present's weird edge",2
"another boxing hall of fame induction ends with everyone punching each other",2
"violent death of human being terrific news for once",2
"five reasons to love fashion designer bibhu mohapatra",0
"gummy bears born conjoined",2
"circular editor makes last-minute call to run fabric softener as top coupon",2
"a ref's favorite team? i love 'em all",0
"doctors discover purpose of appendix is to contain human soul",2
"stephen curry is way better than his dad at playing horse",0
"3-day waiting period leads to far more feasible murder plot",2
"police reports in laquan mcdonald case appear to contradict dashcam video",0
"this love story will make every scrabble nerd's heart flutter",0
"mike pence visits small town hit hard by kids seeing r-rated movies",2
"inverted bob added to supercuts arctic vault where hairstyles preserved for future generations",2
"people's opinions on voter id laws can be racialized thanks to one image",0
"body breaking down in totally different order than man expected",2
"nfl player avery williamson wears 9/11 cleats despite threat of fine",0
"can using this little-known spice actually make you eat less?",0
"a model for the future: funding the end of childhood illness together",0
"pope wins host-eating contest",2
"horrifying doll sitting on neighbor's porch whether it's halloween or not",2
"hillary clinton pleasantly surprised after finding old $20,000 donation check in coat pocket",2
"'donald trump is the 45th president of the united states,' spontaneously reports subconscious during first calm moment of day",2
"scientists discover sun is made of hot",2
"jyothi rao: on threads of authenticity",0
"art object purchased at office depot",2
"wolf blitzer decks boston man who hasn't been healed by red sox baseball",2
"report: whoa, last person on treadmill ran 8 miles",2
"eric bolling tells bill o'reilly not to use his son's death as political cover",0
"americans say the white house is creating more problems than it solves",0
"robert redford may be wrong when he said retirement leads to death",0
"slovenian 8th-graders surprised even they outperformed u.s. students in science",2
"swimsuit skirt conceals hideous thigh region",2
"mom responds to unsolicited advice about improving her postpartum body",0
"bernie sanders' jumpshot is more impressive than his primary win",0
"3 things you should always do before showering",0
"broadway stars 'give a little bit' to say thanks this holiday season",0
"man running aimlessly with olympic torch for past 3 years",2
"watch maroon 5's 'snl' performance",0
"blissed-out, hemp-wearing sean spicer assures reince priebus this the best thing that ever happened to him",2
"100 million more people will be in poverty by 2030 without action on climate, world bank says",0
"headline about so-called lobsterman extremely misleading",2
"britney spears sends sweet message to teen who recovered from stroke dancing to 'toxic'",0
"to fight radicalization in southeast asia, empower the women",0
"police outside convention hoping for opportunity to take swing at george washington impersonator",2
"new sanctions to stall exxon's arctic oil plans",0
"'run the rock 2020' committee created to make dwayne johnson president",0
"this d.c. restaurant just sued trump and his hotel for unfair competition",0
"systems administrator would so fuck new trainee",2
"technology unfortunately allows distant friends to reconnect",2
"whitney houston lifetime movie casts its lead",0
"hussein court shocked by ironclad alibi",2
"louvre curators hurry to display ugly van gogh donor gave them before surprise visit",2
"fatal spaz attack claims life of area spaz",2
"u.n. aid workers distributing food to malnourished kfc customers",2
"russian roulette: taxpayers could be on the hook for trillions in oil derivatives",0
"exxon mobil told to hand over decades of climate documents in major legal blow",0
"romney thanks state he was born and raised in for just barely giving him enough votes to beat total maniac",2
"new prescription fish tank eliminates need for glasses while looking at fish",2
"wedding couple does lightsaber duel instead of first dance",0
"nana finally makes it to never land in battle for the book!",0
"3 questions every company should be asking before making a new hire",0
"stop sign taking forever to change",2
"here's how you can help lgbtq communities around the country",0
"new u.s.-russia military talks seen on syria air safety",0
"roommates still don't know each other well enough to not speak",2
"st. peter scrambling to throw few more innocent souls into hell to meet monthly quota",2
"august 9: a day of repentence",0
"stick shift bragged about",2
"antifa organizers announce plans to disrupt neo-nazi rally or whatever else going on that day",2
"jay z is being sued for $18 million over his cologne",0
"15 stunning and clever accent chairs your home is missing",0
"researchers quietly chuckling at placebo group",2
"5 disturbing statements by the cop who shot philando castile",0
"jenny beavan doesn't care if people didn't clap for her at the oscars",0
"u.s. to just hand terry jones over to fundamentalist muslims",2
"heavily starched shirt only thing keeping larry king upright",2
"nate silver projects super tuesday results using microscopic electorate grown in petri dish",2
"happy birthday america",0
"tribe prepares to keep up pipeline protest through north dakota winter",0
"watch live: bernin up nyc dance party in brooklyn, new york",0
"mindfulness and the average smartphone: technology for calm instead of chaos",0
"a popular voting reform could add 22 million americans to the rolls, analysis shows",0
"death row inmate saving some of last meal for between execution attempts",2
"millions of human beings experiencing actual emotions about j.j. abrams directing 'star wars'",2
"nation's 30 fraudulent voters march on washington to restore voting rights act",2
"defiant londoners sit in the street for ramadan evening meal after high-rise fire",0
"obama to name former procter & gamble executive as va secretary",0
"report: 97% of inner tube occupants agree it doesn't get any better than this",2
"only two golden tickets remain",2
"woman unaware she's only person on acid at james taylor concert",2
"inside los angeles' first ever marijuana farmers' market",0
"lucky dead student gets own page in yearbook",2
"backpacker planning to shatter europeans' preconceptions of americans",2
"civil unrest in sierra leone concerns npr listener",2
"'oitnb' star samira wiley's proposal story will hit you right in the feels",0
"'onion book of known knowledge' contains cure for hiv",2
"fox host links immigration reform to upcoming ferguson grand jury decision",0
"states slow to shut down weak teacher education programs",0
"wednesday's morning email: trump to meet with mexico's president",0
"wildfires force colorado to airlift rocky mountains to safety",2
"why taking a risk is a must for creativity",0
"dick clark still sitting there",2
"daylight saving time yields massive daylight surplus",2
"fcc chair unveils premium comment line to fast-track net neutrality complaints for $49.99 per month",2
"a conversation on getting dressed",0
"the maker of oreos is hiring for a dream job: chocolate taster",0
"china refuses overseas treatment for critically ill nobel peace prize winner",0
"this country's capital just made it punishable to catcall women",0
"car passengers launch urgent, mid-street investigation into whether woman in parking spot coming or going",2
"haunted hayride makes extra-spooky turn onto interstate",2
"90% of audience at college graduation involved in heated family argument",2
"mark halperin says he is 'profoundly sorry' after sexual harassment allegations",0
"ryan reynolds reveals blake lively's perfect response to his birthday tweet",0
"ryan to unveil policy agenda, starting with anti-poverty initiative",0
"woman to be ordained despite excommunication threat",0
"very specific food pyramid recommends two to three shrimp scampis per year",2
"freddie prinze jr. recovers",0
"'extinction labels' tell you how your food choices affect wildlife",0
"elizabeth warren to campaign with hillary clinton in ohio",0
"bush arrives at caribbean summit aboard catamaran one",2
"god wondering how far he could throw earth",2
"rubio launches new lines of attack against christie",0
"why we 'freeze' in uncomfortable situations",0
"the planet just crossed another major carbon milestone",0
"first grandma, treasury secretary geithner up all night talking, laughing",2
"nsa assures americans that prism 2.0 will be way more invasive",2
"bashar al-assad introduces syrian bike-sharing program",2
"epa takes real steps toward curbing smog pollution - now we need your voice",0
"jon stewart reveals the one thing he'll never do",0
"white house: government shutdown possible if democrats keep hurting trump's feelings",0
"american citizens split on doj memo authorizing government to kill them",2
"germany disavows ties with the scorpions",2
"radical cleric acquitted of conspiracy charges",0
"the funniest tweets from parents this week",0
"woman struggling to contort dreams, ambitions into shape of dental technician",2
"department of homeland security not about to raise alert level for 14th anniversary of 9/11",2
"how to change yourself from the inside out",0
"kellyanne conway denies mike pence's expensive nfl exit was a 'political stunt'",0
"donald trump taps tea party rep. mike pompeo to run the cia",0
"sean hannity gets brutally rejected by attorney for moore accuser",0
"georgia police search for missing 11-year-old boy",0
"how chronic stress can create hormonal havoc, part two",0
"will forte's gross beard test results will make you want to shave",0
"3 toddlers dredged from chuck e. cheese ball pit",2
"girl you could've slept with pretty successful now",2
"poll: 89% of debate viewers tuning in solely to see whether roof collapses",2
"feds give $43 million to fast track development of ebola vaccines",0
"there is no 'alt-right.' there is only white supremacy.",0
"jon huntsman accepts post as ambassador to russia",0
"thousands march in france over the murder of an 85-year-old holocaust survivor",0
"fan doubtful 'solo: a star wars story' can live up to denny's blaster fire burger",2
"give me your dreamers that are searching for purpose",0
"father only expresses love through concern for proper tire inflation",2
"unpaid student-athletes forced to give back the $7 they got for laser tag",0
"fox news covers spring break pretty well",2
"10 steps to fixing a credit report error",0
"attention politicians: god created and welcomes us in all of our diversity",0
"poll: millennials more open to idea of slavery reparations",0
"spooked rubio staffers drive slowly past abandoned jeb bush campaign headquarters",2
"stephen colbert does the real math on donald trump's promised border wall",0
"area man incapable of making plans without excitedly rubbing palms together",2
"sociologists confirm emergence of generation more entitled, self-absorbed than any seen before",2
"deceptively simple resolutions that actually work",0
"progress, and laughs, found in tampon jokes",0
"'the time to act is now,' says yellowing climate change report sitting in university archive",2
"someone spotted a new pixar easter egg from 'the good dinosaur'",0
"rainbow flags burned outside north carolina church after law controversy",0
"'the gop will not be the jay-z to hillary's solange'",0
"pakistani husbands can 'lightly beat' their wives, islamic council says",0
"man films killer tornado bearing down on him in shocking video",0
"tv showdown expected as 'sleepy hollow' debuts tonight against hbo's 'ichabod,' tnt's 'headless horseman,' showtime's 'cloaked rider'",2
"beach boys confirm they're considering playing trump's inauguration",0
"joe biden urges people to watch how their senators vote on gun bills",0
"reagan's memory honored with sharp increase in federal budget deficit",2
"a picture postcard from meenakshi amman temple, india",0
"history channel helicopter to give viewers bird's eye view of history",2
"aunt flo makes all the visits you never asked for in adorable video",0
"outgoing hhs secretary tommy thompson caught with briefcase full of flu vaccine",2
"trump ignores journalist's 'are you a racist?' question after honoring martin luther king jr.",0
"good charlotte recording 10 new songs to be played at low volume in p.f. chang's",2
"lee majors: does he still exist?",2
"congo postpones elections as opposition calls for general strike",0
"blindfolded panetta shipped to kabul in hilarious cia hazing ritual",2
"u.s. reverses course and offers new dates for nato talks",0
"new roomba blender makes smoothie out of everything in its path",2
"david lee roth might as well jump",2
"ramadan reflection day 7: prayers for the people of burma's concentration camps",0
"bill o'reilly tearfully packs up framed up-skirt photos from desk",2
"are you happy?",0
"report: now sadly the best time in american history to be black",2
"james corden delivers emotional tribute to the 'manchester i know'",0
"back for a second season: hardwired 2.0",0
