File:,"../Sarcasm/Sarcasm_train_set_3.csv"
TEXT,VALUE,PRED,CORRECT
"aquarium touch tank lets kids pet water in natural environment",1,1,MATCH
"podcaster makes solemn promise to improve sound quality next episode",1,1,MATCH
"the strange tale of a former putin favorite's fall from grace",-1,-1,MATCH
"area man demands more starches",1,1,MATCH
"right to own handheld device that shoots deadly metal pellets at high speed worth all of this",1,1,MATCH
"junior-high-school badminton unit inspires 948 'shuttlecock' jokes",1,1,MATCH
"the top 10 wedding toast faux pas",-1,-1,MATCH
"there is no right way, just write",-1,-1,MATCH
"huffpost rise morning newsbrief, october 13",-1,-1,MATCH
"paul ryan's remarkable, personal demand for becoming speaker",-1,1,FAIL
"historical archives: civil war pre-enactors have stage'd "battle of bull run"",1,1,MATCH
"a childless woman's response to 'you're missing out'",-1,-1,MATCH
"kate middleton feels royal baby kicking during queen's coronation anniversary",1,1,MATCH
"5 mistakes moms make when setting new year's resolutions",-1,1,FAIL
"newt gingrich: 'it's an honor to address a crowd that shares my utterly bizarre and unhealthy obsession with hillary clinton'",1,-1,FAIL
"whoops: franklin graham's new bank is lgbt-friendly, too",-1,-1,MATCH
"chita rivera promises 'strength,' style and surprises at carnegie hall",-1,-1,MATCH
"find lead paint violations in new york city neighborhoods",-1,1,FAIL
"rookie trucker always on cb to mother",1,1,MATCH
"area woman loses respect earned since last st. patrick's day",1,1,MATCH
"new uber update allows users to file lawsuit against company directly in app",1,1,MATCH
"nato confronts turkey on human rights concerns after donald trump lets them slide",-1,-1,MATCH
"neighbors tried to rescue this dog, but he's still suffering",-1,1,FAIL
"30-million-year-old species worried it doesn't have another evolution in it",1,1,MATCH
"'motorcycle bomb' explodes near police station in istanbul",-1,-1,MATCH
"poll: americans think gop's iran letter was inappropriate",-1,1,FAIL
"same homeless man always begging for change on united flight",1,1,MATCH
"new photos show hurricane matthew's path of destruction in haiti",-1,-1,MATCH
"man filming childbirth picks up some b-roll of wife's vagina while waiting for baby to crown",1,1,MATCH
"how to tell if a product is actually eco-friendly, from alexandra zissu (video)",-1,-1,MATCH
"unpaid internship a really great experience for local company",1,-1,FAIL
"cities across the west coast are uniting against monsanto",-1,-1,MATCH
"new pre-sauced napkins can be thrown away straight from package",1,1,MATCH
"man dives haphazardly into conversation like wounded osprey",1,1,MATCH
"how your sleep changes with the moon",-1,-1,MATCH
"police union chief: tamir rice family should use settlement funds on gun education for kids",-1,-1,MATCH
"new study finds best sunscreen is layer of human blood",1,-1,FAIL
"iraq: be careful how you mess with the sunni world",-1,-1,MATCH
"every intern at nonprofit trying to solve refugee crisis first",1,1,MATCH
"'it's a privilege to have worked with such talented people,' says coworker getting the fuck out of there",1,1,MATCH
"a gospel of white supremacy is not the gospel of christ",-1,-1,MATCH
"area panties in a bunch",1,1,MATCH
"supreme court legalizes gay marriage after landmark 193,000,000-115,000,000 decision",1,1,MATCH
"these boston bombing survivors don't think it's too soon for 'patriots day'",-1,-1,MATCH
"6 ways to overcome a life challenge",-1,-1,MATCH
"family assistants are the new nannies ─ and here's why we're absolutely on board",-1,-1,MATCH
"man always attempts to intercept tossed things",1,1,MATCH
"surge soda is back! (and has already sold out once)",-1,-1,MATCH
"'trump filter' erases the donald from your chrome browser",-1,-1,MATCH
"watch: the insanely easy way to poach a dozen eggs at once",-1,-1,MATCH
"bully tragically trusted to sign arm cast",1,1,MATCH
"here's what happens when kids age out of foster care",-1,1,FAIL
"meghan heffern of the cw's backpackers is a mickey mouse fan",-1,-1,MATCH
"bernie sanders agrees to drop out of race in exchange for 13-hour speaking slot at convention",1,1,MATCH
"poll finds hillary clinton candidate most americans want to have 8-ounce glass of tap water with",1,1,MATCH
"man briefly forgets hotel staff are not humans",1,1,MATCH
"u.s. consumers announce plan to get one of those",1,1,MATCH
"police satisfied after drunk man assures them there's no problem",1,-1,FAIL
"russia calls syria gas attack a 'monstrous crime,' but refuses to trust u.s. conclusions",-1,-1,MATCH
"novelist obliterates the bundy militia ─ and oregon's largest newspaper ─ in 194 words",-1,-1,MATCH
"safeguarding the well-being of children",-1,-1,MATCH
"finally something economists can agree on: trump's debt talk made zero sense",-1,-1,MATCH
"bugs infesting area apartment have no clear goal",1,1,MATCH
"taco trucks and other easy targets for racists",-1,-1,MATCH
"a progressive vision for the fbi",-1,-1,MATCH
"a pakistani city hit 122.4 degrees in april, probably setting a world record",-1,-1,MATCH
"is there such a thing as 'too much' coffee?",-1,-1,MATCH
"terrorism storylines being added to tv shows as quickly as they were dropped",1,1,MATCH
"where did the freedom go? fight for the accessible information continues",-1,-1,MATCH
"on the road to term 4, jerry brown dispenses with kashkari and rolls with arnold schwarzenegger",-1,-1,MATCH
"report: last time anyone actually rose to the occasion was 2002",1,1,MATCH
"this squirrel just cheated death on the olympic snowboarding course",-1,-1,MATCH
"husband pretty sure he hooked up gas stove correctly",1,1,MATCH
"'night of a thousand judys' is a pride month event you shouldn't miss",-1,-1,MATCH
"islamophobe disappointed manhunt over before he even had chance to indiscriminately vilify all muslims",1,-1,FAIL
"black, male, mad as hell",-1,1,FAIL
"hypochondriac maple tree always convinced it has asian longhorn beetles",1,1,MATCH
"james bond fans concerned after learning new film's shooting locations all in new hampshire",1,1,MATCH
"dean mentions he'd make a great secretary of health and human services",1,-1,FAIL
"new pixar employees required to watch adorable sexual harassment video",1,1,MATCH
"happy anniversary match.com -- meet their first success story",-1,-1,MATCH
"son conned out of allowance for seventh consecutive week",1,1,MATCH
"witty remark repeated throughout week",1,1,MATCH
"'parent trap' producers recall euthanizing lindsay lohan clone after completing filming",1,1,MATCH
"jeb bush campaign adviser serves on board of predatory college itt",-1,1,FAIL
"we in golden age of thing, guy who likes thing reports",1,1,MATCH
"how to make your blow-out last even longer",-1,-1,MATCH
"another thing colin powell said in those leaked emails? dick cheney is an idiot.",-1,-1,MATCH
"empire of destruction",-1,1,FAIL
"senate's turn to act on patent reform this week",-1,1,FAIL
"democrats express outrage as gop tax cuts inch closer to completion",-1,1,FAIL
"third knocked-over glass of water makes man want to give up",1,1,MATCH
"man walks in on roommate in kitchen having way with his leftovers",1,1,MATCH
"if you want to read this book, you'll have to buy an ipad",-1,-1,MATCH
"this teacher is weary",-1,-1,MATCH
"the final showdown on 'repeal and replace' obamacare: what to watch for this week",-1,-1,MATCH
"area gym class prepares for mandatory exposure of penises to peers",1,1,MATCH
"mitt romney frantically running around ohio smiling and waving",1,-1,FAIL
"donald trump's election could be a windfall for virginia democrats",-1,-1,MATCH
"first look at the new queen elsa from 'once upon a time'",-1,-1,MATCH
"how depression inspired this woman's career choice",-1,-1,MATCH
"texas attorney general's office invents controversy over high school muslim prayers",-1,-1,MATCH
"david spade just shot",1,1,MATCH
"gop leaders celebrate decisive win over americans",1,-1,FAIL
"first kid to wake up at slumber party gets exclusive look at friend's mom's morning routine",1,1,MATCH
"mccain clinches religious vote with stirring high-register rendition of 'ave maria'",1,1,MATCH
"bailiff can't help wondering what life would be like on other side of judge",1,1,MATCH
"apparently reese witherspoon likes j.crew as much as we do",-1,-1,MATCH
"massive protests call for an end to togo's 50-year political dynasty",-1,-1,MATCH
"fool me once",-1,1,FAIL
"read the full text of bernie sanders' 2016 democratic national convention speech",-1,-1,MATCH
"tom snyder returns to the sea",1,-1,FAIL
"channing tatum teases 'gambit': 'wait till you see what we're going to do'",-1,-1,MATCH
"chelsea clinton: 'my mother will shape this country into a strong, independent young woman'",1,-1,FAIL
"report: nation's ditches overflowing with children of worried parents",1,1,MATCH
"isis operatives destroy hofner bass guitar signed by paul mccartney",1,1,MATCH
"firefighters rescue man after heart attack, then finish mowing his lawn",-1,-1,MATCH
"is american democracy doomed?",-1,-1,MATCH
"area man locked in protracted battle with sweatshirt neckhole",1,1,MATCH
"8 super effective ways to use social media to land your next job",-1,-1,MATCH
"smitten foot fetishist thinking these may be the two",1,-1,FAIL
"jordan edwards laid to rest as family asks community for calm",-1,1,FAIL
"groom not about to let some 6-year-old dance with his bride",1,1,MATCH
"bruce springsteen proves he's 'the boss' by signing boy's tardy note",-1,1,FAIL
"man worried antidepressants will leave trace of original personality",1,1,MATCH
"'make daddy die' whispered into build-a-bear",1,1,MATCH
"chrissy teigen slams idea she's promoting eating disorders with doritos licking",-1,1,FAIL
"what all writers (and human beings) should keep in mind",-1,1,FAIL
"former marine to watch lots of tv",1,1,MATCH
"how the media devalue women",-1,-1,MATCH
"coffee shop customer asks if guy at next table would mind watching while he goes to bathroom",1,1,MATCH
"transgender youth are being failed by nearly all 50 states",-1,-1,MATCH
"friends star spontaneously shown attending televised nbc sporting event",1,1,MATCH
"departing bo obama lands k street lobbyist position",1,1,MATCH
"the trump team keeps piling on criticism of mitt romney",-1,-1,MATCH
"obama: 'hillary will fight to protect my legacy, even the truly detestable parts'",1,-1,FAIL
"ice cube takes down donald trump in 1 devastating tweet",-1,-1,MATCH
"the fallen served for our freedom",-1,-1,MATCH
"neil armstrong's wife glad to finally get rid of all the space hobby crap",1,-1,FAIL
"yamaha ceo pleased with current production of jet skis, alto saxophones, snowmobiles, power generators, scooters, golf carts",1,1,MATCH
"doctors say pope will be infallible for another year at most",1,1,MATCH
"mesquite bbq visine selling poorly outside texas",1,1,MATCH
"the top 10 wedding planning myths",-1,-1,MATCH
"hershey's unveils some new chocolate bullshit for you to cram into your fat maw",1,-1,FAIL
"robert de niro to turn 58 for movie role",1,1,MATCH
"temperature of coffee expected to rise nine degrees by end of 21st century",1,1,MATCH
"shareware fee paid",1,1,MATCH
"dr. scholl's introduces line of sexy lace insoles",1,1,MATCH
"fox cancels apatow's 40-year-old virgin",1,1,MATCH
"secretary cracks under administration of third raspberry margarita",1,1,MATCH
"how a pet store trip can teach your kids about cruelty",-1,-1,MATCH
"saddle up! 'westworld' is renewed for season 2",-1,-1,MATCH
"when the going gets tough: advice from former navy seal",-1,-1,MATCH
"unclear whether grandpa having good time",1,1,MATCH
"make-a-reasonable-request foundation provides sick child with decent seats to minnesota timberwolves game",1,1,MATCH
"retirees speak out on crucial lawn care issues",1,1,MATCH
"joan rivers remembered",-1,1,FAIL
"bo obama addresses graduates of dayton obedience school",1,1,MATCH
"families of slain teen and neighbor denounce chicago police: cops failed",-1,-1,MATCH
"fox news host bret baier admits clinton indictment report was a 'mistake'",-1,-1,MATCH
"man brings human skull to florida grocery store: police",-1,-1,MATCH
"life much better thanks to recent elections",1,1,MATCH
"how trump really feels about queer people, explained in one sentence",-1,-1,MATCH
"bipartisan senate duo push justice department for briefing on michael flynn",-1,1,FAIL
"company flat-out asks female candidate how much mileage they can get out of her before she has baby",1,1,MATCH
"17 ways to make the most of what's left of summer",-1,-1,MATCH
"area molestation victim wants his bear",1,1,MATCH
"gynecologists recommend taking time off between iuds to allow body to expel backlogged periods",1,1,MATCH
"'diversity was the real winner last night,' report hundreds of dumbasses whose very existence insults the name of journalism",1,-1,FAIL
"food network production assistants prep guy fieri with dry rub",1,1,MATCH
"catholic church rules perjury not a mortal sin",1,-1,FAIL
"being a facebook wallflower isn't good for you, the social site says",-1,-1,MATCH
"educated bigot that much more terrifying",1,1,MATCH
"who isn't running for president?",-1,1,FAIL
"consumers now required to seek treasury department approval on all purchases over $50",1,1,MATCH
"iowan comforts sobbing jeb bush at town hall",1,1,MATCH
"betsy devos stirs uproar by saying schools can call ice on undocumented kids",-1,1,FAIL
"if you don't vote, you get what you deserve",-1,-1,MATCH
"snowy mountain in pyeongchang figures it can withstand 1 or 2 more big cheers before triggering avalanche",1,1,MATCH
"home homosexuality test now available",1,1,MATCH
"the gentrification of higher ed",-1,-1,MATCH
"5 ways to make your meetings more positive",-1,-1,MATCH
"mitch mcconnell won't answer for trump's alt-right white house strategist",-1,-1,MATCH
"the news on russia and trump is evolving, but people's opinions are not",-1,-1,MATCH
"trevor noah says the scary truth about trump's rumored love child",-1,-1,MATCH
"brutal reality check turns three",1,1,MATCH
"bush orders iraq to disarm before start of war",1,1,MATCH
"politicians call for schneiderman to resign over physical abuse allegations",-1,-1,MATCH
"newly discovered journal entries reveal sacagawea's repeated attempts to ditch lewis and clark",1,-1,FAIL
"you're 10 days away from more happiness",-1,1,FAIL
"american dental association recommends making your gums hurt really bad once a day",1,-1,FAIL
"more cops have been charged for shootings this year, but there's much more work to be done",-1,1,FAIL
"ben franklin: ahead of his time?",-1,1,FAIL
"universities are trying to teach faculty how to spot microaggressions",-1,-1,MATCH
"trump casually mills about supreme court changing rooms ahead of state of the union address",1,1,MATCH
"dakota johnson awkwardly accepts sex toys from ellen degeneres",-1,1,FAIL
"from student to teacher: the rise of singapore education",-1,-1,MATCH
"11 tips for new parents flying with their children for the first time",-1,-1,MATCH
"glimpse of father's toenails offers boy petrifying vision of future",1,1,MATCH
"stresses of white house causing bo to go prematurely gray",1,1,MATCH
"bashful terrorists won't take credit for attack",1,1,MATCH
"democrats and republicans agree more than you'd think about kim davis and abortion rights",-1,-1,MATCH
"ape footage causes brief three-and-a-half-minute interruption in channel-surfing",1,1,MATCH
"republicans wage last-minute campaign to undermine net neutrality rules",-1,1,FAIL
"stop everything: lady gaga is coming to 'rupaul's drag race'",-1,-1,MATCH
"the fakebook inside facebook",-1,-1,MATCH
"so, tyler, the creator recorded bill nye's new theme song",-1,-1,MATCH
"trademarks show amazon has sights on meal-kits, 'single cow burgers' and other fast food options",-1,-1,MATCH
"puerto rico governor calls for cancellation of whitefish contract",-1,-1,MATCH
"someone just gave donald trump a full-moon salute",-1,-1,MATCH
"gymnast laurie hernandez and val chmerkovskiy win 'dancing with the stars'",-1,-1,MATCH
"restrictive north carolina voting law is dead after supreme court refuses to review it",-1,-1,MATCH
"pen pal becomes pen foe",1,1,MATCH
"10 big space-saving ideas for small kitchens",-1,1,FAIL
"researchers announce they don't have heart to reveal what will happen to 1 in 5 women",1,1,MATCH
"senator forms subcommittee for the watching of lost",1,-1,FAIL
"reclaiming 'usa!, usa! usa!' from the bigots in murrieta",-1,-1,MATCH
"bernie sanders: 'it is not a radical idea' to ask for a $15 minimum wage",-1,-1,MATCH
"office manager still undecided about sharpie redesign",1,1,MATCH
"acoustic-guitar-wielding trump tells congress 'this here's the story of america'",1,-1,FAIL
"first family gets pet asp",1,1,MATCH
"the drama desks, all the way, m&m's and more",-1,-1,MATCH
"apartment listing sweetens the pot with offer to sell current tenant's 9-year-old furniture",1,-1,FAIL
"how big corporations buy access to the supreme court",-1,-1,MATCH
"steve bannon slated to speak at black entrepreneurs summit",-1,1,FAIL
"coach angry every player gets a trophy",1,-1,FAIL
"saudi crown prince's unprecedented power grab could come to haunt him",-1,1,FAIL
"this grrrl power video game is everything that's right about the '90s",-1,-1,MATCH
"if men menstruated, would periods still be taboo?",-1,-1,MATCH
"trump the globalist plutocrat",-1,-1,MATCH
"jaime king reveals she experienced 'years of abuse as a minor' in moving message",-1,-1,MATCH
"man on first date cunningly leaves behind one of his fingers at woman's house",1,1,MATCH
"mom gives excuse for son's absence that even hermione would accept",-1,1,FAIL
"#trumphair is the hilarious hashtag our country deserves",-1,-1,MATCH
"barnes & noble creates stripper/prostitute memoir section",1,1,MATCH
"obama to end automatic residency for cuban migrants",-1,1,FAIL
"who will be the next james bond?",-1,-1,MATCH
"chipotle ceo predicts the demise of 'irrelevant' fast food chains",-1,-1,MATCH
"drunk pilot going to pull over onto cloud until he sobers up a little",1,1,MATCH
"cop who 'loves playing with dead bodies' tickled deceased suspect: police",-1,-1,MATCH
"father of otto warmbier will attend winter olympics in south korea: report",-1,1,FAIL
"nbc news correspondent ayman mohyeldin returning to gaza",-1,1,FAIL
"holiday dinner wines for any budget from a nw resort sommelier",-1,-1,MATCH
"area man hurt",1,1,MATCH
"fetish only realized after watching wife drown",1,1,MATCH
"watch: fearless chihuahua takes on great dane in most endearing attack of all time",-1,1,FAIL
"taxpayer costs for arias' defense top $2.7 million",-1,1,FAIL
"universe feels zero connection to guy tripping on mushrooms",1,1,MATCH
"bloomberg's program to build better cities just got bigger",-1,1,FAIL
"a little nonsense",-1,1,FAIL
"charles koch wants to change america's criminal justice system",-1,1,FAIL
"that same guy with the glasses at every rock show",1,-1,FAIL
"dad's number-one fan also number-one tax break",1,1,MATCH
"join mary, joseph and the angels on a pilgrimage to jesus' birth",-1,-1,MATCH
"dr. scholl's introduces new cartilage inserts for all-day knee pain relief",1,1,MATCH
"apparently andrew wk is a healer",-1,-1,MATCH
"the biggest lgbt names in media hit new york for one-night-only fete",-1,-1,MATCH
"double standard, double spacing",-1,1,FAIL
"encouragement of family, friends motivating man to keep struggling indefinitely",1,1,MATCH
"the selfie girls everyone mocked use their fame for good",-1,-1,MATCH
"skip bayless's tweet about gordon hayward's injury stirs outrage",-1,1,FAIL
"woman in kickboxing class can tell she's going to whine about how sore she is in the morning",1,-1,FAIL
"excitement shifts to concern after coworker brings baked goods into office for fourth consecutive day",1,1,MATCH
"after 46 years, yoko ono is finally credited for co-writing 'imagine'",-1,-1,MATCH
"report: holy shit, there still 50 minutes left in movie",1,1,MATCH
"tammys of the world demand to be taken seriously",1,-1,FAIL
"12 pieces of advice for president-elect trump",-1,1,FAIL
"fbi raids michael cohen's office to get closer look at his innovative, thorough legal work",1,1,MATCH
"the secret to successful co-parenting over the holidays",-1,-1,MATCH
"someone inserted beyonce into famous paintings, and it's just as glorious as it sounds",-1,1,FAIL
"in russiagate, keep your eye on pence",-1,-1,MATCH
"don't read lena dunham: it only encourages her",-1,1,FAIL
"11 john oliver quotes that make the truth easier to swallow",-1,-1,MATCH
"help us decide if the build-a-bear ewok is adorable or terrifying",-1,-1,MATCH
"imagine a world where the nra used positive messaging and preached responsibility",-1,-1,MATCH
"sweating, trembling mom still coming down from high of having kids under one roof",1,1,MATCH
"custom fireplace store totally jumps gentrification gun",1,1,MATCH
"lin-manuel miranda is raffling a 'hamilton' date to raise money for immigrants",-1,-1,MATCH
"how to make a cocktail while flying",-1,-1,MATCH
"report finds average american wastes 77 years of their life not listening to steve winwood's 'the finer things'",1,1,MATCH
"area theater has strict rule against bringing in outside movies",1,1,MATCH
"area throat-clearer to go see movie",1,1,MATCH
"quaker scientists formulate world's oldest-fashioned oatmeal",1,1,MATCH
"mnuchin warns health care debacle will delay tax reforms",-1,1,FAIL
"kushner frantically searching desk drawer for bold solutions to today's most pressing issues",1,1,MATCH
"morbidly obese pumpkin wins contest",1,1,MATCH
"4 dead, 12 critically injured in seattle bus crash",-1,1,FAIL
"here's what it would look like if kids planned the family vacations",-1,-1,MATCH
"republicans vow not to repeal obamacare without detailed plan for disposing of patients' disease-ridden corpses",1,1,MATCH
"after decades of effort, chemists overseas report 'nano' breakthrough",-1,1,FAIL
"sierra club withdraws support of controversial fern",1,1,MATCH
"new stem education initiative inspires girls to earn less than men in scientific career",1,1,MATCH
"marvel's top directors want lgbt superheroes to save the day",-1,-1,MATCH
"this woman gave cellulite a perfect nickname",-1,-1,MATCH
"watch: jay carney's most epic clashes with reporters",-1,-1,MATCH
"stress and performance anxiety, part 2",-1,-1,MATCH
"rick santorum suggests planned parenthood is just as racist as the confederate flag",-1,-1,MATCH
"ford unveils new sport-futility vehicle",1,1,MATCH
"bush disappointed to learn chinese foreign minister doesn't know karate",1,1,MATCH
"we looked at airlines and pet incidents, and what we found surprised everyone",-1,-1,MATCH
"grown adult walks right into karate studio",1,1,MATCH
"church member not the same since unsuccessful choir tryout",1,-1,FAIL
"americans urged to get saving $30,000 out of way before obamacare repealed",1,1,MATCH
"police headquarters completes new addition to accommodate officers on desk duty for misconduct",1,-1,FAIL
"'with binomials, just remember foil,' reports man keeping teens from having sex between 2:30 and 3:20",1,1,MATCH
"federal troops seize neglected child in pre-dawn raid",1,1,MATCH
"heartbreaking yelp review says it's just nice to eat a meal around other people",1,-1,FAIL
"if the culture fits... what zappos and other employers look for in new hires",-1,-1,MATCH
"new york post sportswriter claims he was fired for anti-trump tweet",-1,1,FAIL
"'little boy' stands tall",-1,1,FAIL
"gop congresswoman calls on rep. blake farenthold to resign",-1,1,FAIL
"nra visits colorado police evidence room to check up on rifle used in planned parenthood shooting",1,-1,FAIL
"who's law is it anyways?",-1,-1,MATCH
"how princess diana was honored at the royal wedding",-1,-1,MATCH
"sleater-kinney just made bowie's 'rebel rebel' the political anthem of 2017",-1,-1,MATCH
"weird couple has greatest sex of their lives after announcement of disney-lucasfilm merger",1,1,MATCH
"independent spirit award nominee andrea suarez paz: "i hope to play something impossible"",-1,1,FAIL
"nation's legislators resume unfettered whoring",1,1,MATCH
"kim kardashian tries to explain why she's famous to a toddler",-1,-1,MATCH
"world's worst person decides to go into marketing",1,1,MATCH
"study finds women who want abortions are often given misleading information",-1,-1,MATCH
"in search of the sea gypsies (photos)",-1,-1,MATCH
"16 dinnertime struggles all parents have with their kids",-1,1,FAIL
"khloe kardashian takes waist training to the extreme",-1,-1,MATCH
"former soldier turned zen monk teaches vets to use mindfulness as body armor",-1,1,FAIL
"first nighter: musicals "atomic," "the mapmaker's opera," "valueville"",-1,1,FAIL
"biden clenches plastic beer cup in teeth to free hands for clapping",1,1,MATCH
"robbin' season's true criminal is revealed in the latest episode of 'atlanta'",-1,-1,MATCH
"new ups extended-tracking numbers give customers updates on delivery driver's location for years after package drop-off",1,1,MATCH
"jimmy carter to make rare address to britain's house of lords",-1,1,FAIL
"self-deprecating man just scratching surface of how pathetic he actually is",1,-1,FAIL
"kellyanne conway won't say whether she will report to john kelly",-1,1,FAIL
"speaking of 'rigged'",-1,1,FAIL
"dunkin' donuts/baskin robbins/pizza hut/taco bell/long john silver's opens",1,1,MATCH
"'i have four young children,' says kellyanne conway in most disturbing public statement to date",1,-1,FAIL
"the key takeaways from the iran deal, according to former state department negotiators",-1,-1,MATCH
"are we really sure we want a president pence?",-1,-1,MATCH
"frustrated fcc unable to stop use of word 'friggin''",1,1,MATCH
"businessman takes power bath",1,1,MATCH
"neighbor bragging about 20-pound box he fedexed",1,1,MATCH
"man thinks he managed to masturbate without waking roommate",1,1,MATCH
"do you need a country? here is one!",-1,-1,MATCH
"parents fight to save their two daughters after tragic diagnosis",-1,1,FAIL
"hollywood plans big-budget remake of mr. & mrs. smith",1,1,MATCH
"here are the new shows that have been picked up for a full season so far",-1,-1,MATCH
"the simple mind trick that helped me lose weight",-1,-1,MATCH
"disney trailer teases exit of major character in upcoming film 'death at pooh corner'",1,1,MATCH
"syria's bashar assad tops off another year of bloodshed with a holiday photoshoot",-1,-1,MATCH
"when arab power meets smart power",-1,1,FAIL
"pan left to soak now predates all current roommates",1,1,MATCH
"why i no longer support israel",-1,-1,MATCH
"margaret atwood speaks out against anti-abortion legislation in the u.s.",-1,-1,MATCH
"why and how to eliminate mortgage charges by third parties",-1,-1,MATCH
"televisa host says network pressured her to say on-air sexual harassment was a hoax",-1,-1,MATCH
"was there a villain in the 2014 election?",-1,-1,MATCH
"flesh-eating bacteria wishing it hadn't filled up on foot",1,1,MATCH
"vape flavor ban threatens san francisco's legacy of harm reduction",-1,1,FAIL
"sexually transmitted zika highlights brazil's rampant inequality",-1,1,FAIL
"new after-school program aims to keep children off streets for additional 45 minutes",1,1,MATCH
"cnn contributor compares trump campaign to (gulp) chris farley's death",-1,-1,MATCH
"unprecedented opportunities: online learning explosion empowers gendiy",-1,1,FAIL
"'duke of burgundy' is the all-female erotic drama you need to see",-1,-1,MATCH
"ten great latino books published in 2015",-1,1,FAIL
"real world producers still looking to fill eating-disorder slot",1,1,MATCH
"americans dislike how the media treats trump -- and how he treats the media",-1,-1,MATCH
"hilary duff hints that she could reconcile with mike comrie",-1,1,FAIL
"kendall jenner is 'wonder'-fully blonde in vogue",-1,-1,MATCH
"golden years spent in brass urn",1,1,MATCH
"u.k. reality tv contestant fiercely shuts down co-stars' sexist comments",-1,1,FAIL
"fleshlighthouse guides weary sailors home to realistic vaginal texture",1,1,MATCH
"the hottest restaurant in new york city is in a dorm room",-1,-1,MATCH
"hillary clinton mouthing along to presidential oath",1,1,MATCH
"veteran employment is our #1 priority",-1,-1,MATCH
"trump's attitude towards sexual misconduct remains disturbing",-1,-1,MATCH
"4 out of 5 texas dentists advocate the death penalty",1,-1,FAIL
"stage door: forbidden broadway's gerard alessandrini",-1,1,FAIL
"a christian apology to jewish people at passover and easter",-1,-1,MATCH
"older cousin thinks it about time to have uninformed sex talk with area 8-year-old",1,1,MATCH
"rick santorum asks u.s. populace if he's still running for president",1,1,MATCH
"what's ahead for reputation in 2015",-1,1,FAIL
"clinton assures tim kaine she'll continue serving as president in event of her death",1,1,MATCH
"gay marriage opponents warn supreme court ruling could put nation on slippery slope to rationality",1,1,MATCH
"i still stumble over the question, how many children do you have?",-1,-1,MATCH
"5 tips for reading the polls like a pro",-1,-1,MATCH
"supreme leader khamenei says iranian nuclear weapons are a u.s. 'myth'",-1,-1,MATCH
"nick jonas breaks silence on olivia culpo split",-1,1,FAIL
"breweries donate 205,000 cans of water to harvey victims",-1,1,FAIL
"trump: 'i know that was pretty bad, but let's just say you're going to want to save your energy'",1,-1,FAIL
"laverne cox taught the 'oitnb' cast a lot about trans issues",-1,-1,MATCH
"batboy who died in tragic accident remembered",-1,1,FAIL
"study: majority of humans happiest when rest of family still asleep",1,1,MATCH
"voters glad they got hope in politicians out of system for next election cycle or two",1,1,MATCH
"when spirituality and entrepreneurship overlap",-1,-1,MATCH
"testing the teacher",-1,-1,MATCH
"here's why the internet is convinced kylie jenner is having a baby boy",-1,-1,MATCH
"america's election cycle is so scary that haunted houses are getting political",-1,-1,MATCH
"searching for my identity and the right house",-1,-1,MATCH
"congress passes bill to add armed patrol to u.s. poverty line",1,1,MATCH
"sometimes, locking kids up makes matters worse",-1,1,FAIL
