File:,"../Sarcasm/Sarcasm_train_set_2.csv"
TEXT,VALUE,PRED,CORRECT
"adele opens up about her private life, squad goals and new album",-1,-1,MATCH
"area man killed in committee",1,1,MATCH
"fantasized argument getting pretty intense",1,1,MATCH
"taylor swift teases 'i don't wanna live forever' music video with zayn (update)",-1,1,FAIL
"rapidly swelling man may contain traces of peanuts",1,1,MATCH
"world's best dad has world's worst arteries",1,1,MATCH
"i'm really upset about the midterm elections god i love my new iphone",-1,-1,MATCH
"how to talk to a woman: 12 tips",-1,-1,MATCH
"how does one set a price on a historic site?",-1,-1,MATCH
"this cheeky 1913 letter from a suffragist is giving us life",-1,-1,MATCH
"kris kobach posted partial social security numbers of thousands of kansas officials online",-1,1,FAIL
"letters to california mosques praise donald trump, promise genocide",-1,-1,MATCH
"ko'd martial artist is epitome of show-must-go-on in 'got talent'",-1,-1,MATCH
"in francis' vatican, the homeless get vip treatment",-1,-1,MATCH
"monday's morning email: what's next on trump's agenda",-1,-1,MATCH
"theresa may, edging towards donald trump, scolds john kerry over israel",-1,-1,MATCH
"parkland dad has pointed message for oliver north, nra's new president",-1,1,FAIL
"chinese for lunch",-1,1,FAIL
"last person to voluntarily write essay dies",1,1,MATCH
"cops write super-friendly letter to wanted woman",-1,1,FAIL
"photography series spotlighting iconic women over 70 proves the best is yet to come",-1,-1,MATCH
"war on string may be unwinnable, says cat general",1,-1,FAIL
"notorious b.i.g. cremation enters fifth week",1,1,MATCH
"masturbating mom can't get bobby flay southwestern eggs demo to stop buffering",1,1,MATCH
"joy reid mocks america's invisible man in the middle east: 'where's jared?'",-1,1,FAIL
"'nothing would surprise me at this point,' says man who will be shocked by 8 separate news items today",1,1,MATCH
"'how do we treat the little people, joan?' i asked. and she said, 'why, we treat them better. we only s--t on people at our level or higher.'",-1,-1,MATCH
"joy sucked out of room by pumped-up manager",1,1,MATCH
"this election isn't about politics. it's about how america sees women.",-1,1,FAIL
"white house works to release republican memo despite fbi warning",-1,1,FAIL
"roy moore refusing to withdraw from alabama 13-year-old",1,1,MATCH
"isn't she going to miss a father?",-1,-1,MATCH
"how to have an eco-friendly christmas",-1,-1,MATCH
"great, donald trump threatened to default on the national debt",-1,-1,MATCH
"krispy kreme doughnuts described to sioux city relatives",1,1,MATCH
"panicked keynote speaker suddenly can't remember what future of innovation is",1,-1,FAIL
"god planning to get rid of harsh shadows by adding second sun",1,1,MATCH
"this man's proposal to his boyfriend is a musical moment you need to see to believe",-1,-1,MATCH
"here are a bunch of people donald trump has criticized instead of neo-nazis",-1,-1,MATCH
"is toxic algae good for you?",-1,-1,MATCH
"hero soldier receives presidential thumbs-up award",1,1,MATCH
"florence henderson wanted carol brady to have a job",-1,-1,MATCH
"experts point to long, glorious history of successful u.s. bombing campaigns",1,1,MATCH
"teen disfigured by catcaller's pipe attack",-1,1,FAIL
"'art imitates life imitates art,' remarks man trapped in art museum",1,1,MATCH
"trapped in a cycle of harassment as a chronically ill person",-1,-1,MATCH
"howard dean: democrats shouldn't just oppose everything donald trump proposes",-1,-1,MATCH
"wow: erykah badu shares steamy sex tips",-1,1,FAIL
"bp's clean water act fines will be smaller than gulf states thought",-1,1,FAIL
"how to clean your grill with aluminum foil and some elbow grease",-1,-1,MATCH
"breaking uniform",-1,1,FAIL
"coast guard going to let stranded yacht owner sweat it out little more",1,1,MATCH
"president barack obama backs expanding social security",-1,1,FAIL
"where to find the duchess of cambridge's birth announcement dress",-1,-1,MATCH
"how to choose a worthwhile organization",-1,-1,MATCH
"new babysitter can already tell this kind of kid who gets naked for no reason",1,1,MATCH
"cher is gifting us with a broadway musical based on her life",-1,-1,MATCH
"6 things that always go on sale in june",-1,-1,MATCH
"marti noxon poured her own life into 'to the bone,' a movie about anorexia",-1,-1,MATCH
"font too small",1,1,MATCH
"precocious teen able to read, write",1,1,MATCH
"mexico expects nafta talks by late august, economy minister says",-1,-1,MATCH
"5 easy breakfast bowls that are healthier than cereal",-1,-1,MATCH
"'one big happy' star kelly brook on the changing definition of family",-1,-1,MATCH
"everyone on defense team an equally matched romantic interest for member of prosecution",1,1,MATCH
"helicopter mating season begins",1,1,MATCH
"egyptian woman wishes screaming protester husband would go bonkers for her once in a while",1,-1,FAIL
"dan savage takes on ann coulter over transgender bathroom rights",-1,-1,MATCH
"airline passenger arrested after allegedly saying, 'i kill white people like you'",-1,1,FAIL
"'i am not your negro' trailer shows the lasting power of james baldwin's words",-1,-1,MATCH
"scott walker says he doesn't know if obama is a christian",-1,-1,MATCH
"hillary clinton, bernie sanders gloss over context, disagree on details in democratic debate",-1,-1,MATCH
"popular new exercise app just tells users they ran 5 miles a day no matter what",1,-1,FAIL
"wealthiest americans ominously remind nation they could easily drop another $10 billion on election",1,1,MATCH
"npr's new format to feature soft-spoken white guys",1,1,MATCH
"same jumbotron used for marriage proposal used to ask for divorce",1,1,MATCH
"should you be debt-free before you retire?",-1,-1,MATCH
"end of last meals for death row inmates could decimate texas restaurant industry",1,1,MATCH
"secretary of interior announces $400 million initiative to preserve self for future generations to enjoy",1,1,MATCH
"'religious freedom' clauses are point of contention as australia crafts marriage equality laws",-1,-1,MATCH
"israeli pm debuts new road map for continued strife",1,1,MATCH
"man purchasing pair of red pants better be ready to put up or shut up",1,1,MATCH
"barbara bush calls white house to see if she can leave husband there for few hours",1,1,MATCH
"biden chokes up while describing hardworking americans who can only afford shitty ditch weed",1,1,MATCH
"half of hollywood test group screened placebo film",1,1,MATCH
"a little gay jewish boy: "life is a cabaret?"",-1,1,FAIL
"horrible pack of theme-restaurant waitresses alerted of patron's birthday",1,1,MATCH
"harry reid: republicans are 'acting as puppets for the nra'",-1,-1,MATCH
"8 things students with chronic stomach problems understand",-1,1,FAIL
"instead of arresting panhandlers, albuquerque's giving them jobs",-1,1,FAIL
"the one company elon musk wants to keep independent",-1,-1,MATCH
"google grants $1 million to non-profit to bring more black boys to tech",-1,1,FAIL
"karl rove ensures republican elected as student body president",1,1,MATCH
"pot products are now so potent they can trigger psychosis",-1,-1,MATCH
"new history channel program explores what would have happened if history channel never existed",1,1,MATCH
"10 super chic holiday party ideas you'll wish you thought of first",-1,1,FAIL
"man who stood and watched robbery acted on pure instinct",1,1,MATCH
"donald trump suggests hillary clinton's bodyguards should stop protecting her",-1,-1,MATCH
"florida lawmakers vote to ban marriage under the age of 17",-1,-1,MATCH
"uaw, fca still negotiating under 'hour-by-hour' contract extension",-1,1,FAIL
"'i must make sure you have the skills to please my grandson,' says queen elizabeth disrobing before meghan markle",1,-1,FAIL
"the spirit that drove us to civil war is back",-1,-1,MATCH
"no shave november: crowdfunding cancer research with body hair",-1,1,FAIL
"arkansas gets permission to enforce voter id law in primaries",-1,1,FAIL
"the mayor in this city goes door to door to increase student success",-1,-1,MATCH
"carly rae jepsen just released her new single, 'all that'",-1,1,FAIL
"divorcing parents: 10 questions to ask before fighting over the kids",-1,-1,MATCH
"jeb bush's super pac blew through $116 million in failed effort",-1,-1,MATCH
"proud father teaches son how to shave eyebrows for first time",1,1,MATCH
"here are the best kimye wedding instagrams",-1,-1,MATCH
"phone-sex ad masturbated to for 0 cents a minute",1,-1,FAIL
"this police department may ban people arrested for crimes from public areas",-1,-1,MATCH
"thanks to google maps, you can be at the world cup",-1,-1,MATCH
"baby elephant gets (adorably) rescued from the mud",-1,-1,MATCH
"'black-ish' creator: i don't want to see 'forced diversity' in hollywood",-1,-1,MATCH
"area larva celebrates ascent to adulthood with bar moltzvah",1,1,MATCH
"pete buttigieg is the future of the democratic party. but what kind of future?",-1,-1,MATCH
"this u.s. district could 'demolish the glass ceiling' in november with first all-female ticket",-1,-1,MATCH
"longtime reader of lib-slaves.info sick of mainstream bias on sites like wideawakepatriot.com",1,1,MATCH
"hundreds of people will work to make sure woody harrelson's live movie goes smoothly",-1,1,FAIL
"fbi releases list of criminals it in no particular rush to track down",1,1,MATCH
"the importance of increasing efficiency in new york city government",-1,-1,MATCH
"jpmorgan chase hit with multi-million dollar fine for shady investment advice",-1,1,FAIL
"an oral history of *nsync's breakup, according to bandmates not named justin timberlake",-1,1,FAIL
"james foley, missing american photojournalist, beheaded by isis",-1,1,FAIL
"the trap of islam's eternal conflict",-1,-1,MATCH
"area woman already planning party for 'mad men' series finale",1,1,MATCH
"mom produces decorative gift bag out of thin air",1,1,MATCH
"boy says teacher told him it will be his fault when police shoot him at age 16",-1,-1,MATCH
"donald trump: what the actual f*ck?",-1,-1,MATCH
"annie is not as bad as you feared, but not as good as you hoped",-1,-1,MATCH
"roommate not seen for, like, five days",1,1,MATCH
"feeling the heat in alabama's senate race, luther strange calls for filibuster change",-1,-1,MATCH
"hussein family can't bear to throw out uday's favorite nutsack shocker",1,1,MATCH
"police find adorable little skeleton",1,-1,FAIL
"janis joplin: 'who you are is what you settle for, you know?'",-1,-1,MATCH
"lena dunham dings woody allen",-1,1,FAIL
"clinton questions obama's ability to greet world leaders",1,1,MATCH
"trump outlines bold vision for nation's next mass protests",1,-1,FAIL
"here's what clinton and trump were really thinking about during the debate",-1,-1,MATCH
"second-grade music student goes nuts with cowbell",1,1,MATCH
"despite madaya aid, u.n. still fails to end country's sieges",-1,1,FAIL
"fbi tracks down elusive picture-disc version of herb alpert's 'whipped cream and other delights'",1,-1,FAIL
"cockroach worried about what kind of kitchen cupboard he leaving to children",1,1,MATCH
"lie to cover surprise party sounds more fun than surprise party",1,1,MATCH
"teens find this one hilarious store",1,1,MATCH
"blogger takes few moments every morning to decide whether to feel outraged, incensed, or shocked by day's news",1,1,MATCH
"your republican friend to explain why paul ryan is great choice",1,-1,FAIL
"obama slips 'hope' into speech for the fans",1,-1,FAIL
"the secret behind a one day project going viral",-1,-1,MATCH
"climbers abandon everest amid fresh avalanches",-1,1,FAIL
"why i didn't reveal i'm deaf in my online dating profile",-1,-1,MATCH
"11-year-old moron can't wait to get her first period",1,1,MATCH
"call bulls#!t: just because they say it, doesn't mean it's true",-1,1,FAIL
"meet paddles, the most powerful cat in new zealand",-1,-1,MATCH
"escape from falluja",-1,1,FAIL
"do you use someone else's netflix password? you're not alone",-1,-1,MATCH
"'teddy bear' population makes an awesome recovery",-1,-1,MATCH
"user experience: hygiene or strategic differentiator?",-1,1,FAIL
"nhl team makes stirring gesture to honor paris terror victims",-1,1,FAIL
"republican mississippi senator's long political past holds clues his time may be up",-1,1,FAIL
"toaster's crumb tray full of sprinkles",1,1,MATCH
"encouraging new study indicates majority of u.s. students can now recognize math",1,1,MATCH
"the one thing that makes steve aoki nervous",-1,-1,MATCH
"the nuisance of nuance: one president's doubling down on the dumbing down of american politics",-1,-1,MATCH
"man at point where thought of reince priebus controlling white house pretty comforting",1,1,MATCH
"raid on nacho-supremacist compound uncovers guacamole-making materials",1,1,MATCH
"the trailer for netflix's 'the discovery' has jason segel and rooney mara exploring the afterlife",-1,-1,MATCH
"man from last week smacked into present day",1,1,MATCH
"new hampshire returns to obscurity",1,1,MATCH
"report: still a few seconds left where plane low enough to crash with everyone surviving",1,1,MATCH
"new employee finally around long enough to be deemed incompetent",1,1,MATCH
"daily meditation: spark creativity",-1,1,FAIL
"mexico announces plans to refry over 700 million beans",1,1,MATCH
"polish and irish soccer fans shame hooligans with heartwarming embrace",-1,-1,MATCH
"latino voters crucial to passing environmental laws: report",-1,1,FAIL
"scott pruitt nervously picks up walking pace as hundreds of whooping cranes begin silently perching around him",1,1,MATCH
"'insane' as today's u.s.-russia situation may be, trump and putin don't matter to fx's 'the americans'",-1,-1,MATCH
"area man feels even lazier when he thinks about how much isis has accomplished this year",1,1,MATCH
"sun thinking of just collapsing now and getting this all over with",1,-1,FAIL
"struggling american airlines to shutter air passenger service to focus on 'american way' magazine",1,1,MATCH
"why emma watson is taking a year off acting",-1,-1,MATCH
"congressman lets his guitar do the talking",1,-1,FAIL
"this artist created a show just for dogs, and they loved it",-1,-1,MATCH
"newborn soothed by familiar sound of parents' bickering",1,1,MATCH
"obama requests $3.7 billion to deal with border crisis",-1,1,FAIL
"lovestruck arabian princess begs father to spare john kerry's life",1,1,MATCH
"man needs emotional support only a woman can feign",1,-1,FAIL
"health insurance ceo reveals key to company's success is not paying for customers' medical care",1,-1,FAIL
"if hamster only knew what happened to last hamster",1,1,MATCH
"lady gaga stuns in rocker crop top",-1,-1,MATCH
"easy vol au vent appetizers with brie and jam",-1,-1,MATCH
"elton john announces retirement ─ but will perform a long, long goodbye tour",-1,-1,MATCH
"'girls' producers lena dunham and jenni konner have a new show in the works",-1,-1,MATCH
"15 blog posts by latinos that got us talking in 2015",-1,1,FAIL
"why i've forgiven my father",-1,-1,MATCH
"man's insecurities versatile enough to be projected onto any situation",1,1,MATCH
"atlanta motel standoff ends with suspect stabbing himself",-1,1,FAIL
"donald trump reportedly approves race summit with colin kaepernick",-1,-1,MATCH
"betsy devos says she's 'misunderstood,' then struggles to explain her own policies",-1,-1,MATCH
"christian weightlifter bends iron bar to show power of god's love",1,1,MATCH
"glowing ahmadinejad: 'i am the nuclear weapon we've been building'",1,-1,FAIL
"republican sen. gardner torches sessions over pot reversal",-1,-1,MATCH
"study finds growing number of americans would be comfortable with female pep boy",1,1,MATCH
"how pirates and hackers worked together to steal millions of dollars in diamonds",-1,-1,MATCH
"april cruelty",-1,1,FAIL
"adele is just as bummed about the brangelina split as everyone else",-1,-1,MATCH
"student snaps awake upon hearing word 'hydroponics'",1,1,MATCH
"naacp demands less minority representation on upn",1,1,MATCH
"pornhub expands parental controls for user accounts",1,1,MATCH
"danny masterson's publicist suggested a woman can't be raped by a man she's in a relationship with",-1,-1,MATCH
"biden's burden: loss pays another visit",-1,1,FAIL
"ganymede totalled in three-moon pileup",1,-1,FAIL
"g.o.p.'s israel support deepens as political contributions shift",-1,1,FAIL
"a bunch of stars just wrapped ava duvernay's 'a wrinkle in time'",-1,-1,MATCH
"foul play suspected in destruction of world's second-largest ball of twine",1,1,MATCH
"gay alabama couple always dreamed of getting married surrounded by hostility",1,1,MATCH
"houseguest given entire rundown on input 1, input 2",1,1,MATCH
"focus on one particular loophole in gop's new tax-cut plan",-1,1,FAIL
"60 years after brown: segregated schools still a fact, but don't have to be bad schools",-1,-1,MATCH
"obama welcomes cleveland cavs and j.r. smith's shirt to white house",-1,-1,MATCH
"activist hopes public suicide leads to more awareness",-1,1,FAIL
"social media startup looking for smug little fuck to take leadership role",1,1,MATCH
"a state senate race tied to personal appeal",-1,-1,MATCH
"bruce jenner okay following deadly car crash",-1,1,FAIL
"man can't decide whether to give sandwich to homeless or ducks",1,1,MATCH
"massive filament snakes across sun's surface",-1,1,FAIL
"even more evidence that anxiety can be genetic",-1,1,FAIL
"20th century fox, paramount have no female directors through 2018",-1,1,FAIL
"rand paul's time on main debate stage could be running out",-1,1,FAIL
"report: puerto rico situation remains dire despite months of no help whatsoever",1,1,MATCH
"walton foundation pledges $1 billion for charter schools",-1,1,FAIL
"someone threw the 'veep' music over that awkward trump non-signing, and it's fantastic",-1,-1,MATCH
"tbs once again leads all networks in leslie nielsen ratings",1,-1,FAIL
"song of redemption: the frank morgan story",-1,-1,MATCH
"mom uses face-painting skills to turn kids into 'something magical'",-1,1,FAIL
"today particularly rough day for east village junkie transvestite",1,1,MATCH
"chuck grassley introduces donald trump at rally, but does not endorse",-1,-1,MATCH
"mike pence's 'hamilton' recollection conflicts with donald trump's take",-1,-1,MATCH
"trump defends gina haspel, his nominee for cia director, and her record of torture",-1,-1,MATCH
"bling-bling pawned",1,1,MATCH
"the grid: startup promises ai webdesign for the masses",-1,-1,MATCH
"white house pretty sure uzbekistan diplomat stole a bunch of soap",1,-1,FAIL
"breaking: aclu hard as a fucking rock right now",1,-1,FAIL
"cheering crowd actually trying to get attention of guy behind iron maiden",1,1,MATCH
"russian plane broke up at high altitude, official says",-1,-1,MATCH
"if you trust big corporations, don't read this",-1,-1,MATCH
"photos from 'ahs' set may help explain all those creepy blond children",-1,1,FAIL
"cop placed on leave after police crash pool party, pull gun on teens",-1,-1,MATCH
"want to be ready for retirement? lower your expectations",-1,-1,MATCH
"live updates on hurricane harvey's aftermath",-1,1,FAIL
"france's marine le pen backs trump and denounces clinton",-1,-1,MATCH
"huffpollster: is bernie sanders really leading in new hampshire?",-1,-1,MATCH
"the best taxi and ride-hailing apps around the world",-1,-1,MATCH
"marketers -- when is "who and why?" more important than "where?"",-1,-1,MATCH
"is the us government cooking the books?",-1,-1,MATCH
"before-and-after airbrushing image alerts fashion industry to evil of its ways",1,1,MATCH
"crowd at trump rally realizes they've been chanting 'we are frightened and helpless' for last half hour",1,-1,FAIL
"the basics of personal branding - five simple questions before you start",-1,-1,MATCH
"fight white supremacy with your wallet and your voice",-1,-1,MATCH
"kim cattrall's missing brother found dead at his home",-1,1,FAIL
"detective trying to get into mind of litterer",1,1,MATCH
"factory farm chicken rounds out miserable existence by going bad in man's refrigerator",1,1,MATCH
"why i'm still #teamlogan even after the 'gilmore girls' revival",-1,-1,MATCH
"area dad concerned he's running out of family photos to digitize",1,-1,FAIL
"patton oswalt brings late wife's newly published book to her grave",-1,1,FAIL
"late-working ceo calls out for coffee in vain",1,-1,FAIL
"kathryn bigelow - first woman to win oscar for best directress",1,1,MATCH
"gifted, passionate student really stretching limits of school's resources",1,1,MATCH
"restoring a sense of decency to our destructive politics",-1,-1,MATCH
"parents chart child's width on kitchen wall",1,1,MATCH
"don't pay another bill until you pay this",-1,-1,MATCH
"a bollywood sitcom with priyanka chopra is coming to america",-1,-1,MATCH
"dear white people, let's talk about combating racism",-1,1,FAIL
"dear dad, happy father's day: a gift from your gay son",-1,-1,MATCH
"trump maps out plan for first 100 days of not conceding election",1,-1,FAIL
"cool guy from middle school still sporting phat pair of jncos",1,1,MATCH
"god unable to remember what year humanity goes extinct",1,1,MATCH
"bill clinton resting up to sit upright at next debate",1,1,MATCH
"new app sends dating profile straight to friends, coworkers to laugh at without ever connecting users to each other",1,1,MATCH
"legionnaires' disease kills seven, sickens 86 in new york city",-1,-1,MATCH
"peanut boss sentenced to 28 years for deadly salmonella outbreak",-1,1,FAIL
"unhrc decay needs urgent treatment",-1,1,FAIL
"bush vows to discover, legalize aliens on american, martian soil",1,1,MATCH
"jumbled nest of cords makes move to third new apartment",1,1,MATCH
"broken windows, broken trust",-1,1,FAIL
"my advice to high school grads",-1,-1,MATCH
"piece of my heart: quick questions with leslie kritzer and teal wicks",-1,-1,MATCH
"six inspiring architectural projects that have revitalized muslim communities",-1,1,FAIL
"crush on williams-sonoma employee costing man a fortune",1,-1,FAIL
"gop congressman may not vote for president at all",-1,-1,MATCH
"new titanic film told from iceberg's point of view",1,1,MATCH
"white high school football players accused of coat hanger assault on black, disabled teammate",-1,-1,MATCH
"4 salads that will make you crave kale",-1,-1,MATCH
"area dad needs more time with museum plaque",1,1,MATCH
"lil jon had to tell trump why calling him an 'uncle tom' was not ok",-1,-1,MATCH
"the fashion industry's modeling mystery",-1,-1,MATCH
"brain-dead americans defend brain-dead florida woman",1,1,MATCH
"john kelly hoses layer of crumbs off president before speech on troop deployment",1,1,MATCH
"how to use photoshop for good rather than evil",-1,1,FAIL
"sleepy baby elephant picks one awful napping spot",-1,1,FAIL
"man surrounded by loved ones feels awkward being only person dying",1,1,MATCH
"a quiz for moms: how ready are you for the school year to end?",-1,-1,MATCH
"baldwin's trump boasts on 'snl' he's running country like a waffle house",-1,-1,MATCH
"thomas the tank engine a little uneasy with his broad autistic following",1,-1,FAIL
"nation's older brothers recommend not being such a little bitch",1,1,MATCH
"area man busts his ass all day, and for what?",1,1,MATCH
"new movie taps into nation's love of rapping kangaroos",1,1,MATCH
"leg man also an arms buff",1,1,MATCH
"six dead, 10 hurt in baltimore commuter, school bus crash",-1,-1,MATCH
"trump announces paris climate deal rejection in front of 16 running faucets",1,-1,FAIL
"lawrence taylor's wife, lynette taylor, arrested for alleged attack on the nfl legend",-1,-1,MATCH
"congress may actually do something on criminal justice reform",-1,1,FAIL
"woman mentions participation in cancer walk to cancer patient",1,1,MATCH
"overstock.com announces plans to develop original programming",1,1,MATCH
"3-year-old terrified by sizzling fajita platter",1,1,MATCH
"and the city with the least attractive people is...?",-1,-1,MATCH
"remington debuts new split barrel murder-suicide shotgun",1,1,MATCH
"greenspan comes out of retirement for one more interest rate hike",1,1,MATCH
"extra strip of wrapping paper taped over present's weird edge",1,1,MATCH
"another boxing hall of fame induction ends with everyone punching each other",1,1,MATCH
"violent death of human being terrific news for once",1,1,MATCH
"five reasons to love fashion designer bibhu mohapatra",-1,1,FAIL
"gummy bears born conjoined",1,1,MATCH
"circular editor makes last-minute call to run fabric softener as top coupon",1,1,MATCH
"a ref's favorite team? i love 'em all",-1,-1,MATCH
"doctors discover purpose of appendix is to contain human soul",1,-1,FAIL
"stephen curry is way better than his dad at playing horse",-1,-1,MATCH
"3-day waiting period leads to far more feasible murder plot",1,1,MATCH
"police reports in laquan mcdonald case appear to contradict dashcam video",-1,1,FAIL
"this love story will make every scrabble nerd's heart flutter",-1,1,FAIL
"mike pence visits small town hit hard by kids seeing r-rated movies",1,1,MATCH
"inverted bob added to supercuts arctic vault where hairstyles preserved for future generations",1,1,MATCH
"people's opinions on voter id laws can be racialized thanks to one image",-1,1,FAIL
"body breaking down in totally different order than man expected",1,1,MATCH
"nfl player avery williamson wears 9/11 cleats despite threat of fine",-1,1,FAIL
"can using this little-known spice actually make you eat less?",-1,-1,MATCH
"a model for the future: funding the end of childhood illness together",-1,-1,MATCH
"pope wins host-eating contest",1,1,MATCH
"horrifying doll sitting on neighbor's porch whether it's halloween or not",1,1,MATCH
"hillary clinton pleasantly surprised after finding old $20,000 donation check in coat pocket",1,-1,FAIL
"'donald trump is the 45th president of the united states,' spontaneously reports subconscious during first calm moment of day",1,-1,FAIL
"scientists discover sun is made of hot",1,-1,FAIL
"jyothi rao: on threads of authenticity",-1,1,FAIL
"art object purchased at office depot",1,1,MATCH
"wolf blitzer decks boston man who hasn't been healed by red sox baseball",1,1,MATCH
"report: whoa, last person on treadmill ran 8 miles",1,1,MATCH
"eric bolling tells bill o'reilly not to use his son's death as political cover",-1,1,FAIL
"americans say the white house is creating more problems than it solves",-1,-1,MATCH
"robert redford may be wrong when he said retirement leads to death",-1,1,FAIL
"slovenian 8th-graders surprised even they outperformed u.s. students in science",1,-1,FAIL
"swimsuit skirt conceals hideous thigh region",1,1,MATCH
"mom responds to unsolicited advice about improving her postpartum body",-1,1,FAIL
"bernie sanders' jumpshot is more impressive than his primary win",-1,-1,MATCH
"3 things you should always do before showering",-1,-1,MATCH
"broadway stars 'give a little bit' to say thanks this holiday season",-1,1,FAIL
"man running aimlessly with olympic torch for past 3 years",1,1,MATCH
"watch maroon 5's 'snl' performance",-1,1,FAIL
"blissed-out, hemp-wearing sean spicer assures reince priebus this the best thing that ever happened to him",1,-1,FAIL
"100 million more people will be in poverty by 2030 without action on climate, world bank says",-1,-1,MATCH
"headline about so-called lobsterman extremely misleading",1,1,MATCH
"britney spears sends sweet message to teen who recovered from stroke dancing to 'toxic'",-1,1,FAIL
"to fight radicalization in southeast asia, empower the women",-1,-1,MATCH
"police outside convention hoping for opportunity to take swing at george washington impersonator",1,1,MATCH
