File:,"../Sentiment2/Sentiment_train_set_3.csv"
TEXT,VALUE,PRED,CORRECT
"@Rosie_not_Rose Nowhere exciting  Just working in a school (cleaning! pffft!) for the next week and gotta start at 6am every day! ",-1,-1,MATCH
"So.screwed up getting the morning suits for my bros wedding  now alex and I will end up in spiderman costumes ( I kid J. Will get sorted) ",-1,-1,MATCH
"So so so tired. Watched S. Darko. It was pretty good. then again anything with E.W, J.L, &amp; J.R would be goodxD 4:40&amp;still wide awake.  ",1,-1,FAIL
"@CHRIS_Daughtry  ",-1,-1,MATCH
"Nice after work ride...now relaxing and then i will propably go shopping  ",1,-1,FAIL
"Finally, my twitter is working! Maybe I just needed to switch computers? Anyways, what a crazy good night I had yesterday  ",1,-1,FAIL
"@burntoutcar Thanks!  Will do.  ",1,-1,FAIL
"So depressed. It seems my computer isn't strong enough to play @TheSims3  Going to cry now in my cheese grits. @bygbaby I need you to go somewhere every weekend cuz this is too entertaining. LOL! Although I could do w/o the foreskin references.  @pajnstl I am working the closing shift  ",-1,-1,MATCH
"@ThisIsCathyO I did! I just didn't hav enough load 2 repl.y  Haha! Yes, they were something b4. I knew it before na din. I prefer the ex! @mkcarolino omg. i miss those too! except this one small thing. haha! we will meet soon.  like..in a gig! ) ",-1,-1,MATCH
"I have a bad cold, very very very bad cold  @julianabispo I'm not treatin' you bad   I love you sooo much, my little girl *-* @mileycyrus Miley, i'm brazilian, and i'm twisting for you  I love you. @mileycyrus congratulations, Miley . You deserve. You're a winner  bye my loves  see you tomorrow . ",-1,-1,MATCH
"can't believe she is finally submitting her last two assignments and will be uni free in 24 hours  ",1,-1,FAIL
"@GrumpyYetAmusin I don't really wear black t-shirts. They can make people with white skin look an even whiter shade of pale  ",-1,-1,MATCH
"It never seizes to amaze me how many financial problems i get myself into  ",-1,-1,MATCH
"@Futiaexpo79 Nah,not in front of a judge.Just in front of a bunch of scallies and lawyers in wigs.Not cool as I did nowt wrong  Hate work. @punk_beatz I just told them I couldn't afford that and they would have to re-approach the landlord. Can barely afford the rent as it is!  @uncouthamerican Well I'm staring out over a car park. I have no garden.  I HAVE NOTHING wahhhhhhhhhhh @ScruffyPanther Um...I don't know what it would be slang for? I'm so uncool  Damn. Had a pint in the sun and got a taste for it, but had to leave to get my laundry  Now Ive got a taste for it and noones around! @vivmondo I was enjoying the game last night and then Twitter went apeshit  @BeateVeronica Ummm.....sadly not a hell of a lot  Mates are all off doing stuff so been sat in the flat staring at the wall (TV) @Shinybiscuit I know  I Lose. Me FTL. @KyeLani I forgot it was in my bag  Doesn't look quite so awesome as it did this morning. @thecraigmorris I am reduced to microwavey stuff as I don't have an oven  I'd love ocean pie. @xthemusic Sadly I knew all the shit reviews before going in but I was massively bored and my mate wanted to see it  McWank. @xthemusic It's got a couple of nice shooty bits but then a lot of running about and some boring 'throwing each other about' fights.  @Moonflowerchild Yep  I've got plenty to do, it's just all very dull! @vivmondo Haha, it did not feel like a win at the time. We had to quarantine a huge part of the house. Could hear them under the floor.  @SilkyBanana I've got Last FM but only at home  Not allowed music at work sadly. I will think of the songs I liked instead. @ghxststories Christ that's not fair at all  @thecraigmorris Its a horrible ear thing I have. Supposed to put olive oil in it every so often to clear it (nice) but it's blocked now  @uncouthamerican Eeek! Er.....turn it off and on? Full extend of my IT knowledge I'm afraid  @thecraigmorris Awww I can't. I gots no Sky TV back in manc. Only Freeview  I will always be one step behind Herr Stewart. @chuckdarw1n 'Surprise You're Dead' by Faith No More  @StonedSteve  True, true, but your Mean, Lean, Gaming Machine is less likey to spazz out and die. @BeateVeronica I have read it  @PolishedPinky I know, I'm a pretty big deal. I twitter WAYYY too much  @BeateVeronica It's ok so far, and the more of this wine I drink the better it will become.  @Shinybiscuit Or cares right?  @rorambenjimouse To be fair, it did take me an abnormally long time to realise!  @uncouthamerican Oh sorry, the band were called Dogbreath. Swedish I believe. Really rough and ready blues. Ace whiskey music.  @thecraigmorris Haha, yeah I know, the flying house jib job. So it's not Russ Meyer's  'Up!'??  @Animalhouse35 I've heard some of the new stuff. Like bits and bobs of it, not massively into his R'n'B slow jams. Bleeuugh.  @KyeLani Morning!  I hop you are well this morning and that an easy going Monday awaits you. @KyeLani  I will do my best Miss Sarah, I will do my best. I will now man up! Huahh! @KyeLani IBusy but not as busy. I'll just go a bit later. Going to make a documentary about my workout called 'In Pursuit Of The Burn'  @formulaic666 Hahaha! The great Gary Cole as Lumbergh. Nearly his best role, after Midnight Caller of course.  @KyeLani Woohoo! Now you GOTTA begin to tell me! I'm starved of excitement here. You do the kicking and I'll be 'The Cleaner'.  @KyeLani OW! Yep, that would do it!  ",-1,-1,MATCH
"@KatieSolares  Dang! Well yeah, you can always wait a little. Maybe she'll warm up to the idea when you're older. ",-1,1,FAIL
"@mitchelmusso i wish! too bad i live in oregon  @Jonasbrothers i can't see it  but i bet its cute at at quincea�era. my head hurts and i refuse to dance.  ",-1,-1,MATCH
"@FairForever i'm totally impressed!  how the heck are you guys doing? ",1,-1,FAIL
"My knee hurts  ",-1,-1,MATCH
"@super_geekygirl patraxaaa XD you're twitting  welcome! ",1,-1,FAIL
"Sleepin over @ a buddy's house 2night so i cant twitter  ",-1,-1,MATCH
"@partywithneha how do the songs i play on blip reflect on twiiter  i feel like such a blond !! @Manofadventure maybe 10 days.... tops !! coastal orissa coz i want to sweat it a lil bit there ..  ",-1,-1,MATCH
"Writing my dissertation is a pain in the a**  Eeeeuwwwww I hate rain  Why can't the rain just stop?  ",-1,-1,MATCH
"@FIASCoMonkey I think I will have to stop as well. My library is shrinking!  ",-1,-1,MATCH
"that was seriously the BEST hannah montana episode. EVER.  ",1,-1,FAIL
"Oh what an amazing night  Goodnight!! @jessicadotcom I sent it to you via Facebook, the bridal shop got a little busy earlier  ",1,-1,FAIL
"Watching Britain's Got Talent final, I think I still want Susan to win, but they're all good this year  Here we go, #BGT results now  @FayLeMarquand LOL it's not friday, but thanks anyway!  In Media, writing up my evaluation  @sln_x good morning. I'm great thanks, you?  Yum yum yum. They look so much better in person    http://twitpic.com/6qjzm @FayLeMarquand how come you're offline now?  @InfinityCircle haha, where are you from then? And I'm fine thanks  @srkneo nope, Portsmouth. It's a city by the south coast  @FayLeMarquand I wasn't really talking about myself. Gosh.  Going out for a meal with the family later today  I've just realised... it's only 4 days until my birthday!  @chloevincent Thank you! Enjoy yourself doing... nothing.  @myrto93 hello, how are you?  @Myrto93 What was your exam on? And how do you think it went?  @MollieDee_x haha thanks  ",1,-1,FAIL
"@cmozilo Hope things go well with your dad, Cori. Sorry to read this tweet.  ",-1,-1,MATCH
"@mesh Is there really no way to disable to embed mutex in AIR applications (other than to hack the binary) ?  ",-1,-1,MATCH
"it almost drives me crazy that there is so much music in the world and i cant listen to all of it  ",-1,-1,MATCH
"No  summer plans   Exams are killing me !!!!!!! ",-1,-1,MATCH
"ill. not happy. too nice a day to feel this crap  feeling super rubbish. writing a brochure on mobile document shredding is not helping  didn't even go out this weekend. there's no justice It is tragic that the closest i've come to alcohol this weekend is the guinness in my blackcurrant &amp; guinness jam  @Kevism gutted. would take him over berbatov any day  headache  @johnmfinn yeah true enough. imho lucas needs to hand the reigns over to someone else... but it's never going to happen  Woken up by birds singing... which has brought me round mid-hangover  now, headache stopping me sleeping. aaargh! @DermotCarmody twitter will be much quieter without you &amp; me babbling on. I'll have to actually do work now too  summer, summer, summertime, ooh summertime. time to sit back and unwi... sorry, no, it's time to sit down &amp; get on with some work. bummer  mmm, apples &amp; lipbalm - the tastiest of all mid-afternoon snacks  *decides to wait until post-apple to apply lip balm in future* Bird warfare right outside my window  c'mon birds, kiss &amp; make up so i can snooze a bit more @bngr aw u should have seen it. pulled my shoe off &amp; all my skin came with it. got compeed plasters on now hoping that helps &amp; shoes off!  @bngr no - they're brogues but were quite stiff at the back. weren't hurting much, just a twinge so I took them off to check and OUCH!  @venaW I want the nice weather back  my legs were only just looking slightly less than pasty white! @elfinamsterdam no reader's comments  #apprentice @mcj66 it's mortifyingly embarassing tho not shocking. Yorkshire folk doing nothing to disprove stereotypes of narrowminded bigotry  @kezbat but they're persuasive fuckers who prey on peoples vulnerability, which is prevalent now. hence post depression rise in fascism  @Anjeebaby ooh that's a bit disappointing  writing fathers day cards has made me realise my handwriting has become shocking. too much typing probably  ah balls! windies go through to semis &amp; England are out. stupid fuppin English rain cocking it up for us again. so close  #cricket @sineadcochrane can't see the status as it's protected  i have made my request though... @anthonymcg tragically I used to know all the words to that when I was a kid. more tragically I just realised I still know alot of them  @rickoshea reckon I'll be in your camp re transformers as I couldn't even sit through the first one  epically (sp?) pants night's sleep. achy wrist. pissy rain. painkiller breakfast. so far, wednesday can kiss my ass  1 of the worst ads I've seen in a long while http://short.ie/5qfkxj another agency goes quirky for the sake of it &amp; just makes a shit ad  @cutesyme no, you're a blank square  I'm so tense today I genuinely fear spontaneously combusting. all that will be left of me will be my shoes... should've worn better shoes  sitting at my desk &amp; having to wear sunglasses to see my screen because it's too sodding bright  look like a total numpty! @RaulDore oddly people do ask me that a LOT  hehe @Swineshead you're probably closer in location than I am anyway so you've got a better chance than me. b*stard!  I think I officially have hayfever. not hugely sure but I cannot stop sneezing  killer headache  @redfly no, but it's still not letting me block spammers at the moment. something's up with twitter!  @cloudsteph lmao - gonna be singing that all day now. brilliant  @mcawilliams @sarahtheissen thanks guys  daytime tv awaits, eek :-/ @foleyfresh lol - no, was busily replying to him &amp; deleting said links just then in fact!  still raging? @threnn roast chicken is perfect comfort food. should make you feel a bit better alright. that and a load of Lemsip/Sudafed/Uniflu etc  @dotthe good news. all's fine over in these quarters  @heg you should see my new mug: Save the world - drink more tea, make more love http://www.twitpic.com/2yurl Tea tocks!  @DermotCarmody can't imagine why? have fun  @darraghdoyle wahoo! very best of luck. what a fab day to do it on too!  Change of plans, no ikea today. shall probably watch the cup final and then mooch into town &amp; do a spot of shopping  @brandireland that's good... for me ;) may go tomo/mon. loose end now so prob going to wander into town &amp; enjoy the lovely sun  @mohans hey hun, you around town this afternoon? let me know if you fancy grabbing a drink in the sun or something  @mohans Coolio. I'm popping in to do a spot of shopping so catch you then  @little_d1976 just my thinking!  2hr drive to Ikea, in the door 5 mins, fire alarm! Oh well, unscheduled sunbathing break  @HowsoJoe not to mention damage to my hands. Much hand cream now required  @WillKnott hehe, no fear! I was tempted to pack my Munster jersey but decided against it  @threnn put it off for ages, but finally caved... when i dropped &amp; killed my iphone last week. boo &amp; yay! hehe  @joescanlon well if all goes well i'll be down about once a month to plenty of time for coffee then instead  bed bound am i. night all  where's all the rain we were supposed to have today? not complaining tho, it's lovely &amp; bright. very happy making  @TheEmergency very probably but reckon fergie is pretty chuffed too. £80m to spend isn't bad  @kieranmurphy ooh, am suddenly craving ice cream. I'm in!  @interactivemark didn't think you did: not your usual style of prose  good luck with the talk &amp; hope i see you at measurement camp next wk morning everyone! such a lovely day out  @dotthe how are you today? good I hope  @sineadcochrane I'm definitely in! can't wait!  @mcawilliams no but I'll find it. walking up now  ",-1,-1,MATCH
"And god bless the broken road that let me straight tooooo youuu  ",1,-1,FAIL
"Still on the ship from yesterday and hoping to leave somewhat early today!  ",-1,-1,MATCH
"@EMPTYJUICEBOXES   remember this:  everything ALWAYS has a way of working itself out.  Think POSITIVE Empty J.  HUGS ",-1,-1,MATCH
"Back to work.  Sick  back to bed. ",-1,-1,MATCH
"@amaelissa In 133 days u can have all u want  ",1,-1,FAIL
"@tiffanyjenae @cmaggard   underage friend and anothers 21 so Daquri  12seconds - My toy camera, you miss the blue flash  http://tiny12.tv/62WBI ",-1,-1,MATCH
"Start from here  ",1,-1,FAIL
"Just Sunbathed For Like 2 Hours And Aven't Tanned At All     ",-1,-1,MATCH
"Starts working at The Rage today!! So excited  ",1,-1,FAIL
"tkre my friend .. hope ur doing fine.  XD twitter yah! hihihi..  ",1,-1,FAIL
"Sick, can't move any more  // I hope to make some new friends &amp; share what we like..  Sick, can't move any more  // I hope to make some new friends &amp; share what we like..  ",-1,-1,MATCH
"Prepping for tomorrow's presentation at my section manager's leadership session.  Work never ends  ",-1,-1,MATCH
"NOOOOOOO crap. @extralife didnt get the MP3 i sent and put the unprocessed VO only version of CasualRaider...    me fail ",-1,-1,MATCH
"@geoffkeighley Ghostbusters, yet another game I'm looking forward to! Keep up the good work!  ",1,-1,FAIL
"go to lunchh with --people  cryinnnnng---------- so sadd ...........  .. i cant lifee.............i hate my lifeee...!!  i can't stop....!!! plzz i need helpp @mileycyrus yeahh and was really awesomeeeeeee ur so rpofecional and really was  amaingg love yaa i cant wait for see the movie...!! haha  @mileycyrus yeahh and was really awesomeeeeeee ur so pofecional and really was  amaingg love yaa i cant wait for see the movie...!! haha  ",-1,-1,MATCH
"@the_lfk Sorry lah. I have this thing called a 9-5 job; not sure if you've heard of it before  @the_lfk Not anymore  @faintbreaths That girl from SMU�people are saying she's the scum of the earth for coming back to Singapore. Also, call a cab  @Donaldart Thanks man  ",-1,-1,MATCH
"@songzyuuup HOW COME U NEVER DO ANY CLUBS IN PATERSON NJ??? NO LOVE..   (treysongz live &gt; http://ustre.am/2txz) ",-1,-1,MATCH
"two finals and a paper due tomorrow = no dollar drinks tonight   depressing. ",-1,-1,MATCH
"just read R#42's amazing blog. so tired  don't want to go to school tomorrow either. hmmph  @Kathleen_D YAYYY i've got 500 words now. just a couple 100 more and I should be sweet. ew then its geog time  I don't want david tennant to leave  stay forever. man doctor who is an amazing show. calls for marathons on the holidays &amp; i cant wait  muahahaha got microsoft office package! now i can actually use my laptop without it locking! harry potter is getting more depressing  foxtel man coming today to fix our foxtel obviously. just finished reading the harry potter series. here comes the depression  how awesomely awesomely amazing would it be to go to a coldplay gig + with snow patrol supporting. i wish i was there  @Kathleen_D  http://bit.ly/zABEg  watch! maybeh twill make you smile. I actually really like it  It's bucketing down  perfect. @kate_currey my dear, come on msn  I don't want david tennant to leave  stay forever. man doctor who is an amazing show. calls for marathons on the holidays &amp; i cant wait  time to get off twitter and finish biol! so clooooose  night peoples! @angerahh new companion is too pretty and young.. i'm going to marry matt smith  ",-1,-1,MATCH
"@zoeisababe hi zoe have a gd holiday see you on Wednesday when i go back to school  ",1,-1,FAIL
"Whaaat! Warped Tour is gonna be awesome! I wanna go.  Downloaded twitterberry.  so far it sucks. Haha. ",-1,-1,MATCH
"nothing  ",1,-1,FAIL
"Im 32wk today @davidotis try to keep up  ",1,-1,FAIL
"#PushingDaisies I want a piece of &quot;Pairway to Heaven&quot;  ",1,-1,FAIL
"going to work out  ",1,-1,FAIL
"kiss me thru the phone i'll see you later on  ",1,-1,FAIL
"Sonic breakfast tacos and perfect day scoped out  ",1,-1,FAIL
"is gonna hang out with my two favorite people now.  http://plurk.com/p/ovm1q ",1,-1,FAIL
"Internet issues prevented me from doing any EOV work this weekend. Now it is time to play catch up and see what is going on...  ",-1,-1,MATCH
"@mitchelmusso http://twitpic.com/6uv4f - It's So Cool  ",1,-1,FAIL
"can't believe there is to be no glassjaw album  ",-1,-1,MATCH
"Putting 2gether company presentations isnt the easiest thing in the world.Google is not my friend today  is feeling somewhere between dead and alive today.Back at work - lots to do..least I'll b busy  ",-1,-1,MATCH
"@historybook well, i'm not there....  ",-1,-1,MATCH
"@CityMommySLC I'm good...funky rainy day here  @banteringblonde Nope  ",-1,-1,MATCH
"bought cute salt shakers today  13dayyyyys! workworkworkworkworkwork tonight and tomorow then a day off  the countdown begins:10 days! is @ Audrey's apartment, Perkins after  ",1,-1,FAIL
"is trying to get a job  ",1,-1,FAIL
"Earthquake.  ",-1,-1,MATCH
"my is school comtuper chat makeing  hi hotbabe he is rob33n site work  ",1,-1,FAIL
"Happy birthday my favorite twins, I love you girls!  &lt;3 ",1,-1,FAIL
"Is tired.   @FallOutCookGirl  I know.    That's generally the way my luck runs too. LOL.  Good luck at meeting him, bad luck about show timing. Heh. @Jule425 Twitter was down almost through the entire show.   ",-1,-1,MATCH
"@alistardean As soon as you do CAD4LIFE, I'll do SolidWorks. I promise.  ",1,-1,FAIL
"I should be in bed, but waiting for Blinky to finish Trinity Blood for his reaction keeps me awake.  ",1,-1,FAIL
"http://www.khikho.com/da-lat-2009.html What a nice trip  ",1,-1,FAIL
"Yes!! I'm getting tickets to see the dinosaurs at the Cleveland Zoo!!  ",1,-1,FAIL
"Is FREE free at last!!  But some numb nut picked up a serving shift tomorrow instead of having the day off  more money but still... Is STILL at work  ",-1,-1,MATCH
"@HilzFuld Hope that helps a little.  @westham999 Thanks for blip nudge. Good music last night.  @jtrophy Also at the MBC join the follow me club.  @jtrophy This is me at the MBC http://www.mombloggersclub.com/profile/alex see you on there.  @Blanquis26 I love you new picture!  thank you for the #followfriday. @jhd11965 http://tasty-bytes.blogspot.com/ Balsamic Vinegar Mango Salad &amp; Grilled Lemon Shrimp Kabob recipes  ",1,-1,FAIL
"@Dannymcfly you return to Brazil next year? please, I love you danny.  ",1,-1,FAIL
"everything about you ... is not easy to forget  ",-1,-1,MATCH
"watching americas got talent  ",1,-1,FAIL
"@xdcd you are welcome  and I am glad to be in her club - @LadySascha is one of my closest and most trusted friends ",1,-1,FAIL
"is working and then off to say goodbye to Dave, Jill, Lucy &amp; Dannyboy with Mom &amp; Sassy. I'm so sad, I will miss them!   ",-1,-1,MATCH
"Going to Hamburg for a funeral  Poor Garret, he is so mad about this computer, I feel awful, Wish I knew something when it comes to this stuff  ",-1,-1,MATCH
"gotta love doing CT scans at 4am.  ",-1,-1,MATCH
"Good morning  im trying to figure out wat to do for my next video...i might do a utube impression vid ",1,-1,FAIL
"wow im board parents wont let me take my van so guess cant hang with kenzie  i dont know wtf happen last night :/ kim  kenzie  im getting a new feeling  and i hate every second of my life right now! so you wont kiss me but yull kiss everyone els? i love kissing so just do it  i want gatties:sitting with marissa:nice wheather we are having  :taylor:elena: made my day  hanging with kenzie tomorrow (:seeing zach for sure tomorrow night ",-1,-1,MATCH
"@aintnosunshyne 5 mins till game time!  Wish you were here though... ",1,-1,FAIL
"Alright, I´m ready to go.. Gingerbread tourned out well finally  Well, I´d be ready to go if it only could stop rain so hard, gee.. This evening we´re discussing and planning our holiday trip to Croatia with my friends,I´m reeally looking forward  Lots of fun´s ahead.. ",1,-1,FAIL
"is playing the Aion beta  !!! Man I'm a nerd  is bummed she has to go to work soon, but glad she got to enjoy the hot summer day  ",-1,-1,MATCH
"finishing up hw. last day tomorrow. woot woot.  ",1,-1,FAIL
"PETE WENTZ. WRITE TOO ME LOL  ",1,-1,FAIL
"@Abandonrock Love the Abandon EP, can't wait for the album.      A fan from the U.K. ",1,-1,FAIL
"Im bored, sitting waiting for something exciting to happen. No chance of that though!!  ",-1,-1,MATCH
"Just been  watching a countdown of &quot;top 50 boys that make you go Mmm!!&quot; Kian was at number 40, Nicky at 18..and then i fell asleep. Boo  @curlycows me too! They've got a  gr8 chemistry between them, I hope at least one of them will be in the final or win  ",-1,-1,MATCH
"I should be asleep, but instead I am wide awake  ",-1,-1,MATCH
"Coming into sac...five thousand stops later...giants won  2 to nothing Dan potthast as i go through redding, followed by all american rejects, we shot the moon, dmb, bowling for soup, string tribute to hinder  ",1,-1,FAIL
"in &quot;boca del r�o&quot; beach. in southern Peru. a nice and peaceful place with some friends.     ",1,-1,FAIL
"@colmr it still was worth going to.  @abitofatwit show off.  @aquigley the only right decision,  @aquigley usually around 2-3. let me know if you are around and want to take a look from my balcony (with some coffee or tea).  ",1,-1,FAIL
"@Annie_CAS no kidding! Last night together for a while  boo. ",-1,-1,MATCH
"sis and kids r wet n cold at hershey  ",-1,-1,MATCH
"I wish I could have some Won Ton soup....  &lt;3 Jules ",-1,-1,MATCH
"My netbook just died, left the charger at home. I can't explain how much this sucks right now.  ",-1,-1,MATCH
"is about to do her maths homework. ugrh...  ",-1,-1,MATCH
"@jasonjfisher yeah, i wasn't excited about the commercial.when i thought they were maybe thinking about my likes, i was OK with it.  ",1,-1,FAIL
"@djtrend what's that about Jazzy Jeff?  ",1,-1,FAIL
"@StaceyMonk Cool, I know @mandino probably already forwarded the emails, @jeffpower hopefully at @IdeaBlob can help us out, this is ridic  @jeffpower AWESOME!  But boo for @comcast  @SusanWiseBauer That sucks  I'm spoiled now, can't fly anything other @JetBlue.  Btw, reading History of the Ancient World now, LOVE IT! In solemn respect of the 20th Anniversary of the Tiananmen massacre, China blocks Twitter, Flickr, YouTube  http://bit.ly/1xhbS (pathetic) Happy Birthday to my beautiful wife @melissaleon  Just watched the greatest adaptation of Henry V I've ever seen or heard of...Wow, impressed with NewFeet Productions  @dariasteigman Go, Daria, before it tricks you into checking email  ",-1,-1,MATCH
"my blog is crashing my browser  Aced another exam  Can hardly believe it. ",-1,-1,MATCH
"@tonyfonseca A four letter word for Search?  Let me know when you find out. ",1,-1,FAIL
"morning world  watching the Ole Miss game. HOTTY TODDY  ",1,-1,FAIL
"has a new phone  now lets have some fun prank texting.... ",1,-1,FAIL
"Rocked Tavistock late night...Hip Hop Hoe Down  ",1,-1,FAIL
"@LittleFletcher  Alice in wonderland and Dorothy from Wizard of oz is very nice, are good ideas, thanks  ",1,-1,FAIL
"watching john and Kate.... They're seperating....  ",-1,-1,MATCH
"Vegetarian japanese food = &lt;3... Shipment for 5hrs =  @jakubandrew I Am The Dream; You Are The Dreamer... self titled EP. YDG?!?!  haha ",-1,-1,MATCH
"Lying here in my bed, wondering why my friends are so shady...  ",-1,-1,MATCH
"Trying to decide if a ride is in the cards. Radar does not look good. Looks like an indoor workout today  ",-1,-1,MATCH
"Also gonna wind up presenting something that's not actually checked in yet...livin' on the edge  @chrisntr wait, got it  Weekend pretty much written off by a headcold getting better just in time to go back to work  I NEED a 64ft Parachute...umm...not sure why but I feel I do  ",1,-1,FAIL
"Now its time to move onto my ap us history homework  Last da of seventh period theatre  a certain someones yearbook entry made me cry in front of the school.... Ouuuuchhh hot oil burned me  Peach and mango tea  Grandpa found an old film minolta camera with removable lenses  ",-1,-1,MATCH
"@kahhongtay Well, come on. You can dream who you are ! You Can Do It!  ",1,-1,FAIL
"I know people say that power naps are good for you all the time, but I kinda always miss the alarm  ",1,-1,FAIL
"sat wishing i could go to see JB at wembly tonight but cant  wants seventeen forever metro station on my phone i am just not allowd to download it and i dont hav any money either to buy the cd  ",-1,-1,MATCH
"@fayelicious I have Sims 3 if you want me to bring it to Gwinnett this weekend, but you can't have my 360 controller  ",1,-1,FAIL
"but gob DAMMIT, what i wouldn't give to cuddle right now  @Cakerzz because it was sad  going to the dentist has never been a problem for me, but physically dreading going tomorrow, because i know they'll find another cavity  good morning, twitterverse. why am i up this &quot;early?&quot; because i have to go get two cavities filled. booo  i could watch the mtv movie awards tomorrow just for andy samberg. mmm andy samberg  ",-1,-1,MATCH
"oh men,I saw all those pics.It looked...well  ",-1,-1,MATCH
"Eating dinner with the fam.... not my whole fam....love you babe  @LaurRenee wish I could make it... gotta work 2day  have fun...congrats! ",-1,-1,MATCH
"@tweetlelis ...didn't know you were sick   feel better, my lis!  ::loves and hugs:: ",-1,-1,MATCH
"Yeh no work for the weekend - gona be sooooooooooo lazy  ",1,-1,FAIL
" i cant do this. ",-1,-1,MATCH
"i got sun burnt  i am sooooo happy diversity won!!!! xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx ",-1,-1,MATCH
"@bekasoto and alsoo  what did they sayy when you gave it to themm? xxx ",1,-1,FAIL
"@sarahnoid wouldn't want to overwork the little fella- he's got plenty of work to do as it is.  ",1,-1,FAIL
"@myrtlebeachblog Yeah, it woulda been good for #KrispyKreme, but it just woulda made people jealous.   @ResPres I think I'm gonna lobby to get you named the  &quot;Sixth Guy.&quot;   ",1,-1,FAIL
"so stressed!!  @natalietran Yeah canada! &gt;:] We love you out here... EVERYONE knows about you too!  ",-1,-1,MATCH
