File:,"../Sentiment2/Sentiment_train_set_1.csv"
TEXT,VALUE,PRED,CORRECT
"ahh, the thought of Mr Parr has just come up. I fully miss him.  oh well, the wholeworld already knows I'm a nut!  ",-1,-1,MATCH
"Toothaches suck!  @danjlevy more like she is 'obssesed' with herself!  ",-1,-1,MATCH
"sooo hot &amp; burnt! big exam tomoro  followed by the sats :-D! x http://twurl.nl/zyrqml ",-1,-1,MATCH
"Why are guys complete and utter assholes  ",-1,-1,MATCH
"@ China buffet for lunch. Just like every other chinese buffet in the world.  ",-1,-1,MATCH
"Rather tired after last nights works. Getting woken up early doesn't help either  @scotthorsley time for a strong curry to clear it right out  ",-1,-1,MATCH
"aaaaahhhh.... finally done. next stop zippy's.  @EMILIOOOOOO you know how we do son...  ",1,1,MATCH
"mommie is sad  ... i don't wanna see her like that I had a bad day plus MILLIONS of homework  @ddlovato lol yes that's right  ",-1,-1,MATCH
"XP just blue screened on me. It might be a rare occurence but still fustrating.  @dhuang is iWife expensive? And can I uninstall if I don't like it?  @ntakayama hmmm so my question was auto answered just because I asked?  ",-1,-1,MATCH
"you may say that you love him, now tell me what the love shit´s for ?   o cd novo do NFG é demais  fica a dica ",1,1,MATCH
"@mynameisorman frub was modeled on you  not at WOH, freelance now and trying in vain to get my own projects launched @Smifster you didn't drive like a maniac and almost die then?   ",1,1,MATCH
"I want to move back to London soooo badly...  ",-1,-1,MATCH
"@JonathanRKnight i wish i  would in california.....i m so sad  @jensen_ackles forget jason manns sing with these guys http://bit.ly/v3sf8     @mishacollins 	horrible eating habits, therefore, live on an island!!!!  ",-1,-1,MATCH
"@zztzed I have to wait until I get home.  @rljd when you put that kind of stuff on Twitter you hinder further discussion.  Oncall (for more than usual) and expecting trouble so I'm hiding inside and being productive. But my lamp is broken  @harrisw It's so true  ",-1,-1,MATCH
"@slightclutter You're so cute when you're buzzed!!!  We HAVE to go drinking one night. @1kecko Thanks for the suggestion - I'll have the husband look into it  Tummy feeling much better - off to shower and prepare for a day of little league, hot dogs, family and fun. Happy Saturday everyone  Just finished video chatting with @stephenhadley. Great to see his smiling face in the morning, even when I'm far away  @SarahH648 No. I figured I better not drink and walk - I'm clumsy enough as it is  At the airport happily awaiting my flight back to Houston and my sweet @stephenhadley. So great to come home to the love of my life  ",1,1,MATCH
"(4 x champagne) + (2 x rum n coke) made me a screamer on the dancefloor, literally. I think I scared away the boys  I can't get my head around why I'm still hung up about _ _ _ _ _ _  I finally signed up on @ rotocasted. Happily adding to my Collection n Wishlist but am annoyed the site only shows up properly on Safari  I finally signed up on @rotocasted. Happily adding to my Collection n Wishlist but am annoyed the site only shows up properly on Safari  Satisfying my hor fan cravings with... black carrot cake. Bras Basah Kopitiam has no hor fan??! It was nice tho  http://twitpic.com/6byht @redhotrobot Wooo Rock on! Wish I could be there  @Amizadai Wow ok cool. EIC was in charge of the story, didn't know much about the copy. Small small world  ",-1,-1,MATCH
"Tried laying out today but wasps kept attacking me!  ",-1,-1,MATCH
"damn the cubs won  ",-1,-1,MATCH
"By today just is! until tomorrow people, bye  Until tomorrow people, bye  ",1,1,MATCH
"@BuddhaLiscious Nope not until around 3am EST tonight! Boo  ",-1,-1,MATCH
"@mmproject - had chinese 20 mins ago, i regret it now  @tylerakira - ughhh!!! have to go back there tonight  @dontexplode - awesome, dood! isn't that a great feeling? ps: music is like the air is breathe  My sister's operation went great. She's walking today, ate a bunch of jello and is allowed to go home for bed rest tomorrow  @cookiesfordan - my pleasure  @emmystarbrown - love IS in the air. Love u w all of my graces, beb  ",-1,-1,MATCH
"@thomleaman oh poo! we leave for Croatia that day or else we'd be well up for it  ",-1,-1,MATCH
"@DavidNoorigian   Need new tires ",-1,1,FAIL
"hey hey it's a beautiful day  #ASOT400 ",1,1,MATCH
"getting on that laundry right away!!!  ",1,1,MATCH
"Hello to a new day! Time for Starbucks  ok...the good news is...i get to keep all of my organs  ",1,1,MATCH
"@adamcurry can I get download version of the Dvorak Interlude... since streaming is banned at work...  @Pink wow... That's scary... Tell him to make scary face  @gadgeterija U 1 crazy (insert expletive)  kickin' some butt w/ those wheels... tico rulzz... I hade his big brother Matiz for 7 years @zmindless no no no... your first tweet  ok... I need @flickchart invitation... anyone? desperate  wow... I passed a milestone today... 1000 tweets... I am no @ivospigel but I try to amuse you...  Congrats @ivospigel on your 1500 tweet @franticnews when new, most of them are  @jeffcannata if you come... I'll pay dinner  a twitter client for commodore 64  WTF?!?!?  http://bit.ly/FAfj8 ",-1,-1,MATCH
"I hate I miss my am walk with my 2 partners  20 flights it is ",-1,-1,MATCH
"Political cartoon due at the beginning of the hour tomorrow. See you then!   ",1,1,MATCH
"@evilmaharaja Oh Snap!! You like playing Xbox? I love playing Xbox, but we got no online hookup overhere  Fav game is Rockband, urs? ",-1,-1,MATCH
"Good Morning! This weather is horrible  ",-1,-1,MATCH
"just woke up. (: Good Afternoon.  http://plurk.com/p/xcsnb http://tinyurl.com/lf3r64 (&quot;YOU FOUND ME&quot; - The Fray) (music) Good song.  http://plurk.com/p/xr1pe http://tinyurl.com/pojmrn (HOW TO SAVE A LIFE - The Fray) (music) Good Afternoon.  http://plurk.com/p/y1204 @AyanaGrace hello yan yan. hehehe.  welcome to twitter!  ",1,1,MATCH
"Finally going to sleep... getting up in ohhh... about 4 hours  ",-1,-1,MATCH
"Don't 4 get to call your moms tomorrow...mothers day  ",1,1,MATCH
"However, this is my favorite! Wasn't in my shower though  http://twitpic.com/6ijkl ",-1,-1,MATCH
"really need some help  ",-1,-1,MATCH
"@Jewels_xo It'll be a minute, kiddo.  but watching QaF with you right now sounds awesome. Sometimes, even when I'm feeling strongest, knowing that the pain is so far from over makes me feel so weak.  ",-1,-1,MATCH
"@picksliding using feeds will make this a giant pain  Aunt missed the collision train by 2 trains. The accident looks very bad.  ",-1,-1,MATCH
"No Meet The Press or Inside Washington. Just lovely quietness.  w/ a few giggles. @AcdJzFnd It's your birthday? Well Happy BDay lady!  @fatbellybella lol cute.  BTW Happy Mother's Day lady  #Followfriday @erincarly Because she is one of my &quot;homies&quot; and a Diva of photography. Throw some gigs her way. You won't regret.  ",1,1,MATCH
"not not not going to dancing  (Y) ",1,1,MATCH
"http://twitpic.com/6fmgr - Heroscape wave 1 get! All are welcome to come on wednesday to try them out.  ",1,1,MATCH
"@CosmicFaery go anyway... enjoy the breeze and the brightness... so much beauty!  @zoriancrx good stuff, Z! the cappy tarotscope resonates with the star card i pulled today...  ",1,-1,FAIL
"Is missing jason mraz's concert tonight  ",-1,-1,MATCH
"has a free. re homework  Doesn't not want to go to work! Lovely peaceful day apart from that worry!  RS and history revision. Ahhhhhh!!! So much work so little time  Up and needs to do revision today.... History Exam Tomorrow, oh poo  NEED TO SLEEP!!!! Having major sleeping issues :/ it's not good  Going from no lessons yesterday to a full day  double history, double English and SPANISH  Arghhh we still haven't left the house yet!!! Soooo hungery  Still has stuff that needs putting away!! Not in the mood for more clearing up!!  is happy, just brought new shoes, new top and new dress  Should really get out of bed and get ready to do some revision or to shopping  Hurry up mum, I want to go shopping  off to Milton Keynes we gooooooo ",-1,-1,MATCH
"@kristeneileen don't give up!  it's really not that difficult. send me your questions and I'll make SURE you can do what you want to. ",1,1,MATCH
"May have to do great wall of  china walk in 2010  as i cannot raise the �3000 sponsor money in 6 mnths  @richardbranson I will make sure i watch on Wednesday when i go to florida  ",-1,-1,MATCH
"I am sooooo increddible afraid of this exam on wednesday...  Clinical Education ;) Back in the evening... later on... 7:pm-9:30pm,.. medical physics tutorial..  @steveappleton Hey  sounds like a great afternoon... The weather here is not so good... *brr*  How are ya doing anyway? take me home  take me home  *hospital,.. rain outside...* take me home  *hospital,.. rain outside...* @steveappleton how are ya doing? ",-1,-1,MATCH
"'s mac is having a problem so episodes will be delayed for a while  We'll probably have to wait till next tuesday for new episodes guys  .. the website is coming along for sure  Launching in a few weeks probably  is updating his twitter  ... a couple of new episodes coming tomorrow  ",-1,-1,MATCH
"@velociraptors Yeah  @Tekgo Both of these are very doable.  and if you make strawberry cupcakes and i don't get to eat one i will be sad. ",-1,-1,MATCH
"@allisonpcates I see ya'll  ",1,-1,FAIL
"urgh college tomorrow  just been to work with dad  @meganlikestea I so cant wait to see @jonasbrothers 3D movie  its gonna be amazing  missed you too love  how i love the sun and its powers Gonna re-pot my vegetables today  Off to nans house for din dins  @jonasbrothers You guys are AMAZING live, i have no idea how to do it! &lt;3 best gig i have ever been to  I have a painful voice however, nick joe and kevin made the whole thing so worth while  ",-1,-1,MATCH
"Off to uni for 2pm exam. Fun fun fun!!  City2Surf trainning day 6: 8.18km in 60mins with 5 min walking warm up and cool down. Avg pace 7:19. My legs are going t be sore tomorrow  @jarod_ I have a raincoat for them. I luv taking photos in the rain  ",-1,-1,MATCH
"@Danderma  I wanted 2 flee the 36hr on-call &amp; sleeping there @KTDP I want starbucks  9andoq i3anat ilmartha just does not cut it  just passed the border .. Bye bye Kuwait  @mishref la lazy, been up since 11, shud have gone 2 ikea 1st b4 the za7ma &amp; after 2 other places that only open at 4  I went 2 visit Sarona my favourite pt in the peads ward &amp; she gave me a bracelet .. I left w/o giving it back  gonna pass out after the meal .. Hff have 2 drive home  @MiyaFushi tell me more ...  ",-1,-1,MATCH
"is sad  http://plurk.com/p/xu6k7 ",-1,-1,MATCH
"is gettin ready to go on a concert. with a really good company ..  can't wait ",1,1,MATCH
"Taking dog to the vet to see what, if anything, can be done for him or if he will have to be put to sleep.  People keep tossing stuff on my list of things to do. And Hot Graphics Chick has left so I can't see the back of her Hot Graphics head.  Can't decide if it's worse that my dog has cancer or that I'm incredibly attracted to a girl I can't have.  #dramaandangst Holy crap on a stick!  The Crown Uptown is closing!!     @stephbarnard Very true. I don't trust them to not poop in my kitchen either.  ",-1,-1,MATCH
"@BeautyandBrkdwn I have heard that about Cage as well, if you find out for sure lemme know, I looovvvvee Cage  ",1,-1,FAIL
"@triciagoyer all your stories sparkle  ",1,-1,FAIL
"@Odina I hear ya , the only thing this weather does for me is give me a sinus headache  Hey look no sun again today  Prayers are with Farrah Fawcett &amp; her family . I hope she is feeling no pain  @Ali_Sweeney can't wait  @JamnMelissa I head ya I can't wait  ",-1,-1,MATCH
"ugh thaat party was lame as hell!!!!......sadness  ",-1,-1,MATCH
"@BreakingNews I do believe the number is closer to 3400.  ",-1,-1,MATCH
"Waiting for my husband to call...he's on his way to connecticut for work...Cant find a job here...oh the sacrifices we make  ",-1,-1,MATCH
"well least we only blew 2 of 4 rear rv tires haha  why do we ALWAYS have such shitty luck  ",-1,-1,MATCH
"loving the gloomy summer weather!!  ",1,1,MATCH
"woo got back from n amezin radio show fuled by 5 cups of coffee but its rainin  ",-1,-1,MATCH
"@travisthetrout  thanks for following, btw!  ",1,-1,FAIL
"h no lights/radio on to preserve the battery. We just pushed the car  FML!!! @alyramirez LOL Amannda? We dropped her off! She was throwing up on herself in the backseat  I had to sit between her &amp; Alisa. nasty!!  ",-1,-1,MATCH
"I wouldve gotten Scion Xb if it's available here in Germany.  But it's not  So I got myself a Daihatsu Materia. I'm also very contented. ",-1,-1,MATCH
"Cortina's is closed.   Where should we get pizza for the game tonight? ",-1,-1,MATCH
"There's now a hole in my Darkwing Duck shirt.  ",-1,-1,MATCH
"Stephen flies out in a few hours. It will probably be a year before I see him again.  ",-1,-1,MATCH
"16 more hours till drobo finishes rebuilding its backup. Apparently 9 more days till the arbys is gone  i'll miss it. ",-1,-1,MATCH
" mono is the worst.... ",-1,-1,MATCH
"is watching eastenders.  ",1,1,MATCH
"Homeeee from vacation..  knew it couldn't last forever. ",-1,-1,MATCH
"Finalizing newspaper....-going to print in the morning  http://www.sawtashabab.org ",1,1,MATCH
"dun workn but my lil sis p'd on da floor and I had 2 clean it up ugh  cept its kinda bitr sweet...theres alot of ppl ill mis a whole lot... like linz or jordan ( my mane man) and k8 i prob nevr see her again  I AM sooooo BORED!!!! i hate being bord  ugh this is sooo anoying i can barely walk cuz i feel like i got a rok atachd 2 my foot and da doc said not 2 walk alot  i am sooooo sik of limpn round my house im bound 2 hurt myself!!!! ugh  WUT DA HEK HAPND 2 MY PIC UGH!!! LINDSAY DONT EVN THINK BOUT LAFN  ",-1,-1,MATCH
"@bhaskar_priya good news finally...  ",1,1,MATCH
"@gaufre does that mean you're giving up your mini  ",-1,-1,MATCH
"Is playing Guitar Hero &quot;Metallica&quot; with Danny and Laura  ",1,1,MATCH
"Ready for Friday..... still not sure what color to make the bottle  ",-1,-1,MATCH
"&quot;And I, I got to be strong.. Just keep pushing on&quot;  &quot;Just another day that I.. Had the worst day of my life&quot;  ",-1,-1,MATCH
"Arc Angel shrine today &amp; then NO DOUBT concert w/nunu whats up wat upppp   ",1,1,MATCH
"@FRin323 none of that!! I can't wait!!!  so when the big day??? ",1,-1,FAIL
"@whoselinerules it would be hard to play the solo to 27 when my electric guitar's E string broke.  fred isnt going to be 2nd sub.   Not enough time  A lot of people have unsub. so far though.  Over 300,000 have unsub to Fred going to sail camp.  2 more days left......  probably not gonna be able to watch TDA cuz of the storm  ",-1,-1,MATCH
"In London! Going to go fix me up some breakfast &amp; watch Kerrang  Now.. Angelo - Brotherhood Of Man. &lt; Must listen to it, amazing! They sound a lot like Abba, so if you're a fan of Abba..listen!  http://twitpic.com/6twc2 - Leave a comment!  http://twitpic.com/6qpwe - Leave a comment!  ",1,1,MATCH
"now iam smooooking  i wil try to replay about some orders here http://bit.ly/I7eYU ",1,1,MATCH
"sat this saturday  really nervous i suck at taking tests Sunburnt and fever  not a good combo Finals in a couple hours ugh  really not ready for this ",-1,-1,MATCH
"Slept the whole day. Head hurts and I'm a bit warm. Boohoo.  @nisemoly That would be so cool!  @trekkerguy Whoa, Jared Leto did a cover of Stronger? I must hear that.  @iluvkrisallenx3 Awh, that guy is adorable. (: I like him and Adam.  @trekkerguy lol, maybe. XD But yeah, I still like Captain Kirk and Spock.  I'm on the verge of becoming an Obaniac. ((: I own my brother's computer tonight.  Going out shopping with my brother. About time I spend bonding time with him.  Lovely day.  @deniiise13 Nice.  I will see you on tv.  I love walking in the rain. Just got home, and also got a mani/pedi.  I am in love with strawberry jelly doughnuts... yum!  @scotty_mcc Aw, sorry. D: Try closing you're eyes and count backwards. XD Nothing, just watching random YouTube vids...  @stupidxgurl23 Deep. I like that oneee.  I soo miss the Sims. I need to get my hands on Sims 3.  My brother is one of those people who could amuse me. I love him.  &lt;3 ",-1,-1,MATCH
"well of to work at 3  ",-1,-1,MATCH
"@sarah_mn #jmodels09....better without the dash - less clunky and easier to type via mobile  ",1,-1,FAIL
"@rlwesley umm... while you guys were duking it out last night, I was talking to Mr. Britt on facebook. I am the least obsessed.  lo siento @smwhite11 he sings &quot;hallelujah&quot; right? great song... it's actually my favorite song ever.  @Saxeyyy I like where your heads at. Great minds think alike.  hanging out with Abby later. then going to my baby sister's drama play.  I've had a slew of really awesome days! they all almost turned out horribly, but ended up so good! Loving life lately...  ",1,1,MATCH
"is watching Bridge to Terabithia...so sad  ",-1,-1,MATCH
"@GingerCM Unfortunately we don't have a Whole Foods near where I live  I do all my shopping in Sx Falls, SD @ Hy-Vee or specialty stores @gfvegYes,I have used the Tinkyada lasagna noodles to make veg lasagna. Yummy. I wasn't able to open ur link  I did pull up ur web site. ",-1,-1,MATCH
"eatin some good fish cake.. i really miss being back home  ",-1,-1,MATCH
"Its about 12:40 and the fire alarm went off a few minutes ago. Now back inside the building  ",1,1,MATCH
"I Want To Go See Up. But I Don't Want To Go With My Mom And Brother.  ",-1,-1,MATCH
"Is no longer recording. We lost Cíara  Recording again - Cíara and Holly  Trying to parody 'dirty little secret' not doing well. Readers challenge...  As well as the graphics. ",-1,-1,MATCH
"It's 1 in the afternoon on a Sunday..&amp; the best part about it is I'm drunk at work off Champagne   http://twitpic.com/5ddbt ",1,1,MATCH
"is 15! All I want is for my busdriver to be on time! @runningshoehub Thanks  ",1,-1,FAIL
"Feeling the after effects from last night  @lme1988 i am sooo glad u came out tonight! it was nice be celebrate the beginning of SUMMER!  ",-1,-1,MATCH
"for the new followers thanks very much. already followed all of you.  ",1,1,MATCH
"I know they are going to do trivia, I am a bond fan, I just catch up on my trivia now a bit. I will appear in tuxedo  ",1,1,MATCH
"Clueless about Open DNS! noooob me   Was looking for 'Just for fun' a biography on Linus Torvalds...  Downloaded some crap instead of d actual ebook!  M sneezing again  @hellbutterfly  You Take care of GTO. M almost done with claymore..Left Gantz as d anime turned out to b sick !  What next? 'DeathNote' movie sucked big time! A Disgrace to d classic anime  I should be awarded noooooob of d century award!!   @ManitSingh I really  got frustated!!  @adibis Yeah Its very disturbing to see powerful computers with noobs when ur running a P3 lappy!  BSNL GSM service sucks!!  My fingers are itchy!! Downloading begins  Trying out Twitux  Someone is really irritated!  Oops!! You can expand messages n use links directly on twitux!  Yaay!  BSNL plan changed...Bye Bye UL Mbps.  Nyways I downloaded 15Gb in 2days! Lolz.  ",-1,-1,MATCH
"im eating a blueberry muffin and drinking milk  ",1,1,MATCH
"@ddlovato please follow me Demi  i love you. Please please please. ",1,-1,FAIL
"i love my reading with the medium! it was so special to talk to my dad again. i wish i could do it everyday  ",-1,-1,MATCH
"Kickiin it at home bout to go workout  ",1,1,MATCH
"@tommcfly This coffee is better than brazilian coffee?  xx ",1,-1,FAIL
"Yard Sale was great fun...day 2 tomorrow  YAY getting rid of crap. ",1,1,MATCH
"@PhillyD I love your show! I've subscribed and following your tweets. Can't wait to see more  completed all test  ",1,-1,FAIL
"I am a huge fan of today.  I'm more than a little sad that it's over.  @Yggdrasilly  Hhmm... lack of chocolate?  . . .  Yeah, I've got nothin'.  Sooooo  tired.  Six hours of sleep did squat.  Do I have to go to work today?  Feel like ass, to boot.  ",-1,-1,MATCH
"Hey! I wanna use my account here for a lil story. A sentence a day or like that. Hope you like it  And this story isn't planed! ",1,1,MATCH
"WAITING FOR THE MTV MOVIE AWARDS TO BEGIN  ITS 1:45 IN THE MORNING HERE IN GERMANY xD I HATE TIME DIFFERENDES xD JUST 1&amp;A HALF HOUR MORE ",1,-1,FAIL
"@heather_xox hahaha doubt it. but whatevs  ",1,-1,FAIL
"samahang talent show...excited for my roomie to dance  ",1,-1,FAIL
"@tihawkins  I gotta wait until I get back to Atlanta on Friday. ",-1,-1,MATCH
"eating in Emirates lounge in Incheon airport (Seoul,Korea) - waiting the flight....waiting...waiting...  ",-1,-1,MATCH
"... I cant breath out my left nostril &amp;my right one keep leakin like I'm in kindergarden... I'm miserable  ",-1,-1,MATCH
"Headin to the concert  ",1,-1,FAIL
"swap meet was fun today, summer time! even though it was gloomy today  I hate waking up in the middle of the night and not being able to fall back asleep  it's been a long day. work tomorrow  sleepy time. I hate when the dogs bark at something when nothing happened, it's scary  time to try to sleep. headache  figuring out my school schedule for registration tomorrow ",-1,-1,MATCH
"Morning everyone! I'm still dealing with the unnecessary meetings and I can't find any time to code. I miss coding  ",-1,-1,MATCH
"It's  Morning &amp;  I have  2 Leave.  Stuck in first gear  @DJJAZZYJOYCE how do u keep it all organized??? The life of a DJ  ",-1,-1,MATCH
"@james__buckley Lucky guy, major hangover here  ",-1,-1,MATCH
"want to go to Macau  bread talk!  ",-1,-1,MATCH
"chatting with my wife  ",1,1,MATCH
"is getting ready for a day at the zoo w/ my person and hubby!  ",1,1,MATCH
"@carolemoyes Yeah, thank God... Still got 4 weeks of school after though... Umph!...  ",-1,-1,MATCH
"@Mikeesays I know right!.. He was probably most excited and wanted to experience in the same joy as me! How awesome  ",1,1,MATCH
"@InterweaveNews Thanks for the link, that -is- rad!  ",1,1,MATCH
"http://twitpic.com/50tpq - I didn't know this was necessary.  ",-1,-1,MATCH
"woke up from a good nap  ",1,1,MATCH
"spending all day working on my boat.... then tomarrow taking it out on Edinboro lake... should be fun...  ",1,1,MATCH
"changed my pic and it's disapaired  @greeksarah Vodka keeps doing that falling into glasses never found why and how!  night all been along day got up at 11:30 am  ",-1,-1,MATCH
"doing the national academic challenge with my friends  ",1,1,MATCH
"&quot;My stomach hurts sooooo bad    now I have to follow some stupid diet to get better. Ughhh&quot;  -  I'm just like Demi ! ",-1,-1,MATCH
"@JaxRaghibTrail not gonna lie, our boneless wings are pretty much amazing  hah ",1,-1,FAIL
"Tulare drive at 10:30, Photo editing 2, 3:30-6:30 Tecate, 8:30-2 Fajita Fiestas  Photoshoot 2morrow at 10...will I make it? Im so exhauasted, both my babies back 2morrow  ",1,1,MATCH
"Lovely morning to cycle to work but met with a 29 degree office  ",-1,-1,MATCH
"bought a guitar, studying for exams, has been on facebook way way to long and has found out the girl he likes, likes him back  ",1,1,MATCH
"@therocco Then do it! The desire to bust a move is completely normal and natural.   Looking out the window is seriously making me want to go for a jog... Or at the very least a swimsuit shopping trip  ",1,1,MATCH
"cleaning and tidying for guests! Soon I will start cooking Stroganoff too  ",1,1,MATCH
"i want to sleeeepppp   i've been saving my work every minute just incase my computer crashes AGAIN &gt; yum cake, eating to much shit though...  nothing to do..no kolo on tonight  just got home..with anew pencil case but no country road bag..they didnt have the one i wanted  I CAN BUY A SMALL HOUSE YUUUUSSSS, still need some coins thoguh  @Madicattt i just dont understand...  going out soon, im excited i look good i must say  i must look good... i lvoe taylor swift...  she makes rainy days so much more fun  jst got home..its an early night, gotta go to church tomorrow  bed time  ",-1,-1,MATCH
"Lobby Tempest! For the last time... Sad  ",-1,-1,MATCH
"just saw dance flick and night at the mesuem 2 n I must say def must c movies  ",1,1,MATCH
"i really hope the truck doesnt come... that means i can go home  weeeeeeee ",1,1,MATCH
"It's time for a 3 martini lunch with the Mad Men (and sushi on the way). This is how we role, when we are over worked.  ",1,1,MATCH
"@ImTribute nope i havent seen it yet  it was disappointing i was hoping it would by time i woke up this morning! ok talk at everyone whos online tomorrow! theres no one online reall....love you all!!!  @officialTila Heard ya loud and clear lady!  @HoneyDrop74  ha been bored as hell haha! we all been trying to get a trendy topic of #TwitterRemix  @HoneyDrop74 just making up ur own lyrics with popular songs that have to do with the twitterworld!  @SM0KEAL0T that was you ok!  i knew it was from someone on here haha.  ",-1,-1,MATCH
"putting away coats and sweaters...    I miss winter already.. sirens just went off, south of Indy...   @jcx27  that's just too much..    wow...  all that silver going on! ",-1,-1,MATCH
"just got home.great spending time with Kevin, Cindy, Keith, and Ethan. Sad to hear about the passing of Carol Roy  had a great time at the improv tonight...worked in a new routine, and it went over very well  yay ",-1,-1,MATCH
"Selling AVON products. If you want to order just email me at jaydenelisha@gmail.com or text me 09178861802  ",1,1,MATCH
"and I still need a spelling feature  ",1,1,MATCH
"sing into the toilet bowl?  ",1,1,MATCH
"Trying to find the presser about Jarmons incident.  ",-1,-1,MATCH
